title,links,first_paragraph
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/21/us/coronavirus-today-vaccines.html?searchResultPosition=11,"In President Biden’s latest push to get Americans vaccinated, he called today on all of the nation’s employers to give their workers paid time off to get inoculated and recover from any aftereffects. The White House also offered tax credits to offset the costs for companies with fewer than 500 employees."
Nation Faces ‘Hand-to-Hand Combat’ to Get Reluctant Americans Vaccinated,https://www.nytimes.com/2021/04/21/us/politics/coronavirus-vaccine-rates.html?searchResultPosition=12,"Now that President Biden has met his goal to have all adults eligible for the coronavirus vaccine, health officials around the country are hitting what appears to be a soft ceiling: More than half the nation’s adults have received at least one dose, but it is going to take hard work"
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/20/us/coronavirus-today-vaccines.html?searchResultPosition=13,Brazil is in a terrifying spot in the pandemic. The more contagious P.1 variant first discovered there has pushed cases to record highs in recent weeks and overwhelmed hospitals. The country’s daily average death toll is now the highest in the world.
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/19/us/coronavirus-today.html?searchResultPosition=15,"The United States passed a significant milestone in its vaccine rollout: As of today, all adults in every state, Washington, D.C., and Puerto Rico are now eligible for a Covid-19 vaccine."
"U.S. health officials are examining ‘a handful’ of new, unconfirmed reports after J.& J. vaccine pause, the C.D.C. director says.",https://www.nytimes.com/2021/04/19/us/johnson-vaccine-pause.html?searchResultPosition=16,"Federal health officials are investigating “a handful” of new, unconfirmed reports that have emerged after Johnson & Johnson injections were paused nationwide, to determine whether they might be cases of a rare, serious blood clotting disorder that caused the pause, the director of the Centers for Disease Control and Prevention said Monday. It is unclear as yet whether the vaccine was responsible for the original few cases."
"Emergent BioSolutions halts operations at its Baltimore plant, where J.&J. doses were ruined, at the F.D.A.’s request.",https://www.nytimes.com/2021/04/19/us/emergent-johnson-covid-vaccine.html?searchResultPosition=17,"Emergent BioSolutions, the company whose Baltimore manufacturing facility ruined up to 15 million doses of the Johnson & Johnson coronavirus vaccine, said Monday that it has temporarily shut down operations at the plant at the request of the Food and Drug Administration and acknowledged that the company must make improvements to “restore confidence” in its work."
U.S. to Begin Offering Vaccines to Detainees at Guantánamo Bay,https://www.nytimes.com/2021/04/19/us/politics/covid-vaccine-guantanamo-bay.html?searchResultPosition=18,"The United States military began offering to vaccinate the detainees at Guantánamo Bay on Monday in an effort to protect troops stationed there and help restart the stalled war crimes hearings, an administration official with knowledge of the Pentagon plan said."
Colorado health officials warn of a new surge as counties loosen virus restrictions.,https://www.nytimes.com/2021/04/18/us/colorado-covid-restrictions.html?searchResultPosition=20,Health officials in Colorado are warning about another wave of infections as new coronavirus cases in the state jump to levels not seen since January and as counties start to loosen virus restrictions.
A War Is Ending. A Pennsylvania Town Exhales.,https://www.nytimes.com/2021/04/17/us/politics/pennsylvania-afghanistan-war.html?searchResultPosition=21,"Every year, Eric Miller brought his son Aidan to the famous Fourth of July parade in Canonsburg, an hourslong procession that draws tens of thousands of spectators, with lawn chairs set out along the route days ahead of time."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/16/us/coronavirus-today.html?searchResultPosition=22,"A year into the pandemic, many of us are looking back to make sense of what happened, or searching for lessons as we slowly begin to emerge from the struggles of the past year."
The White House details a nearly $2 billion plan to enhance the tracking of variants.,https://www.nytimes.com/2021/04/16/us/coronavirus-variant-track.html?searchResultPosition=23,"The White House on Friday announced an almost $2 billion plan for expanding and improving the nation’s ability to track coronavirus variants, an effort that public health experts have said is desperately needed to fight against variants that could drive another wave or potentially undermine the effectiveness of vaccines."
States Struggle With Vaccine Pause as Federal Officials Reassure Public,https://www.nytimes.com/2021/04/15/us/politics/johnson-johnson-vaccine-pause.html?searchResultPosition=25,"Dr. Anthony S. Fauci said on Thursday that he hoped the nation would soon be able to resume use of the Johnson & Johnson vaccine, as a “pause” that now looks indefinite threatened to upend vaccination efforts overseas and in some of the most marginalized communities in the United States."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/15/us/coronavirus-today-vaccines.html?searchResultPosition=26,"Canada has gone through a few waves of the coronavirus, but compared with its neighbor to the south, the country has largely managed to keep its outbreak under control."
"Top health officials urge Americans to get vaccinated, but barely address the J. & J. pause.",https://www.nytimes.com/2021/04/15/us/fauci-walensky-covid-vaccine.html?searchResultPosition=27,"Three top federal health officials appeared on Capitol Hill on Thursday and implored Americans to get vaccinated against the coronavirus, but said little about the investigation into whether the Johnson & Johnson vaccine may be linked to a small number of cases of rare blood clots, or when that vaccine might be put back into use."
"Michigan’s governor again resists imposing new restrictions, as cases keep surging.",https://www.nytimes.com/2021/04/14/us/michigans-governor-again-resists-imposing-new-restrictions-as-cases-keep-surging.html?searchResultPosition=29,"Michigan’s worst-in-the-nation coronavirus outbreak shows no signs of abating. Daily reports of new cases continue to climb. Hospitalizations are approaching peak levels. And deaths are rising, too."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/14/us/coronavirus-today-vaccines.html?searchResultPosition=30,"Despite the setback from Johnson & Johnson, there’s still some good news in the campaign to vaccinate Americans. Providers are administering nearly 3.4 million doses per day on average, and close to one in every four residents has now been fully vaccinated. Every state is administering shots at a solid pace, and there is one particularly bright spot that may hold lessons."
"Nearly half of Republicans say they don’t want a Covid vaccine, a big public health challenge.",https://www.nytimes.com/2021/04/14/us/politics/republicans-covid-vaccines.html?searchResultPosition=41,"With Covid-19 vaccines now widely available, just over half of American adults have now received at least one shot, according to a Monmouth University poll released Wednesday."
How New Mexico Became the State With the Highest Rate of Full Vaccinations,https://www.nytimes.com/2021/04/14/us/new-mexico-covid-vaccines.html?searchResultPosition=42,"Despite having one of the highest poverty rates in the country, New Mexico is surging past states with far more resources in the race to achieve herd immunity against the coronavirus."
Did Spotlighting a Rare Potential Vaccine Side Effect Put More at Risk?,https://www.nytimes.com/2021/04/13/us/politics/johnson-vaccine-risk.html?searchResultPosition=45,"To federal health officials, asking states on Tuesday to suspend use of the Johnson & Johnson coronavirus vaccine until they can investigate six extremely rare but troubling cases of blood clots was an obvious and perhaps unavoidable move."
Pause in Vaccinations Leads to Canceled Appointments Across States,https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-pause-states.html?searchResultPosition=46,"The student union had been converted into a vaccination center. The doses had arrived on campus. The first appointments were minutes away. Then, at 7:23 a.m. on Tuesday, news of the pause in Johnson & Johnson vaccinations reached Youngstown State University."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/13/us/coronavirus-today-vaccines.html?searchResultPosition=47,Federal health agencies in the United States called for a temporary halt in the use of Johnson & Johnson’s Covid-19 vaccine over concerns that the vaccine may be linked to a rare disorder involving blood clots.
States swiftly pause the use of Johnson & Johnson’s vaccine after a U.S. advisory.,https://www.nytimes.com/2021/04/13/us/states-johnson-vaccine-pause.html?searchResultPosition=48,"Following a call from federal health agencies, all 50 states quickly paused or recommended on Tuesday that providers pause the administration of Johnson & Johnson’s vaccine after six women in the United States developed a rare disorder involving blood clots within one to three weeks of vaccination. Washington, D.C., and Puerto Rico also said they would halt administration of that vaccine."
Johnson & Johnson Vaccinations Paused After Rare Clotting Cases Emerge,https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-blood-clots-fda-cdc.html?searchResultPosition=49,Injections of Johnson & Johnson’s coronavirus vaccine came to a sudden halt across the country on Tuesday after federal health agencies called for a pause in the vaccine’s use as they examine a rare blood-clotting disorder that emerged in six recipients.
"The virus is surging in the Northeast and Upper Midwest, while other regions are largely keeping it at bay.",https://www.nytimes.com/2021/04/13/us/covid-surge-midwest-northeast.html?searchResultPosition=50,"The virus is again surging in parts of the United States, but it’s a picture with dividing lines: ominous figures in the Northeast and Upper Midwest, but largely not in the South."
Surging Virus Has Michigan’s Democratic Governor at Loggerheads With Biden,https://www.nytimes.com/2021/04/12/us/politics/michigan-coronavirus-whitmer-biden.html?searchResultPosition=61,"The Biden administration and Michigan’s Democratic governor are locked in an increasingly tense standoff over the state’s worst-in-the-nation coronavirus outbreak, with a top federal health official on Monday urging the governor to lock down her state."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/12/us/coronavirus-today-vaccines.html?searchResultPosition=62,"After one of the longest and most stringent lockdowns in the world, Britain began to emerge today from its virus restrictions. The country has made a number of unsuccessful attempts to reopen over the past year, but there is widespread hope that, this time, it may finally be reaching the beginning of the end."
The U.S. is nearing universal Covid-19 vaccine eligibility for adults.,https://www.nytimes.com/2021/04/12/us/covid-vaccine-eligibility-pennsylvania-los-angeles.html?searchResultPosition=63,"The state of Pennsylvania and the city of Los Angeles are accelerating plans for wider Covid-19 vaccine eligibility this week, as the United States approaches universal eligibility for adults."
Could Ron DeSantis Be Trump’s G.O.P. Heir? He’s Certainly Trying.,https://www.nytimes.com/2021/04/10/us/politics/ron-desantis-republican-trump.html?searchResultPosition=67,No one had to tell Ron DeSantis that his mock debates had bordered on disastrous. His answers rambled. He seemed uninspired.
Plunging Johnson & Johnson Vaccine Supply Dents State Inoculation Efforts,https://www.nytimes.com/2021/04/09/us/politics/johnson-johnson-coronavirus-vaccine.html?searchResultPosition=68,"Supplies of Johnson & Johnson’s one-dose coronavirus vaccine will be extremely limited until federal regulators approve production at a Baltimore manufacturing plant with a pattern of quality-control lapses, the White House’s pandemic response coordinator said on Friday."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/09/us/coronavirus-today.html?searchResultPosition=69,"India has become the epicenter of the coronavirus outbreak, reporting a record of 131,968 new cases in the last 24 hours as the virus spins out of control. Deaths are rising, hospitals are quickly filling up and the country’s vaccination campaign is perilously behind schedule."
"Michigan’s governor, confronting a surge in virus cases, calls on Biden for more vaccines.",https://www.nytimes.com/2021/04/09/us/michigan-covid-vaccine.html?searchResultPosition=70,"Gov. Gretchen Whitmer of Michigan said Friday that she had urged President Biden to surge Covid-19 vaccines into her state, where a worst-in-the-nation outbreak has filled hospitals and forced some schools to close."
Does It Hurt Children to Measure Pandemic Learning Loss?,https://www.nytimes.com/2021/04/08/us/school-testing-education-covid.html?searchResultPosition=82,"Over the past year, Deprece Bonilla, a mother of five in Oakland, Calif., has gotten creative about helping her children thrive in a world largely mediated by screens."
"Puerto Rico and Washington, D.C., will expand vaccine eligibility to those 16 or older on Monday.",https://www.nytimes.com/2021/04/08/us/puerto-rico-covid-vaccine-eligible.html?searchResultPosition=83,"Puerto Rico and Washington D.C. said this week that residents 16 or older will become eligible for Covid-19 vaccination on Monday, as all 50 states have said they would beat or meet President Biden’s calls to accelerate their eligibility timelines."
Top Official Warned That Covid Vaccine Plant Had to Be ‘Monitored Closely’,https://www.nytimes.com/2021/04/07/us/emergent-biosolutions-coronavirus-vaccine.html?searchResultPosition=84,"A top federal pandemic official warned last June that Emergent BioSolutions, the government contractor that last month threw out millions of doses of Covid-19 vaccines because of contamination, lacked enough trained staff and had a record of problems with quality control."
"More Contagious Virus Variant Is Now Dominant in U.S., C.D.C. Chief Says",https://www.nytimes.com/2021/04/07/us/politics/coronavirus-variants-cdc.html?searchResultPosition=85,"A highly infectious variant of the coronavirus that was first identified in Britain has become the most common source of new infections in the United States, the director of the Centers for Disease Control and Prevention said on Wednesday. The worrisome development comes as officials and scientists warn of a possible fourth surge of infections."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/07/us/coronavirus-today.html?searchResultPosition=86,"France is in a rough spot. New cases are surging, hospitalizations are nearing a five-month high and the vaccination campaign continues to move at a sluggish pace."
"Most U.S. infections are now caused by a contagious virus variant, the C.D.C. says.",https://www.nytimes.com/2021/04/07/us/covid-variant-infection.html?searchResultPosition=87,a worrisome development that comes as officials and scientists warn of a possible fourth virus surge.
Can Colleges Require Covid-19 Vaccines?,https://www.nytimes.com/2021/04/07/us/college-covid-19-vaccines-passport-requirement.html?searchResultPosition=88,"Most U.S. colleges and universities already require on-campus students to show proof of vaccines for illnesses, like bacterial meningitis, that can spread rapidly in close quarters. But Covid-19 is a much more complicated story."
The End of California’s Lockdowns,https://www.nytimes.com/2021/04/07/us/california-lockdowns.html?searchResultPosition=89,(This article is part of the California Today newsletter. Sign up to get it delivered to your inbox.)
Biden Moves Up Vaccine Eligibility Deadline for All Adults to April 19,https://www.nytimes.com/2021/04/06/us/politics/biden-vaccine-all-adults-eligible.html?searchResultPosition=90,"President Biden on Tuesday moved up by two weeks, to April 19, his deadline for states to make every American adult eligible for coronavirus vaccination, following the lead of states around the country that are already meeting that timetable."
The Rising Politicization of Covid Vaccines,https://www.nytimes.com/2021/04/06/us/politics/covid-vaccine-skepticism.html?searchResultPosition=101,"President Biden on Tuesday called for governors to open coronavirus vaccinations to all adults within the next two weeks, speeding up a target he had previously set for May 1."
"Likely Legal, ‘Vaccine Passports’ Emerge as the Next Coronavirus Divide",https://www.nytimes.com/2021/04/06/us/politics/vaccine-passports-coronavirus.html?searchResultPosition=103,"Cathay Pacific airlines, convinced that digital proof of coronavirus vaccination will bring about the return of safe international travel, asked its pilots and crew to try out a new mobile app that showed their vaccination status on a recent flight from Hong Kong to Los Angeles."
California plans to lift virus restrictions in June if certain benchmarks are met.,https://www.nytimes.com/2021/04/06/us/california-reopen-covid.html?searchResultPosition=104,"California plans to lift all its coronavirus restrictions on June 15, provided there are enough Covid-19 vaccines available for anyone age 16 or older and hospitalizations remain low and stable, state officials announced on Tuesday."
U.S. Bet Big on Covid Vaccine Manufacturer Even as Problems Mounted,https://www.nytimes.com/2021/04/06/us/covid-vaccines-emergent-biosolutions.html?searchResultPosition=105,"More than eight years ago, the federal government invested in an insurance policy against vaccine shortages during a pandemic. It paid Emergent BioSolutions, a Maryland biotech firm known for producing anthrax vaccines, to have a factory in Baltimore always at the ready."
Vaccine passports are becoming the next coronavirus divide. The White House is skittish; Texas’ governor opposes them.,https://www.nytimes.com/2021/04/06/us/texas-covid-vaccine-passport.html?searchResultPosition=106,"Under a new executive order issued by Gov. Greg Abbott of Texas this week, government agencies, private businesses and institutions that receive state funding cannot require people to show proof that they have been vaccinated against the coronavirus."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/05/us/coronavirus-today-vaccines.html?searchResultPosition=107,"The Navajo Nation has vaccinated more of its population than any state, and recently reached an extraordinary milestone: zero cases and zero deaths in a 24-hour period."
"Gayle Smith, who helped lead the U.S. response to Ebola, will run Biden’s vaccine diplomacy.",https://www.nytimes.com/2021/04/05/us/politics/gayle-smith-covid-vaccine.html?searchResultPosition=108,An ardent advocate of protecting some of the world’s poorest countries from Covid-19 has been selected to lead the Biden administration’s vaccine diplomacy in an effort to corral wealthier nations into distributing immunizations more evenly around the globe.
White Evangelical Resistance Is Obstacle in Vaccination Effort,https://www.nytimes.com/2021/04/05/us/covid-vaccine-evangelicals.html?searchResultPosition=109,"Stephanie Nana, an evangelical Christian in Edmond, Okla., refused to get a Covid-19 vaccine because she believed it contained “aborted cell tissue.”"
U.S. Taps Johnson & Johnson to Run Troubled Vaccine Plant,https://www.nytimes.com/2021/04/03/us/politics/emergent-vaccine-plant-johnson-johnson.html?searchResultPosition=110,"The Biden administration on Saturday put Johnson & Johnson in charge of a troubled Baltimore manufacturing plant that ruined 15 million doses of the Johnson & Johnson coronavirus vaccine and moved to stop the plant from making another vaccine by AstraZeneca, senior federal health officials said."
"Fed Up With Remote Learning, Governors Make a Push to Reopen Schools",https://www.nytimes.com/2021/04/03/us/covid-schools-governors-reopening.html?searchResultPosition=121,"In Ohio, Gov. Mike DeWine offered school districts early access to vaccines for their staff if they committed to opening classrooms by March 1."
Florida’s governor bans agencies and businesses from requiring ‘vaccine passports.’,https://www.nytimes.com/2021/04/02/us/florida-vaccine-passport-desantis.html?searchResultPosition=122,"Florida has banned state and local government agencies and businesses from requiring so-called vaccine passports, or documentation proving that someone has been vaccinated against Covid-19."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/02/us/coronavirus-today-vaccines.html?searchResultPosition=123,The United States today received the most significant sign of an economic turnaround since the pandemic devastated the economy a year ago.
California’s Governor Was Tested by the Pandemic. Now a Recall Looms.,https://www.nytimes.com/2021/04/02/us/gavin-newsom-recall-california.html?searchResultPosition=124,"Things have been looking up in California. Vaccines will soon be available to everyone over 16. Los Angeles schools are about to bring hundreds of thousands of students back to classrooms. Disneyland, dark for a year, will throw open its gates in just a few weeks."
A decline in testing may be masking the spread of the virus in some U.S. states.,https://www.nytimes.com/2021/04/01/us/coronavirus-testing-declines.html?searchResultPosition=126,"Declines in coronavirus testing in many states in the South and the Great Plains are making it harder to know just how widely the virus may be spreading in those states, even as restrictions are lifted and residents ease back into daily life, experts say."
Biden Faces ‘a Very Precarious Point’ in the Coronavirus Response,https://www.nytimes.com/2021/04/01/us/politics/biden-covid-numbers.html?searchResultPosition=127,"President Biden continues to receive high marks from the public for his handling of the coronavirus outbreak, and Americans are increasingly telling pollsters that they think the worst of the pandemic is behind us. On Thursday, the Consumer Confidence Index, a weekly measure of the public’s economic attitudes, hit its highest level since the start of the pandemic."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/01/us/coronavirus-today-vaccines.html?searchResultPosition=128,The United States is in a perilous race between vaccinating residents as quickly as possible and succumbing to a new wave of infections driven by the faster-spreading variants.
Why We Redesigned the Virus Trackers,https://www.nytimes.com/2021/04/01/us/covid-tracker-redesign.html?searchResultPosition=129,"In the coming days, we are rolling out major changes to the virus tracking pages that have been published multiple times a day for the past 13 months. These pages are a popular daily source of information for our readers, so we want to make sure everyone continues to find the information they need."
Maine will open Covid-19 vaccination to anyone 16 or older on Wednesday. Virginia will do so on April 19.,https://www.nytimes.com/2021/04/01/us/virginia-covid-vaccine-eligible.html?searchResultPosition=130,"Maine announced on Thursday that adults 16 years and older will be eligible for a vaccine on Wednesday, more than a week sooner than the April 19 deadline the state previously set. Virginia also announced it would allow residents 16 or older to begin getting vaccinated against Covid-19 on April 19, joining more than 40 states that have sped up efforts to open the process to all adults as federal health officials warn about a possible fourth surge of the coronavirus."
Biden Administration Announces Ad Campaign to Combat Vaccine Hesitancy,https://www.nytimes.com/2021/04/01/us/politics/coronavirus-vaccine-hesitancy.html?searchResultPosition=141,The Biden administration on Thursday morning announced an ambitious advertising campaign intended to encourage as many Americans as possible to be vaccinated against the coronavirus.
Virus Surge in Michigan Is a ‘Gut Punch’ to Hopes of Pandemic’s End,https://www.nytimes.com/2021/04/01/us/michigan-covid-outbreak.html?searchResultPosition=142,"In a rural stretch of Michigan along the shore of Lake Huron, coronavirus outbreaks are ripping through churches, schools and restaurants where the virus has infected line cooks and waitresses. For more than a week, ambulances have taken several hourlong trips each day to rush severely ill coronavirus patients to hospitals in Detroit, Saginaw or Port Huron, where beds in intensive-care units await."
Biden Says He Would Support Moving All-Star Game Over Georgia Voting Law,https://www.nytimes.com/2021/04/01/us/politics/biden-espn-baseball-georgia.html?searchResultPosition=143,President Biden said on Wednesday that he would “strongly support” Major League Baseball moving its All-Star Game from Atlanta after the executive director of the players’ union said he was open to discussing such a move after Georgia Republicans passed a law last week to restrict voting access in the state.
"Jill Biden, in California, Lends Support to Farmworkers Seeking Vaccinations",https://www.nytimes.com/2021/03/31/us/politics/jill-biden-california.html?searchResultPosition=144,"Jill Biden, the first lady, traveled to California on Wednesday to visit a pop-up vaccination site for farmworkers who have lobbied for priority access to shots during the pandemic."
Factory Mix-Up Ruins Up to 15 Million Vaccine Doses From Johnson & Johnson,https://www.nytimes.com/2021/03/31/us/politics/johnson-johnson-coronavirus-vaccine.html?searchResultPosition=145,"Workers at a plant in Baltimore manufacturing two coronavirus vaccines accidentally conflated the ingredients several weeks ago, contaminating up to 15 million doses of Johnson & Johnson’s vaccine and forcing regulators to delay authorization of the plant’s production lines."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/03/31/us/coronavirus-today.html?searchResultPosition=146,"A clinical trial found that the Pfizer-BioNTech vaccine was highly effective in adolescents aged 12 to 15, the companies said today. The trial found no infections among the children who received the vaccine, and the vaccines produced even stronger antibody responses in the children than they did in young adults. The children experienced no serious side effects."
Wyoming and other states are racing to broaden eligibility for vaccines.,https://www.nytimes.com/2021/03/31/us/covid-vaccine-wyoming-new-mexico.html?searchResultPosition=147,"Wyoming announced on Wednesday that residents who are at least 16 years old were now eligible for a Covid-19 vaccine in the state. New Mexico, South Dakota, Pennsylvania, Washington and Kentucky have also joined the race."
Promising Pfizer Results for Child Coronavirus Vaccines,https://www.nytimes.com/2021/03/31/us/coronavirus-vaccine-adolescents-school.html?searchResultPosition=148,"A clinical trial found that the Pfizer-BioNTech vaccine was highly effective in adolescents aged 12 to 15, the companies said on Wednesday. The trial found no infections among the children who received the vaccine, and the vaccines produced even stronger antibody responses in the children than they did in young adults. The children experienced no serious side effects."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/03/30/us/coronavirus-today.html?searchResultPosition=150,"The U.S. is quickly approaching the moment when the supply of vaccines will outpace demand, and efforts to convince vaccine skeptics will soon need to be ramped up. So far, there’s no playbook on how best to do this."
"‘No Excuse Not to Be Vaccinated’ in Texas, Which Expands Eligibility to All Adults",https://www.nytimes.com/2021/03/29/us/coronavirus-vaccine-eligibility-texas.html?searchResultPosition=161,"As Texas joined several other states on Monday in opening eligibility for coronavirus vaccines to millions of healthy adults, anticipation for the shot could be seen in the long line that snaked outside Booker T. Washington High School in Houston."
Biden Pushes Mask Mandate as C.D.C. Director Warns of ‘Impending Doom’,https://www.nytimes.com/2021/03/29/us/politics/biden-virus-vaccine.html?searchResultPosition=162,"President Biden, facing a rise in coronavirus cases around the country, called on Monday for governors and mayors to reinstate mask mandates as the director of the Centers for Disease Control and Prevention warned of “impending doom” from a potential fourth surge of the pandemic."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/03/29/us/coronavirus-today.html?searchResultPosition=163,"With the vaccine supply set to increase substantially, more states are opening up vaccine eligibility to all adults."
A majority of school districts are now open. But not everyone wants to return.,https://www.nytimes.com/2021/03/29/us/long-beach-schools-reopen-covid.html?searchResultPosition=164,"Elementary students returned to classrooms in Long Beach, Calif., on Monday and campuses from Los Angeles to Boston prepared for significant expansions of in-person instruction as a majority of the nation’s districts have now begun to reopen school buildings, many of which have been closed for more than a year."
The C.D.C. extends its moratorium on evictions until June 30 to ease hardships caused by the virus.,https://www.nytimes.com/2021/03/29/us/cdc-moratorium-evictions-pandemic.html?searchResultPosition=165,"The Centers for Disease Control and Prevention has extended its nationwide moratorium on evictions through June 30, pushing it back from the end of March, when it had been scheduled to lapse."
"As Pandemic Upends Teaching, Fewer Students Want to Pursue It",https://www.nytimes.com/2021/03/27/us/covid-school-teaching.html?searchResultPosition=166,"Kianna Ameni-Melvin’s parents used to tell her that there wasn’t much money to be made in education. But it was easy enough for her to tune them out as she enrolled in an education studies program, with her mind set on teaching high school special education."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/03/26/us/coronavirus-briefing-what-happened-today.html?searchResultPosition=167,"By the end of July, the U.S. government will have had enough doses to vaccinate the country’s entire population, with 70 million doses to spare. Tens of millions more doses are promised to the U.S. in the months that follow."
"At least 34 states are giving all adults vaccine access by mid-April, and more aim to by Biden’s May 1 goal.",https://www.nytimes.com/2021/03/26/us/covid-vaccine-eligibility-states.html?searchResultPosition=169,"States are racing to vaccinate as many people as possible as the United States’ coronavirus infection curve continues its plateau for a third week at more than 55,000 new cases per day, a level that health experts warn could rapidly escalate into a new wave."
"For Biden, a New Virus Dilemma: How to Handle a Looming Glut of Vaccine",https://www.nytimes.com/2021/03/26/us/biden-coronavirus-vaccine.html?searchResultPosition=170,"Biden administration officials are anticipating the supply of coronavirus vaccine to outstrip U.S. demand by mid-May if not sooner, and are grappling with what to do with looming surpluses when vaccine scarcity turns to glut."
Far-Right Extremists Move From ‘Stop the Steal’ to Stop the Vaccine,https://www.nytimes.com/2021/03/26/us/far-right-extremism-anti-vaccine.html?searchResultPosition=181,the federal database showing deaths and adverse reactions nationwide among people who have received Covid-19 vaccinations.
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/03/25/us/coronavirus-today.html?searchResultPosition=182,"Joe Biden held his first presidential news conference this afternoon and announced a new goal: His administration would administer 200 million vaccines within his first 100 days in office, or April 30, double his initial goal."
