title,links,first_paragraph
How the U.K. Restarted Its Restaurant Industry: Paying Half the Bill,https://www.nytimes.com/2020/08/25/business/britain-restaurants-eat-out-to-help-out.html?searchResultPosition=16,"When the British government told people they no longer had to stay home, it needed a convincing pitch to get everyone back outside and, crucially, spending money."
"American and Chinese Officials Take Pulse on Trade Deal, Six Months In",https://www.nytimes.com/2020/08/24/business/economy/us-china-trade-deal.html?searchResultPosition=18,"American and Chinese officials on Monday discussed the status of the trade deal both nations signed in January, a pact that continues to open up some commerce between the world’s largest economies even as the bilateral relationship deteriorates in other areas."
‘The Big Short 2.0’: How Hedge Funds Profited Off the Pain of Malls,https://www.nytimes.com/2020/08/24/business/mall-short-hedge-funds.html?searchResultPosition=21,"Catie McKee was nervous. It was last October, and the 31-year-old hedge fund analyst, who had been scrutinizing the mortgages on the nation’s malls, was convinced that some of those malls would default on their loans. She and her colleagues had even bet a substantial amount of money on that likelihood."
How Zeynep Tufekci Keeps Getting the Big Things Right,https://www.nytimes.com/2020/08/23/business/media/how-zeynep-tufekci-keeps-getting-the-big-things-right.html?searchResultPosition=22,"When the Centers for Disease Control and Prevention told Americans in January that they didn’t need to wear masks, Dr. S. Vincent Rajkumar, a professor at the Mayo Clinic and the editor of the Blood Cancer Journal, couldn’t believe his ears."
Greece … or Devon? Camping Outshines Continent for Britons This Summer,https://www.nytimes.com/2020/08/22/business/Britain-camping-vacations.html?searchResultPosition=23,"This summer, Louise Towers and her partner are loading their four children and Nellie the dog into a camper van for their annual holiday. It’s an honored tradition: Each of the past five summers, they took a road trip through continental Europe in a home-on-wheels."
National Enquirer Chief David Pecker Loses Top Job in Company Merger,https://www.nytimes.com/2020/08/21/business/media/david-pecker-ami-ceo.html?searchResultPosition=24,"David J. Pecker, the tabloid media titan who drew the scrutiny of federal investigators for his alleged role in Donald J. Trump’s 2016 presidential campaign, is out as the leader of the parent company of The National Enquirer, Us Weekly and other publications, according to a company announcement on Friday."
$300 Unemployment Benefit: Who Will Get It and When?,https://www.nytimes.com/article/stimulus-unemployment-payment-benefit.html?searchResultPosition=25,"This page is no longer being updated. As of mid-September, more than 30 states had begun paying benefits."
Economic Data Points to Pause in Recovery as Aid Programs Expire,https://www.nytimes.com/2020/08/21/business/economy/coronavirus-economic-recovery.html?searchResultPosition=26,"America’s economic recovery is in an uneasy pause, with key indicators of hiring, shopping and investment stalling or in retreat in the wake of a resurgence in coronavirus cases across broad sections of the country, and with Congress and President Trump showing no signs of progress on another stimulus deal."
They’re Making the Rent. Is It Costing Their Future?,https://www.nytimes.com/2020/08/21/business/economy/rent-tenants-evictions.html?searchResultPosition=27,"They’ve made it with government checks and family help. They’ve made it with savings and odd jobs. They’ve made it with church charity, nonprofit rescue funds, GoFundMe campaigns. One way or another, through five months of economic dislocation, the nation’s tenants have for the most part made their rent."
The Pandemic Diary of a Model Returning to Work,https://www.nytimes.com/2020/08/21/business/naomi-shimada-work-diary.html?searchResultPosition=28,"Like many, the model Naomi Shimada has been using the extra time at home during the pandemic as a chance to pause and reflect on what really matters to her."
We Have Crossed the Line Debt Hawks Warned Us About for Decades,https://www.nytimes.com/2020/08/21/business/economy/national-debt-coronavirus-stimulus.html?searchResultPosition=29,"Economists and deficit hawks have warned for decades that the United States was borrowing too much money. The federal debt was ballooning so fast, they said, that economic ruin was inevitable: Interest rates would skyrocket, taxes would rise and inflation would probably run wild."
Unemployment Claims Rise as Rollout of $300 Benefit Lags,https://www.nytimes.com/2020/08/20/business/economy/unemployment-claims.html?searchResultPosition=30,"The job market shows signs of softening, even as a move by President Trump to replace lost unemployment benefits is struggling to get off the ground."
Will Americans Return to Theaters for Russell Crowe?,https://www.nytimes.com/2020/08/20/business/media/unhinged-russell-crowe-theaters.html?searchResultPosition=41,"Dotting the Sunset Strip are signs of a time gone by: colorful billboards for movies that were supposed to come out during the summertime blockbuster season, only to be pushed back to September and beyond."
This Plan Pays to Avoid Layoffs. Why Don’t More Employers Use It?,https://www.nytimes.com/2020/08/20/business/economy/jobs-work-sharing-unemployment.html?searchResultPosition=42,Linda Petersen remembers when the housing market collapsed in 2008 and she was faced with having to lay off most of the people she worked with at her land title and escrow company in Washington State.
Big-Box Retailers’ Profits Surge as Pandemic Marches On,https://www.nytimes.com/2020/08/19/business/coronavirus-walmart-target-home-depot.html?searchResultPosition=43,"In the early days of the pandemic, when grocery stores in the United States ran low on staples like toilet paper, people flocked to Walmart and Target to stock up. Five months later, as the number of coronavirus cases remains high, shoppers continue to buy from the big-box retailers in record amounts."
Fed Officials Said the Economy Needed More Help From Congress,https://www.nytimes.com/2020/08/19/business/economy/fed-meeting-minutes-coronavirus.html?searchResultPosition=44,"Federal Reserve officials emphasized the need for ongoing economic support in late July as the coronavirus pandemic dragged on, keeping millions of workers at home and threatening U.S. growth."
Behavioral Contagion Could Spread the Benefits of a Carbon Tax,https://www.nytimes.com/2020/08/19/business/behavioral-contagion-carbon-tax.html?searchResultPosition=45,"The United States has been stalled in its approach to climate change, and with attention so heavily focused on the coronavirus pandemic, this may seem an inauspicious moment for action."
Alabama’s High Stakes Experiment: Reopening Universities as Virus Looms,https://www.nytimes.com/2020/08/19/business/alabama-uab-coronavirus-tests.html?searchResultPosition=47,Gov. Kay Ivey of Alabama made a daring educational decision in June: She would fund a statewide student testing and technology program to help public universities and colleges reopen for in-person classes.
"‘This Market Is Nuts’: S&P 500 Hits Record, Defying Economic Devastation",https://www.nytimes.com/2020/08/18/business/stock-market-record.html?searchResultPosition=48,"Widespread economic devastation, severe unemployment and a grim prognosis for recovery have not stopped the stock market’s exuberance. And on Tuesday, that undying optimism propelled the market to a new high, pushing it past a milestone reached only six months ago, when the coronavirus was just beginning its harrowing journey across the United States."
"Sorry, the World’s Biggest Bike Maker Can’t Help You Buy a Bike Right Now",https://www.nytimes.com/2020/08/17/business/giant-bikes-coronavirus-shortage.html?searchResultPosition=62,"Because gyms are closed and we could all use a little more exercise; because we are avoiding buses and trains; because we are in need of outdoor group activities; or perhaps just because the pandemic has made us crave simple pleasures like the wind against our faces, bicycle sales are soaring around the world."
"Japan’s Economy Contracts 7.8 Percent, Worst Decline on Record",https://www.nytimes.com/2020/08/16/business/japan-economy-recession.html?searchResultPosition=63,"Japan’s economy shrank 7.8 percent in the second quarter of the year, its worst performance on record, as the coronavirus pandemic ground economic activity to a near halt in April and May."
"Retail Sales Rise for Third Month, Though Growth Slows",https://www.nytimes.com/2020/08/14/business/retail-sales-coronavirus.html?searchResultPosition=65,"Even as coronavirus infections continued to spread, in-person school reopening plans were scrapped and unemployment stayed near record highs, Americans kept shopping in July with retail sales rising 1.2 percent from June, reflecting a rare bright spot in the battered economy."
State and Local Budget Pain Looms Over Economy’s Future,https://www.nytimes.com/2020/08/14/business/economy/state-local-budget-pain.html?searchResultPosition=67,"The U.S. economy struggled to shake off the last recession, with historically slow growth and a labor market that took more than six years to recover its earlier employment levels. A big part of the reason: state and local governments, which cut spending and fired workers amid widespread budget shortfalls."
"$400 Unemployment Supplement Is Really $300, and Won’t Arrive Soon",https://www.nytimes.com/2020/08/13/business/economy/unemployment-benefits-coronavirus.html?searchResultPosition=68,"and it remains unclear when the money will start flowing, how long it will last or how many workers will benefit."
"In Europe, Millions of Jobless Are Falling Through the Cracks",https://www.nytimes.com/2020/08/13/business/europe-precarious-workers.html?searchResultPosition=69,"Thierry Hombert stepped onto the balcony of his sparsely furnished apartment and took one last long look around. When the coronavirus hit France, the short-term catering gigs on which he lived for a decade disappeared, and he was now selling his home to make ends meet."
Worried Lenders Pounce on Landlords Unable to Pay Their Loans,https://www.nytimes.com/2020/08/13/business/commercial-landlord-loan-foreclosure.html?searchResultPosition=82,"Five months into the pandemic, hotel rooms remain largely unreserved, office space sits empty and hardly anyone is venturing into malls. Commercial tenants are struggling to pay their rents, and property owners are struggling to make payments on the loans they took out to finance the buildings."
‘We Are the Guinea Pigs’: Hollywood Restarts Its Blockbuster Machine,https://www.nytimes.com/2020/08/13/business/media/coronavirus-jurassic-world-dominion.html?searchResultPosition=83,"Like most actors, Bryce Dallas Howard is used to showing up on film sets knowing what lines she’s supposed to say, when she’s supposed to say them and, often, not much more."
Postponed College Football Games Could Disrupt $1 Billion in TV Ads,https://www.nytimes.com/2020/08/12/business/media/college-football-ads-coronavirus.html?searchResultPosition=84,The postponement of much of the college football season could disrupt the flow of more than $1 billion from advertisers to the television networks that count on a slate of game broadcasts every fall.
Britain’s New Record: A Recession Worse Than in Europe and North America,https://www.nytimes.com/2020/08/12/business/britain-economy-recession-coronavirus.html?searchResultPosition=85,Britain discovered on Wednesday that its economy had suffered a recession deeper than any other reported by a European or North American country during the coronavirus pandemic.
Bankrupt Brooks Brothers Finds a Buyer,https://www.nytimes.com/2020/08/12/business/brooks-brothers-sale-authentic-brands.html?searchResultPosition=86,"Brooks Brothers, the venerable retailer that was founded in 1818 and filed for bankruptcy last month, said it would be sold to Simon Property Group, the biggest mall operator in the United States, and Authentic Brands Group, a licensing firm."
Retail chains are abandoning Manhattan.,https://www.nytimes.com/2020/08/12/business/retail-chains-are-abandoning-manhattan.html?searchResultPosition=88,"In the heart of Manhattan, national chains including J.C. Penney, Kate Spade, Subway and Le Pain Quotidien have shuttered branches for good. Many other large brands, like Victoria’s Secret and the Gap, have kept their high-profile locations closed in Manhattan, while reopening in other states."
SoftBank Claws Back Into the Black After Historic Losses,https://www.nytimes.com/2020/08/11/business/softbank-earnings.html?searchResultPosition=101,"Just four months ago, Masayoshi Son, the daring billionaire who leads the Japanese conglomerate SoftBank, looked as if he might lose it all."
"C.E.O.s Pledge to Hire 100,000 Low-Income and Minority New Yorkers",https://www.nytimes.com/2020/08/10/business/coronavirus-new-york-city-minority-workers.html?searchResultPosition=102,"A coalition of 27 major companies including Mastercard, Goldman Sachs and Verizon has pledged to hire 100,000 low-income and Black, Latino and Asian workers in New York City over the next 10 years, part of a broader push by corporate America to expand economic opportunities to marginalized communities."
To Withhold or Not: Trump’s Order Gives Employers a New Dilemma,https://www.nytimes.com/2020/08/10/business/economy/trump-payroll-tax-holiday.html?searchResultPosition=103,"The White House has pitched its payroll tax holiday as a boon to American workers that would fatten their paychecks and provide a jolt to the economy. But for companies large and small, the presidential intervention poses difficult legal and logistical questions that only add to the uncertainty that executives and workers are contending with during the pandemic."
"Without a $600 weekly benefit, jobless Americans face bleak choices.",https://www.nytimes.com/2020/08/10/business/without-a-600-weekly-benefit-jobless-americans-face-bleak-choices.html?searchResultPosition=105,"Until a few days ago, most analysts expected Congress to agree on a new emergency spending bill that would include at least a partial extension of the extra unemployment benefits, perhaps including retroactive payments for the period when the program lapsed."
How Pro-Trump Forces Work the Refs in Silicon Valley,https://www.nytimes.com/2020/08/09/business/media/trump-facebook-google-twitter-misinformation.html?searchResultPosition=106,"One of the oddest moments during last month’s tech hearings on Capitol Hill came when a Florida congressman darkly hinted that Google was making it difficult for him to find a website he was looking for, The Gateway Pundit."
This Company Boasted to Trump About Its Covid-19 Vaccine. Experts Are Skeptical.,https://www.nytimes.com/2020/08/09/business/coronavirus-vaccine-inovio.html?searchResultPosition=107,"As the deadly new virus spread globally, Inovio Pharmaceuticals, a small biotech company in Pennsylvania, rushed to develop a vaccine. After announcing promising early results, Inovio’s stock soared more than 1,000 percent. Riding the momentum, the company sold more shares to the public."
The Week in Business: The Stimulus Mess,https://www.nytimes.com/2020/08/09/business/the-week-in-business-stimulus-unemployment.html?searchResultPosition=108,"The July employment report on Friday morning showed that America’s job market appears to be losing steam after two months of improvement. The 1.8 million jobs added in July was a sharp slowdown from the 4.8 million gained in June, as businesses closed again in parts of the country where the virus has surged. The unemployment rate was 10.2 percent in July, down from 11.1 percent in June. Only a little more than 40 percent of the jobs lost since the pandemic hit have been recovered. And even as employers are hiring, other workers are being let go permanently after assuming that their layoffs were temporary."
Boycotted. Criticized. But Fox News Leads the Pack in Prime Time.,https://www.nytimes.com/2020/08/09/business/media/fox-news-ratings.html?searchResultPosition=110,"In one sense, this has been a difficult period for Fox News: a star anchor fired after being accused of sexual harassment, a lawsuit depicting a misogynist workplace, a top writer exposed as a racist internet troll, advertiser boycotts and outrage after Tucker Carlson called protesters “criminal mobs” and questioned the patriotism of a senator who lost her legs in Iraq."
"Without $600 Weekly Benefit, Unemployed Face Bleak Choices",https://www.nytimes.com/2020/08/08/business/economy/lost-unemployment-benefits.html?searchResultPosition=122,"When Latrish Oseko lost her job last spring, government aid helped prevent a crisis from becoming a catastrophe."
"Job Growth Slowed in July, Signaling a Loss of Economic Momentum",https://www.nytimes.com/2020/08/07/business/economy/july-jobs-report.html?searchResultPosition=123,"The American economy slowed in July as the pace of hiring eased from the robust rate of the previous two months, a victim of waning momentum and the resurgence of the coronavirus in many parts of the country."
Millions of Evictions Are a Sharper Threat as Government Support Ends,https://www.nytimes.com/2020/08/07/business/economy/housing-economy-eviction-renters.html?searchResultPosition=124,"For the 108 million people who live in a rental home or apartment, Aug. 1 was a grim milestone. It marked the first time rent was due after much of the nation’s economic response to the coronavirus had expired."
Oversight Member Blasts the Fed’s Efforts to Rescue Main Street,https://www.nytimes.com/2020/08/07/business/economy/federal-reserve-main-street-lending.html?searchResultPosition=126,"The Federal Reserve’s first-ever attempt to lend money to midsize businesses was destined to be a challenge. The push has proved to be an outright flop, according to a member of the oversight commission charged with monitoring it."
"Amid Dire Jobless Numbers, Small-Business Relief Program Nears End",https://www.nytimes.com/2020/08/06/business/small-businesses-relief-program-ending.html?searchResultPosition=128,"In early April, three weeks after Connecticut issued shutdown orders, Ken Bodenstein borrowed $148,000 from the federal government to help cover payroll expenses at the Westport day care center he runs with his wife, Kristen."
Trump Reinstates Tariff on Canadian Aluminum,https://www.nytimes.com/2020/08/06/business/economy/trump-canadian-aluminum-tariffs.html?searchResultPosition=129,"President Trump announced Thursday that he was reimposing a 10 percent tariff on Canadian aluminum to help struggling American producers, a step that is likely to incite retaliation and worsen ties with Canada just one month after the countries’ new trade deal went into effect."
"New Unemployment Claims Decline, but Remain ‘Alarmingly High’",https://www.nytimes.com/2020/08/06/business/economy/unemployment-claims.html?searchResultPosition=130,"The government reported on Thursday that nearly 1.2 million workers filed new claims for state unemployment benefits last week. It was the lowest weekly total since March, but signaled the continuing damage that the pandemic is inflicting on the labor market."
"ViacomCBS takes a pandemic hit, with ad revenue falling 27 percent.",https://www.nytimes.com/2020/08/06/business/viacomcbs-takes-a-pandemic-hit-with-ad-revenue-falling-27-percent.html?searchResultPosition=141,"The coronavirus pandemic wiped out a large portion of ViacomCBS’s advertising business and its box-office take in the second quarter, the company reported Thursday. ViacomCBS owns CBS, Nickelodeon, MTV, Showtime and the Paramount film studios. The company’s ad revenue in the United States fell 24 percent to $1.7 billion, and its theatrical business dropped a staggering 98 percent from the same time last year, to $3 million. Total sales fell 12 percent to $6.2 billion, and profit was halved to $478 million."
"Credit card debt plunges, driving a decline in overall household debt.",https://www.nytimes.com/2020/08/06/business/credit-card-debt-plunges-driving-a-decline-in-overall-household-debt.html?searchResultPosition=142,"Household debt fell in the second quarter as consumers stuck at home because of the coronavirus pandemic spent less on their credit cards, based on a new report from the Federal Reserve Bank of New York."
China’s Offer to Help With Virus Testing Spooks Hong Kong,https://www.nytimes.com/2020/08/06/business/hong-kong-china-coronavirus-testing.html?searchResultPosition=143,"The offer was presented as a favor to Hong Kong, a city struggling with a surge in coronavirus infections: a team of 60 medical officials from mainland China who would help expand testing across the city."
"Idled by the pandemic, workers in Britain try new careers.",https://www.nytimes.com/2020/08/06/business/idled-by-the-pandemic-workers-in-britain-try-new-careers.html?searchResultPosition=144,"The economic collapse caused by the coronavirus has put millions of economic futures in doubt. More than nine million people have been furloughed in Britain, or 29 percent of the country’s work force, and 2.8 million have filed unemployment claims."
‘It’s Time for a Change’: Workers Idled by the Virus Try New Careers,https://www.nytimes.com/2020/08/06/business/british-workers-careers-pandemic.html?searchResultPosition=145,"As a national lockdown was imposed in March, a food deliverer, Hanna Scaife, watched her weekly hours plummet from 30, to five, then to zero as restaurants across Teesside, in northeast England, shut their doors."
The Teenage Tinkerer Behind an E-Bike Revolution,https://www.nytimes.com/2020/08/06/business/electric-ebikes-rad-power-bikes.html?searchResultPosition=146,"The residents of Garberville, Calif., didn’t know what to make of 15-year-old Mike Radenbaugh and the odd motorized bikes he was concocting in his family’s garage."
Japan’s Locked Borders Shake the Trust of Its Foreign Workers,https://www.nytimes.com/2020/08/05/business/japan-entry-ban-coronavirus.html?searchResultPosition=147,"When Jeff Mazziotta, a director of a nonprofit wildlife conservation organization, left Japan for South Africa in early March, he planned to spend a month training park rangers on emergency field medicine before returning to Tokyo."
Businesses Thought They Were Covered for the Pandemic. Insurers Say No.,https://www.nytimes.com/2020/08/05/business/business-interruption-insurance-pandemic.html?searchResultPosition=148,"When the Great Lockdown started in Michigan, Nick Gavrilides closed the dining room of his Soup Spoon Cafe in Lansing, had some farewell beers with his workers and set to work on an insurance claim."
"Disney, Staggered by Pandemic, Sees a Streaming Boom",https://www.nytimes.com/2020/08/04/business/media/disney-earnings-coronavirus.html?searchResultPosition=149,"The Walt Disney Company reported doomsday financial results on Tuesday as a result of the coronavirus pandemic and a television-related write-down, with net quarterly losses totaling $4.72 billion."
"For Robots, It’s a Time to Shine (and Maybe Disinfect)",https://www.nytimes.com/2020/08/04/business/robot-cleaning-coronavirus.html?searchResultPosition=161,"The Neo is a four-foot-tall, 1,000-pound robot floor scrubber. The high-tech machine can cruise large commercial buildings on its own, with no human supervision required."
"‘Closing Isn’t Even an Option’: With No Events, Caterers Rush to Adjust",https://www.nytimes.com/2020/08/04/business/coronavirus-struggling-caterers.html?searchResultPosition=162,"On a recent Saturday, petite lobster rolls on toasted brioche and coconut shrimp with mango aioli were to be passed among the guests at a 210-person wedding. A bar mitzvah party for 180 was going to conclude with torched s’mores and a chocolate fountain."
Distilleries Raced to Make Hand Sanitizer for the Pandemic. No Longer.,https://www.nytimes.com/2020/08/04/business/distilleries-hand-sanitizer-pandemic.html?searchResultPosition=163,"As the coronavirus pandemic shuttered bars and restaurants in March, Phil McDaniel’s craft distillery in St. Augustine, Fla., stopped producing bourbon. Then he realized there was one alcohol-based product he could make that people would still clamor for: hand sanitizer."
"Small Businesses Got Emergency Loans, but Not What They Expected",https://www.nytimes.com/2020/08/03/business/small-business-loans-coronavirus.html?searchResultPosition=164,"For nearly 70 years, the Small Business Administration’s disaster relief program has helped companies recover from catastrophes including wildfires, hurricanes and earthquakes. But it has never faced anything like the coronavirus crisis."
The United States Is Reopening Many of the Wrong Schools,https://www.nytimes.com/2020/08/03/business/how-schools-reopen.html?searchResultPosition=165,"With coronavirus cases spiking in dozens of states, the prospect of anything resembling a normal school year is fading fast."
How to Ace an Online Job Interview,https://www.nytimes.com/2020/08/03/business/online-job-interview-tips.html?searchResultPosition=167,"The in-person job interview went away when offices emptied this spring because of the coronavirus pandemic. On the plus side, no more flying out to company headquarters and staying at a hotel, just to spend a day of meetings in an uncomfortable suit and then heading right back home. On the downside, common technical snafus and fewer body language clues can make the online process feel fraught. To successfully make the jump to team member from virtual job seeker, brush up on classic interview techniques and adapt them to the new world of internet interviews."
Men’s Wearhouse Owner Files for Bankruptcy,https://www.nytimes.com/2020/08/03/business/tailored-brands-mens-wearhouse-bankruptcy.html?searchResultPosition=168,"The owner of Men’s Wearhouse and JoS. A. Bank, which once dominated the market for affordable men’s suits, filed for bankruptcy protection late Sunday, as demand plummeted for its corporate clothing with the coronavirus pandemic keeping America’s office workers at home."
Lord & Taylor Files for Bankruptcy as Retail Collapses Pile Up,https://www.nytimes.com/2020/08/02/business/Lord-and-Taylor-Bankruptcy.html?searchResultPosition=169,"Lord & Taylor, the floundering department store company that traces its roots to 1826, on Sunday became the latest retailer to file for bankruptcy protection as the coronavirus outbreak accelerates the demise of chains that were already teetering."
Nordstrom Uses Influencers to Promote Safety and Draw Anxious Shoppers,https://www.nytimes.com/2020/08/02/business/media/coronavirus-nordstrom-infuencers.html?searchResultPosition=170,"Wendy Nguyen, a fashionable Instagram personality with 1.1 million followers, is regularly tapped by retailers like Macy’s and Banana Republic to promote their wares on social media. They typically want her to take a stylish photo in their apparel and enthuse about their brand and any upcoming sale or product line."
"12 People in a 3-Bedroom House, Then the Virus Entered the Equation",https://www.nytimes.com/2020/08/01/business/economy/housing-overcrowding-coronavirus.html?searchResultPosition=182,"It was not surprising when three-quarters of the house tested positive. There were 12 people in three bedrooms, with a bathroom whose door frequently required a knock and a kitchen where dinnertime shifts extended from 5 p.m. well into the evening."
"A Better Year for Trump’s Family Business (Last Year, That Is)",https://www.nytimes.com/2020/07/31/business/trump-financial-disclosure.html?searchResultPosition=183,"Before the coronavirus ripped through the country, upending President Trump’s family business and the broader hospitality industry, the company last year showed modest gains, according to Mr. Trump’s annual financial disclosure report released late Friday."
Kodak C.E.O. Got Stock Options Day Before News of Loan Sent Stock Soaring,https://www.nytimes.com/2020/07/31/business/kodak-ceo-stock-options.html?searchResultPosition=184,"At the beginning of this week, the Eastman Kodak Company handed its chief executive 1.75 million stock options."
"In Britain, the Economic Comeback Is in the Suburbs",https://www.nytimes.com/2020/07/31/business/britain-economic-comeback-suburbs.html?searchResultPosition=186,"The British economy is facing its worst recession since “The Great Frost” of 1709, a horrifically cold winter. Large retailers are shutting stores, and inconsistent quarantine rules are raising anxiety about a second pandemic wave. And yet Summertown, a suburb north of Oxford, has something to look forward to: Its main shopping street is about to get a new bookstore."
How to Navigate the Coronavirus Real Estate Market,https://www.nytimes.com/2020/07/31/business/housing-market-prices-risk.html?searchResultPosition=188,"There are signs that pockets of the U.S. housing market are heating up, particularly in the suburbs and fashionable exurbs, to which people have been fleeing to escape the coronavirus."
"In Argentina’s Debt Negotiations, a Kinder, Gentler Capitalism Faces a Test",https://www.nytimes.com/2020/07/31/business/argentina-debt.html?searchResultPosition=190,Laurence D. Fink presents himself as the vanguard of a progressive form of capitalism in which profits are not everything: The enlightened money is supposed to press for environmental and social protection.
Does Trump Want to Save His Economy?,https://www.nytimes.com/2020/07/31/business/coronavirus-trump-economy.html?searchResultPosition=201,"The United States just suffered its worst economic quarter in nearly 75 years. Its recovery from the depths of a pandemic-induced recession has stalled, as coronavirus deaths rise again across the country. President Trump has what appears to be one final chance to cut a deal with Congress to ensure hard-hit workers and businesses do not collapse before the November election."
Europe’s Markets Are Having a Moment,https://www.nytimes.com/2020/07/30/business/europes-markets-are-having-a-moment.html?searchResultPosition=202,Scott Thiel can’t remember the last time BlackRock Investment Institute had a positive view on European stocks. It’s been that long.
"A Collapse That Wiped Out 5 Years of Growth, With No Bounce in Sight",https://www.nytimes.com/2020/07/30/business/economy/q2-gdp-coronavirus-economy.html?searchResultPosition=203,"The coronavirus pandemic’s toll on the nation’s economy became emphatically clearer Thursday as the government detailed the most devastating three-month collapse on record, which wiped away nearly five years of growth."
China Tries Its Favorite Economic Cure: More Construction,https://www.nytimes.com/2020/07/30/business/china-economy-infrastructure.html?searchResultPosition=206,"At a cavernous factory in the Chinese city of Xuzhou, 100 new workers have just been hired to produce giant construction cranes. Nearby, at another sprawling factory, employees toil until midnight to assemble drilling and tunneling machines. A few blocks away, their colleagues at a factory that makes dump trucks have received enough orders to keep them busy well into next year."
How Pimco’s Cayman-Based Hedge Fund Can Profit From the Fed’s Rescue,https://www.nytimes.com/2020/07/30/business/economy/fed-talf-wall-street.html?searchResultPosition=207,"Pacific Investment Management Company runs a hedge fund registered in the Cayman Islands, a common structure for avoiding certain U.S. taxes. But when a profit opportunity arose from the ashes of America’s coronavirus crisis, that international location did not stop it from seizing the moment."
"As Trump Undercuts Aid Talks, White House Says Extra Jobless Benefits Will Lapse",https://www.nytimes.com/2020/07/29/business/economy/virus-aid-trump.html?searchResultPosition=208,"The prospects for a quick agreement between the Trump administration and congressional Democrats on a new round of aid for the ailing economy faded on Wednesday, as President Trump undercut his own party’s efforts to negotiate a deal and a top White House official declared that a lifeline to unemployed workers would run out as scheduled at week’s end."
Federal Reserve Leaves Rates Near Zero as Economic Recovery Sputters,https://www.nytimes.com/2020/07/29/business/economy/federal-reserve-meeting-interest-rates.html?searchResultPosition=210,"The Federal Reserve left interest rates near zero on Wednesday and Jerome H. Powell, the Fed chair, predicted a long road ahead as a recent spike in virus cases saps momentum from the nascent economic recovery."
"As the Pandemic Forced Layoffs, C.E.O.s Gave Up Little",https://www.nytimes.com/2020/07/29/business/economy/ceo-pay-pandemic-layoffs.html?searchResultPosition=222,"When the pandemic prompted companies to furlough or lay off thousands of employees, some chief executives decided to show solidarity by forgoing some of their pay."
