title,links,first_paragraph
"A Flying Elephant, a Teacher’s Hugs: 12 Tales of Pandemic Resilience",https://www.nytimes.com/2020/12/24/world/coronavirus-resilience.html?searchResultPosition=21,". . . wrote the third grader. A few months into quarantine, his teacher, Maura Cristina Silva, could tell that her vivacious students were starting to buckle."
"Israeli Election, Take Four: Conservatives vs. Conservatives",https://www.nytimes.com/2020/12/23/world/middleeast/23israel-netanyahu-election.html?searchResultPosition=22,"Prime Minister Benjamin Netanyahu has a chance of a sixth term, Israeli election exit polls said. Follow along with our live updates."
U.K. Tightens Restrictions as Alarm About Virus Variant Grows,https://www.nytimes.com/2020/12/23/world/europe/coronavirus-variant-uk-ports.html?searchResultPosition=23,The British authorities put even more areas of England under the tightest restrictions on Wednesday as officials struggled to slow the spread of a coronavirus variant that is potentially more infectious than those that have already wreaked havoc around the world.
Switzerland begins Covid-19 vaccinations.,https://www.nytimes.com/2020/12/23/world/switzerland-begins-covid-19-vaccinations.html?searchResultPosition=24,A 90-year-old woman living in a retirement home received the first Covid-19 inoculation in Switzerland on Wednesday as the Alpine nation began its Covid-19 vaccination program.
Indian airports are struggling with the ban on flights from Britain.,https://www.nytimes.com/2020/12/23/world/indian-airports-are-struggling-with-the-ban-on-flights-from-britain.html?searchResultPosition=25,Passengers flying into India from Britain and other European countries said they spent hours waiting in lines at the airport over the past two days as the authorities struggled to implement new quarantine measures intended to counter the spread of a coronavirus variant that has emerged in Britain.
Isolation appears to have helped homeless populations avoid the worst of the pandemic.,https://www.nytimes.com/2020/12/23/world/isolation-appears-to-have-helped-homeless-populations-avoid-the-worst-of-the-pandemic.html?searchResultPosition=26,"Early in the pandemic, health officials were terrified that the virus would decimate America’s homeless populations, the half-million people who live in shelters or on the streets. Those same specialists now say they are relieved that street encampments and homeless shelters did not suffer the same devastation as nursing homes."
‘Covid conga line’ with Queens Republicans prompts criticism and an investigation.,https://www.nytimes.com/2020/12/23/world/covid-conga-line-with-queens-republicans-prompts-criticism-and-an-investigation.html?searchResultPosition=27,"When the Whitestone Republican Club held a holiday party at Il Bacco, an Italian restaurant in Little Neck, Queens, on Dec. 9, more than a dozen people formed a conga line as part of the revelry, shimmying through a glitzy banquet room."
They Helped France Fight the Virus. Now France Is Fast-Tracking Their Citizenship.,https://www.nytimes.com/2020/12/22/world/europe/france-naturalization-covid-frontline.html?searchResultPosition=30,"Nine months after its president declared “war” against the coronavirus, France announced Tuesday that it has fast-tracked hundreds of citizenship applications from foreign frontline workers who have distinguished themselves in the battle."
Can Travel Bans Really Stop the Spread of Coronavirus Variants? Experts Are Skeptical,https://www.nytimes.com/2020/12/22/world/europe/travel-bans-coronavirus-variants.html?searchResultPosition=41,"As nation after nation rushed this week to close their borders with Britain, the moves brought back memories of the way the world reacted after the coronavirus first emerged broadly in the spring. Most of those initial travel prohibitions came too late, put in place after the virus had already seeded itself in communities far and wide."
France and Britain Strike Deal to Reopen Border for Freight and Some Travel,https://www.nytimes.com/2020/12/22/world/europe/uk-france-covid-19-border.html?searchResultPosition=42,"Britain agreed on Tuesday night to conduct mass coronavirus tests on truck drivers as part of a deal with France to reopen the border to some travelers and to freight trucks, raising hopes of relief for hundreds of drivers stuck near British ports and for supermarkets warning that they could soon run short of fruit and vegetables."
France fast-tracks citizenship for frontline workers.,https://www.nytimes.com/2020/12/22/world/france-fast-tracks-citizenship-for-frontline-workers.html?searchResultPosition=44,"Some 700 foreigners in France who were exposed to the coronavirus through their work will be put on a fast track for naturalization as a reward for their commitment during the pandemic, the junior minister for citizenship said on Tuesday."
Sentence Is Cut for U.S. Student Who Broke Quarantine,https://www.nytimes.com/2020/12/22/world/americas/skylar-mack-cayman-islands-covid.html?searchResultPosition=45,A panel of judges in the Cayman Islands on Tuesday cut the sentence of an American college student who violated the territory’s coronavirus laws to two months from four months after her lawyers argued that the punishment was too harsh.
"The virus hits federal death row, prompting calls for delays in executions.",https://www.nytimes.com/2020/12/22/world/the-virus-hits-federal-death-row-prompting-calls-for-delays-in-executions.html?searchResultPosition=46,"The pandemic is sweeping through death row at the federal penitentiary in Terre Haute, Ind., with at least 14 of the roughly 50 men there having tested positive, lawyers for the inmates and others familiar with their cases said."
"Mexico misled the public about an outbreak in the capital, a Times investigation finds.",https://www.nytimes.com/2020/12/21/world/mexico-misled-the-public-about-an-outbreak-in-the-capital-a-times-investigation-finds.html?searchResultPosition=48,"Despite Covid-19 cases spiraling upward and hospitalizations surging, federal officials in Mexico reassured the public during a Dec. 4 briefing that Mexico City had not reached the critical level of contagion that, according to the government’s own standards, would require shutting down its economy."
France begins to allow some travel from the U.K. as the E.U. urges countries to lift bans.,https://www.nytimes.com/2020/12/22/world/france-begins-to-allow-some-travel-from-the-uk-as-the-eu-urges-countries-to-lift-bans.html?searchResultPosition=49,"Britain and France reopened their border to some travelers on Tuesday and inched closer to a deal that would allow freight trucks to resume moving between the two countries, raising hopes of relief for hundreds of drivers stuck near British ports and for supermarkets warning that they could soon run short of fruit and vegetables."
"For U.K., an Early Taste of Brexit as Borders Are Sealed",https://www.nytimes.com/2020/12/21/world/europe/brexit-covid-uk.html?searchResultPosition=50,"Christmas plans were canceled. Many flights off the island were stopped. And lawmakers called for cultivating new plots of land to shore up the nation’s food supply, conjuring images of plates full of root vegetables."
Concerns About Coronavirus Variant Cut Off U.K. From Europe,https://www.nytimes.com/2020/12/21/world/europe/coronavirus-variant-uk.html?searchResultPosition=61,"Britain was all but cut off from the rest of Europe on Monday, with flights and trains banned by some 40 countries and freight deliveries halted at French ports, as its neighbors tried desperately to stop a fast-spreading variant of the coronavirus from leaping across the English Channel."
"Millions are traveling in the U.S., despite warnings.",https://www.nytimes.com/2020/12/21/world/millions-are-traveling-in-the-us-despite-warnings.html?searchResultPosition=62,More than a million travelers a day passed through airport security checkpoints on each of the last three days in the United States.
Mexico Misled Citizens About the Severity of Coronavirus in Its Capital,https://www.nytimes.com/2020/12/21/world/americas/mexico-city-covid.html?searchResultPosition=63,"In early December, the pandemic was roaring back in Mexico City: After declining over the summer, the coronavirus was spreading rapidly, hospitalizations were spiking and ventilators were running low."
China Long Avoided Discussing Mental Health. The Pandemic Changed That.,https://www.nytimes.com/2020/12/21/world/asia/china-covid-mental-health.html?searchResultPosition=64,"China’s fight against the coronavirus was mostly over, but Zhang Xiaochun, a doctor in Wuhan, was sinking into depression, convinced she had failed as a daughter and mother. She agonized over her decision to keep working even after her father fell critically ill. She worried about her young daughter, whom she had frequently left alone at home."
Moderna’s vaccine rolls out in the U.S.,https://www.nytimes.com/2020/12/21/world/modernas-vaccine-rolls-out-in-the-us.html?searchResultPosition=65,"A week after planes and trucks carried the first Covid-19 vaccine across the United States, inching a weary public toward hope, the second was shipped to sites around the country. The Moderna vaccine, like Pfizer’s, requires two shots, spaced weeks apart. The Food and Drug Administration authorized its emergency use on Friday."
"After striking a stimulus deal, Congress faces yet another midnight deadline to approve it.",https://www.nytimes.com/2020/12/21/world/after-striking-a-stimulus-deal-congress-faces-yet-another-midnight-deadline-to-approve-it.html?searchResultPosition=66,"After congressional leaders struck a long-sought agreement on a $900 billion pandemic relief package, lawmakers in both chambers on Monday will race to finalize legislative text and send the measure to President Trump’s desk before government funding lapses."
"E.U. Approves Pfizer Vaccine, Setting Stage for High-Stakes Rollout",https://www.nytimes.com/2020/12/21/world/europe/eu-coronavirus-vaccine.html?searchResultPosition=67,"From Stockholm to Athens and from Lisbon to Warsaw, European Union governments are gearing up to receive a coronavirus vaccine later this week, even as cases keep rising in some parts of the continent."
"‘Covid Can’t Compete.’ In a Place Mired in War, the Virus Is an Afterthought.",https://www.nytimes.com/2020/12/20/world/asia/covid-afghanistan-coronavirus.html?searchResultPosition=68,"For Mohammad Wakil, 23, social distancing is an abstract concept. Every working day, he shakes hands with scores of customers at the teeming bazaar where he sells secondhand shoes. He handles filthy Afghan bank notes. He disdains hand sanitizer. A mask? Forget about it."
"Brinkmanship or Bluster? On Brexit and Pandemic, Boris Johnson Leaves It Late",https://www.nytimes.com/2020/12/20/world/europe/brexit-talks-coronavirus.html?searchResultPosition=69,Prime Minister Boris Johnson’s 11th-hour reversal on a Christmas lockdown on Saturday so rattled Britain that it managed to overshadow the other down-to-the-wire drama he was staging: the trade negotiations in Brussels between his country and the European Union.
Nepal Falls Into Political Turmoil. China and India Are Watching.,https://www.nytimes.com/2020/12/20/world/asia/nepal-parliament.html?searchResultPosition=70,"Nepal’s top leader dissolved Parliament on Sunday amid infighting among members of the governing party, throwing into doubt the political future of a strategically important Himalayan country where China and India have long jockeyed for influence."
A Company Made P.P.E. for the World. Now Its Workers Have the Virus.,https://www.nytimes.com/2020/12/20/world/asia/top-glove-ppe-covid-malaysia-workers.html?searchResultPosition=81,"Day after day, as the pandemic gathered force, Yam Narayan Chaudhary stood sentry for 13.5-hour shifts at Top Glove, the Malaysian company that is the world’s largest disposable glove maker. Thousands of foreign workers, many from Nepal like Mr. Chaudhary, lined up as he checked their temperatures and waved them through to the factory."
Netanyahu becomes the first Israeli to be inoculated against Covid-19.,https://www.nytimes.com/2020/12/19/world/netanyahu-becomes-the-first-israeli-to-be-inoculated-against-covid-19.html?searchResultPosition=82,"Arriving at the hospital wearing a short-sleeved polo shirt under his jacket, Prime Minister Benjamin Netanyahu became the first Israeli to be inoculated against Covid-19 on Saturday night, saying he wanted to set an example and encourage all Israelis to get the vaccine."
"As vaccines arrive, the virus continues to ravage the U.S. and Europe.",https://www.nytimes.com/2020/12/19/world/as-vaccines-arrive-the-virus-continues-to-ravage-the-us-and-europe.html?searchResultPosition=83,"As the coronavirus continues its surge across the United States and Europe, where vaccinations recently began, total infections around the world have now topped 75 million."
"A Minnesota state senator, one of several who contracted the coronavirus after local Republican meetings, has died.",https://www.nytimes.com/2020/12/19/world/a-minnesota-state-senator-one-of-several-who-contracted-the-coronavirus-after-local-republican-meetings-has-died.html?searchResultPosition=84,"A Republican state senator from Minnesota who tested positive for the coronavirus last month has died, his wife said in a written statement."
The C.D.C. advisory panel has endorsed the Moderna vaccine.,https://www.nytimes.com/2020/12/19/world/the-cdc-advisory-panel-has-endorsed-the-moderna-vaccine.html?searchResultPosition=85,An independent panel of experts advising the Centers for Disease Control and Prevention voted on Saturday to endorse a second coronavirus vaccine for use in adults 18 and older.
The head of Operation Warp Speed apologizes for shortfalls in vaccine deliveries to at least 14 states.,https://www.nytimes.com/2020/12/19/world/operation-warp-speed-vaccine-delivery-problems.html?searchResultPosition=86,"Gen. Gustave F. Perna, who heads Operation Warp Speed, the Trump administration’s multiagency effort to get coronavirus vaccines out to Americans, apologized repeatedly on Saturday morning for confusion over vaccine deliveries to states."
"Boris Johnson Tightens U.K. Lockdown, Citing Fast-Spreading Version of Virus",https://www.nytimes.com/2020/12/19/world/europe/coronavirus-uk-new-variant.html?searchResultPosition=88,"Alarmed by a fast-spreading variant of the coronavirus, Prime Minister Boris Johnson abruptly reversed course on Saturday and imposed a wholesale lockdown on London and most of England’s southeast, banning Christmas-season gatherings beyond individual households."
Coronavirus cases in Syria go uncounted amid shortages of critical supplies and medical personnel.,https://www.nytimes.com/2020/12/19/world/covid-syria-surge-warning.html?searchResultPosition=90,"Syrians living in bomb-scarred cities have long had to deal with a kneecapped health system that can barely handle the basic needs of the country’s exhausted population. Now, like the rest of the world, Syrians are facing the coronavirus. And detected cases are skyrocketing."
The New York City Sheriff’s Office has a crucial role during the pandemic.,https://www.nytimes.com/2020/12/15/world/the-new-york-city-sheriffs-office-has-a-crucial-role-during-the-pandemic.html?searchResultPosition=101,"When it came time to crack down on Mac’s Public House, the Staten Island bar that has notoriously defied Covid-19 restrictions, New York City sent in law enforcement officers from the Sheriff’s Office, a relatively tiny force that relies on 150 deputies and remains unknown even to most New Yorkers."
A Covid-19 Surge and Conspiracy Theories Roil Pakistan,https://www.nytimes.com/2020/12/19/world/asia/pakistan-coronavirus.html?searchResultPosition=102,"Iqbal Shaheen, a taxi driver, drove his sick father to this city’s three main hospitals. All of their intensive care beds and ventilators were occupied."
A Chinese official confirms that a million citizens received unproven homegrown vaccines.,https://www.nytimes.com/2020/12/18/world/a-chinese-official-confirms-that-a-million-citizens-received-unproven-homegrown-vaccines.html?searchResultPosition=103,"More than a million doses of untested Covid-19 vaccines have so far been administered in China to people most at risk of contracting the coronavirus, officials said on Saturday, weeks before a travel rush begins ahead of the Lunar New Year holiday."
Frontline workers were left off the vaccine list at Stanford Medical Center in Palo Alto. They fought back.,https://www.nytimes.com/2020/12/18/world/covid-stanford-health-center-vaccine-protest.html?searchResultPosition=104,a windfall for frontline health workers eager to receive their first dose of the lifesaving injection.
"The F.D.A. approves Moderna’s Covid vaccine, adding millions more doses to the U.S. supply.",https://www.nytimes.com/2020/12/19/world/the-fda-approves-modernas-covid-vaccine-adding-millions-more-doses-to-the-us-supply.html?searchResultPosition=105,"The Food and Drug Administration on Friday authorized the Covid-19 vaccine made by Moderna for emergency use, allowing the shipment of millions more doses across the nation and intensifying the debate over who will be next in line to get inoculated."
The U.S. says employers can require workers to get the Covid-19 vaccine.,https://www.nytimes.com/2020/12/19/world/the-us-says-employers-can-require-workers-to-get-the-covid-19-vaccine.html?searchResultPosition=106,"Employers can require workers to get a Covid-19 vaccine and bar them from the workplace if they refuse, the federal government said in guidelines issued this week."
South Africa announces a new coronavirus variant.,https://www.nytimes.com/2020/12/19/world/south-africa-announces-a-new-coronavirus-variant.html?searchResultPosition=107,South African scientists and health officials announced on Friday the discovery of a new lineage of the coronavirus that has quickly come to dominate samples of virus tested in the country.
"Tariffs, Traffic and Red Tape: What a ‘No-Deal’ Brexit Could Mean for Britain",https://www.nytimes.com/2020/12/18/world/europe/no-deal-brexit.html?searchResultPosition=108,"In recent days negotiators have seemed tantalizingly close to striking a post-Brexit trade deal between Britain and the European Union. But time is running out with just two weeks until the Dec. 31 deadline when Britain withdraws from the European Union’s economic zone, the single market and customs union."
"Covax, an international health group, announces vaccine deals to help less wealthy countries.",https://www.nytimes.com/2020/12/18/world/covid-covax-vaccine-deals.html?searchResultPosition=110,"Leaders of an international body established to promote global access to coronavirus vaccines, known as Covax, announced on Friday that the effort had reached additional deals with manufacturers that would allow it to access nearly two billion doses of candidate vaccines, more than half of them intended to be delivered to low- and middle-income countries."
U.K. Lawmaker Under Fire for Calling UNICEF’s Free Meals a ‘Political Stunt’,https://www.nytimes.com/2020/12/18/world/europe/uk-lawmaker-under-fire-for-calling-unicefs-free-meals-a-political-stunt.html?searchResultPosition=121,"Jacob Rees-Mogg, a Conservative British lawmaker who serves as leader of the House of Commons, has provoked anger by criticizing a UNICEF program that is set to provide free meals to children in Britain for the first time in the organization’s 74-year history."
California counts the dead by the hour as its I.C.U.s fill up.,https://www.nytimes.com/2020/12/18/world/covid-california-icu-capacity.html?searchResultPosition=123,"Just two weeks ago, Gov. Gavin Newsom warned Californians that the state’s intensive care beds might be full before Christmas."
International students in Australia prepare to spend the holidays away from family,https://www.nytimes.com/2020/12/17/world/australia/international-students-travel-covid.html?searchResultPosition=124,"Around this time in a normal year, Decheng Sun would be preparing to fly to China to see his parents after wrapping up another semester at the University of Sydney. He would celebrate the Lunar New Year there, cooking up a huge festive meal with his family and watching fireworks with his relatives before returning to Australia to continue his studies."
"As Singapore Ventures Back Out, Migrant Workers Are Kept In",https://www.nytimes.com/2020/12/17/world/asia/coronavirus-singapore-migrant-workers.html?searchResultPosition=126,"On most days, there are zero new coronavirus cases among migrant workers in Singapore, who bore the brunt of the city-state’s outbreak this year. But as the government prepares for its final phase of reopening this month, those workers won’t be part of it."
Emmanuel Macron Tests Positive for the Coronavirus,https://www.nytimes.com/2020/12/17/world/europe/macron-positive-coronavirus-france.html?searchResultPosition=127,"President Emmanuel Macron of France has tested positive for the coronavirus and will work in isolation for the next week, prompting other European leaders he has met to take precautionary measures and complicating Europe’s efforts to overcome a crippling second wave of the pandemic."
Misinformation peddlers have shifted gears from the election to coronavirus vaccines.,https://www.nytimes.com/2020/12/16/world/misinformation-peddlers-have-shifted-gears-from-the-election-to-coronavirus-vaccines.html?searchResultPosition=130,"Sidney Powell, a lawyer who was part of President Trump’s legal team, spread a conspiracy theory last month about election fraud. For days, she claimed that she would “release the Kraken” by showing voluminous evidence that Mr. Trump had won the election by a landslide."
Nursing home residents rejoice over first coronavirus vaccines.,https://www.nytimes.com/2020/12/17/world/nursing-home-residents-rejoice-over-first-coronavirus-vaccines.html?searchResultPosition=141,Patricia John was still in her nightgown this week in the West Virginia nursing home where she lives when a nurse hurried her out of her room to join a line that had formed in the hallway.
‘Nightmare’ Australia Housing Lockdown Called Breach of Human Rights,https://www.nytimes.com/2020/12/17/world/australia/melbourne-lockdown-covid-human-rights.html?searchResultPosition=143,"The sudden lockdown this summer of nine public housing towers in Melbourne that left 3,000 people without adequate food and medication and access to fresh air during the city’s second coronavirus wave breached human rights laws, an investigation found."
No Scrooge Here: Johnson Resists ‘Canceling’ Christmas to Stem Coronavirus,https://www.nytimes.com/2020/12/16/world/europe/boris-johnson-christmas-uk-covid.html?searchResultPosition=144,"In a year of hard decisions about how to confront the coronavirus, perhaps none has proved as anguished for Prime Minister Boris Johnson as whether to ban Britons from getting together for a little Christmas cheer."
Go inside the race to offer the first Covid-19 vaccinations in the United States.,https://www.nytimes.com/2020/12/15/world/go-inside-the-race-to-offer-the-first-covid-19-vaccinations-in-the-united-states.html?searchResultPosition=145,Hospitals around the country who have been waiting months for the first doses rapidly scrambled to put together events after unknowns about the vaccine and its distribution made it difficult to perfectly plan for its arrival.
Trains and lockdown chaos helped spread the coronavirus across India.,https://www.nytimes.com/2020/12/15/world/trains-and-lockdown-chaos-helped-spread-the-coronavirus-across-india.html?searchResultPosition=146,"The crowds surged through the gates, fought their way up the stairs of the 160-year-old station, poured across the platforms and engulfed the trains."
Tom Cruise erupts at the ‘Mission: Impossible’ crew over a breach of Covid-19 protocols.,https://www.nytimes.com/2020/12/15/world/tom-cruise-erupts-at-the-mission-impossible-crew-over-a-breach-of-covid-19-protocols.html?searchResultPosition=147,The actor Tom Cruise recently erupted at crew members on the set of “Mission: Impossible 7” over a breach of Covid-19 protocols. His expletive-laden rant was an apparent effort to prevent further disruptions to a film whose production has already been delayed by the pandemic.
The U.S. and Pfizer are negotiating a deal for more vaccine doses next year.,https://www.nytimes.com/2020/12/15/world/the-us-and-pfizer-are-negotiating-a-deal-for-more-vaccine-doses-next-year.html?searchResultPosition=148,"The Trump administration is negotiating a deal to use its power to free up supplies of raw materials to help Pfizer produce tens of millions of additional doses of its Covid-19 vaccine for Americans in the first half of next year, people familiar with the situation said."
I.C.C. Won’t Investigate China’s Detention of Muslims,https://www.nytimes.com/2020/12/15/world/asia/icc-china-uighur-muslim.html?searchResultPosition=161,"The International Criminal Court has decided not to pursue an investigation into China’s mass detention of Muslims, a setback for activists eager to hold Beijing accountable for persecution of ethnic and religious minorities."
Delivery workers in South Korea say they’re dying of ‘overwork.’,https://www.nytimes.com/2020/12/15/world/delivery-workers-in-south-korea-say-theyre-dying-of-overwork.html?searchResultPosition=162,"At a logistics depot in southern Seoul, couriers recently held a ritual at the start of another grueling work day: They stood for a moment of silence to remember 15 fellow couriers who they say died this year from overwork."
Here’s why Brazil’s Covid-19 vaccine plan is mired in chaos.,https://www.nytimes.com/2020/12/15/world/heres-why-brazils-covid-19-vaccine-plan-is-mired-in-chaos.html?searchResultPosition=163,"As countries rushed their preparations to inoculate citizens against the coronavirus, Brazil, with its world-renowned immunization program and a robust pharmaceutical manufacturing capacity, should have been at a significant advantage."
"Rich countries have first dibs on vaccines, while poor nations struggle to get enough.",https://www.nytimes.com/2020/12/15/world/rich-countries-have-first-dibs-on-vaccines-while-poor-nations-struggle-to-get-enough.html?searchResultPosition=164,"As a growing number of vaccines advance through clinical trials, wealthy countries are fueling an extraordinary gap in access around the world, laying claim to more than half the doses that could come on the market by the end of next year."
"Turkey’s Coffeehouses, a Hub of Male Social Life, May Not Survive Virus",https://www.nytimes.com/2020/12/15/world/europe/turkey-coffeehouse-coronavirus-games.html?searchResultPosition=166,"For years, Varan Suzme has frequented the Kiral Coffeehouse near his home, where men of his Istanbul neighborhood while away hours chatting, sipping from tiny, steaming cups and playing backgammon and cards."
"In Canada, First Vaccines Leave Health Workers in Tears of Relief",https://www.nytimes.com/2020/12/14/world/canada/canada-virus-vaccine.html?searchResultPosition=167,"During the applause, the celebratory elbow bumps, the camera flashes, Colette Cameron watched through tears as four of her colleagues got jabbed Monday with the country’s first coronavirus vaccinations. Then she removed her suit jacket to follow them herself."
"For London, Tighter Virus Rules. For Boris Johnson, More Pressure.",https://www.nytimes.com/2020/12/14/world/europe/boris-johnson-london-covid.html?searchResultPosition=168,"Prime Minister Boris Johnson was already facing a treacherous week as he weighs whether to strike a Brexit trade deal with the European Union. Now, Mr. Johnson faces pressure on another front, after his government on Monday imposed tighter restrictions on London to curb a flare-up of the coronavirus."
Canada and the Coronavirus Vaccine: Here’s What It Means,https://www.nytimes.com/2020/12/14/world/canada/covid-vaccine-questions.html?searchResultPosition=169,Canada on Monday joined Britain and the United States as the first Western nations to start inoculating their citizens against the coronavirus.
Sudan Celebrates ‘New Era’ as U.S. Drops It From Terrorism List,https://www.nytimes.com/2020/12/14/world/middleeast/sudan-us-terrorism-sponsors-list.html?searchResultPosition=181,"Sudan took a major step back into the international fold on Monday when the United States formally removed it from a list of nations that sponsor terrorism, ending a 27-year period of isolation that left the vast African country a diplomatic pariah, hobbled its economy and blocked access to financial aid that it now urgently needs."
A new study shows an arthritis drug may help Covid-19 patients recover.,https://www.nytimes.com/2020/12/14/world/a-new-study-shows-an-arthritis-drug-may-help-covid-19-patients-recover.html?searchResultPosition=182,"Adding an arthritis drug called baricitinib to Covid-19 treatment regimens that include the antiviral drug remdesivir might shave a day or more off recovery times, especially for those who are seriously sick, according to a study published on Friday."
Trump delays a plan to fast-track vaccines for White House staff members.,https://www.nytimes.com/2020/12/14/world/trump-delays-a-plan-to-fast-track-vaccines-for-white-house-staff-members.html?searchResultPosition=183,President Trump said on Sunday night that he would delay a plan for senior White House staff members to receive the coronavirus vaccine in the coming days.
China’s Combative Nationalists See a World Turning Their Way,https://www.nytimes.com/2020/12/14/world/asia/china-nationalists-covid.html?searchResultPosition=184,"In one Beijing artist’s recent depiction of the world in 2098, China is a high-tech superpower and the United States is humbled. Americans have embraced communism and Manhattan, draped with the hammer-and-sickle flags of the “People’s Union of America,” has become a quaint tourist precinct."
