title,links,first_paragraph
"Neighbors, Strangers and Tyler Perry Provide Hope and Distraction From Virus Fears",https://www.nytimes.com/article/virus-hope-uplift-distraction.html?searchResultPosition=23,"Neighbors have shared messages of togetherness, etching them on sidewalks in chalk. Performers have shared their music. Restaurants have shared their food, handing out free meals and giving homeless people a place to dine together, just as long as they stayed six feet apart."
"As Virus Spreads, China and Russia See Openings for Disinformation",https://www.nytimes.com/2020/03/28/us/politics/china-russia-coronavirus-disinformation.html?searchResultPosition=24,"China and Russia have both seized on the novel coronavirus to wage disinformation campaigns that seek to sow doubts about the United States’ handling of the crisis and deflect attention from their own struggles with the pandemic, according to American intelligence officials and diplomats."
Grappling With the Impact of Coronavirus: This Week in the 2020 Race,https://www.nytimes.com/2020/03/28/us/politics/coronavirus-biden-trump-sanders.html?searchResultPosition=25,"Hello, from the socially distanced land of our comfy (read: tiny) New York apartments!"
Trump Suggests He Can Gag Inspector General for Stimulus Bailout Program,https://www.nytimes.com/2020/03/27/us/trump-signing-statement-coronavirus.html?searchResultPosition=26,"When President Trump signed the $2 trillion economic stabilization package on Friday to respond to the coronavirus pandemic, he undercut a crucial safeguard that Democrats insisted upon as a condition of agreeing to include a $500 billion corporate bailout fund."
Analyzing the Patterns in Trump’s Falsehoods About Coronavirus,https://www.nytimes.com/2020/03/27/us/politics/trump-coronavirus-factcheck.html?searchResultPosition=27,"Hours after the United States became the nation with the largest number of reported coronavirus cases on Thursday, President Trump appeared on Fox News and expressed doubt about shortages of medical supplies, boasted about the country’s testing capacity, and criticized his predecessor’s response to an earlier outbreak of a different disease."
Price Gouging Complaints Surge Amid Coronavirus Pandemic,https://www.nytimes.com/2020/03/27/us/coronavirus-price-gouging-hand-sanitizer-masks-wipes.html?searchResultPosition=28,"for $3,799."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2020/03/27/us/coronavirus-today.html?searchResultPosition=29,"After erupting on the East and West Coasts, the coronavirus outbreak has made its way inland, threatening to overwhelm parts of the United States where medical equipment is in short supply and official guidance is sometimes contradictory."
‘We Have Lost It All’: The Shock Felt by Millions of Unemployed Americans,https://www.nytimes.com/2020/03/27/us/coronavirus-unemployed.html?searchResultPosition=30,So much has changed so quickly for Joseph Palma that he barely recognizes his life.
Race/Related: Covid-19 and the Collapse of America’s Welfare State,https://www.nytimes.com/2020/03/28/us/american-poison-coronavirus-race.html?searchResultPosition=31,"[Race affects our lives in countless ways. To read provocative stories on race from The Times, sign up here for our weekly Race/Related newsletter.]"
‘We are Trying to Protect Our Own’: The Towns Keeping Part-Timers Out,https://www.nytimes.com/2020/03/28/us/politics/coronavirus-second-homes.html?searchResultPosition=32,"John Lowry vacationed in Door County, Wis., when he was a child. He loved it so much that 30 years ago he moved there. It’s not in his nature to tell people who share his fondness for what he calls “the Cape Cod of the Midwest” to please just stay away."
"Neighbors, Strangers and Tyler Perry Provide Hope and Distraction From Virus Fears",https://www.nytimes.com/article/virus-hope-uplift-distraction.html?searchResultPosition=33,"Neighbors have shared messages of togetherness, etching them on sidewalks in chalk. Performers have shared their music. Restaurants have shared their food, handing out free meals and giving homeless people a place to dine together, just as long as they stayed six feet apart."
"As Virus Spreads, China and Russia See Openings for Disinformation",https://www.nytimes.com/2020/03/28/us/politics/china-russia-coronavirus-disinformation.html?searchResultPosition=34,"China and Russia have both seized on the novel coronavirus to wage disinformation campaigns that seek to sow doubts about the United States’ handling of the crisis and deflect attention from their own struggles with the pandemic, according to American intelligence officials and diplomats."
Grappling With the Impact of Coronavirus: This Week in the 2020 Race,https://www.nytimes.com/2020/03/28/us/politics/coronavirus-biden-trump-sanders.html?searchResultPosition=35,"Hello, from the socially distanced land of our comfy (read: tiny) New York apartments!"
Trump Suggests He Can Gag Inspector General for Stimulus Bailout Program,https://www.nytimes.com/2020/03/27/us/trump-signing-statement-coronavirus.html?searchResultPosition=36,"When President Trump signed the $2 trillion economic stabilization package on Friday to respond to the coronavirus pandemic, he undercut a crucial safeguard that Democrats insisted upon as a condition of agreeing to include a $500 billion corporate bailout fund."
Analyzing the Patterns in Trump’s Falsehoods About Coronavirus,https://www.nytimes.com/2020/03/27/us/politics/trump-coronavirus-factcheck.html?searchResultPosition=37,"Hours after the United States became the nation with the largest number of reported coronavirus cases on Thursday, President Trump appeared on Fox News and expressed doubt about shortages of medical supplies, boasted about the country’s testing capacity, and criticized his predecessor’s response to an earlier outbreak of a different disease."
Price Gouging Complaints Surge Amid Coronavirus Pandemic,https://www.nytimes.com/2020/03/27/us/coronavirus-price-gouging-hand-sanitizer-masks-wipes.html?searchResultPosition=38,"for $3,799."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2020/03/27/us/coronavirus-today.html?searchResultPosition=39,"After erupting on the East and West Coasts, the coronavirus outbreak has made its way inland, threatening to overwhelm parts of the United States where medical equipment is in short supply and official guidance is sometimes contradictory."
‘We Have Lost It All’: The Shock Felt by Millions of Unemployed Americans,https://www.nytimes.com/2020/03/27/us/coronavirus-unemployed.html?searchResultPosition=40,So much has changed so quickly for Joseph Palma that he barely recognizes his life.
"For Dr. Deborah Birx, Urging Calm Has Come With Heavy Criticism",https://www.nytimes.com/2020/03/27/us/politics/deborah-birx-coronavirus.html?searchResultPosition=41,"The White House coronavirus task force has featured two trusted medical voices, diplomatic but authoritative, able to gently push back on President Trump without incurring his wrath: Drs. Anthony S. Fauci, the director of the National Institute of Allergy and Infectious Diseases, and Deborah L. Birx, the coronavirus response coordinator."
Are You Pregnant and Concerned About Coronavirus? Tell Us Your Concerns.,https://www.nytimes.com/2020/03/27/us/are-you-pregnant-and-concerned-about-coronavirus-tell-us-your-concerns.html?searchResultPosition=42,"With a lack of data on how the coronavirus may affect pregnant women, we recently found answers to expecting mothers’ most pressing questions on the pandemic. We’d like to continue to hear your concerns about bearing a child during this volatile time. Please use the form below."
Has Coronavirus Affected Your Fertility Treatments? Tell Us Your Concerns.,https://www.nytimes.com/2020/03/27/us/has-coronavirus-affected-your-fertility-treatments-tell-us-your-concerns.html?searchResultPosition=43,"As the coronavirus pandemic has worsened, the American Society for Reproductive Medicine (A.S.R.M.) issued new guidelines on March 17, advising its more than 8,000 members to avoid starting new treatment cycles for I.V.F., IUI and egg freezing; consider canceling embryo transfers; and suspend all nonemergency surgeries. It made an exception for patients who have urgent needs."
"Coronavirus Cases, Concentrated on the Coasts, Now Threaten America’s Middle",https://www.nytimes.com/2020/03/27/us/coronavirus-usa-midwest-south.html?searchResultPosition=44,"A second wave of coronavirus cases is charting a path far from coastal Washington State, California, New York and New Jersey, and threatening population centers in America’s middle. Emerging hot spots include smaller communities like Greenville, Miss., and Pine Bluff, Ark., and large cities like New Orleans, Milwaukee, Detroit and Chicago."
"For Farmers, Stimulus Bill Means Subsidies Continue to Flow",https://www.nytimes.com/2020/03/27/us/politics/coronavirus-stimulus-bill-farmers.html?searchResultPosition=45,"After providing nearly $26 billion in aid to farmers over the past few years to offset losses from President Trump’s trade war with China, the administration now has another giant new pot of money to pass out to them with little or no oversight, courtesy of the $2 trillion coronavirus stimulus package."
Share Your Video: Acts of Kindness During the Coronavirus Outbreak,https://www.nytimes.com/2020/03/27/us/share-your-video-kindness-coronavirus-outbreak.html?searchResultPosition=46,"“Love each other,” someone recently wrote in pink chalk on a Manhattan sidewalk."
‘God Knows How Many People We Infected’: New Rules Aim to Get Exposed Passengers Home,https://www.nytimes.com/2020/03/27/us/coronavirus-cruise-ships-zandaam.html?searchResultPosition=47,"Days after a harrowing journey to escape a trans-Atlantic cruise where two passengers came down with fatal cases of Covid-19, Jim Nevis is back home in Arizona, fighting the virus in a hospital intensive care unit."
"Thomas Massie, House’s ‘Mr. No,’ Tries to Force Vote on Coronavirus Aid Bill",https://www.nytimes.com/2020/03/27/us/politics/thomas-massie-coronavirus.html?searchResultPosition=48,"When Representative Thomas Massie heard that House leaders wanted to pass a $2 trillion stimulus measure to respond to the coronavirus without so much as a recorded vote, he swung into outraged action."
‘Your Health or the Right to Vote’: A Battle in Wisconsin as Its Primary Nears,https://www.nytimes.com/2020/03/27/us/politics/wisconsin-primary-coronavirus.html?searchResultPosition=49,"With April elections rapidly approaching in Wisconsin, local officials were issuing stark warnings about holding in-person voting amid the escalating coronavirus outbreak, saying the state was forcing voters to choose between their health and their constitutional right to vote."
Philadelphia Hospital to Stay Closed After Owner Requests Nearly $1 Million a Month,https://www.nytimes.com/2020/03/27/us/coronavirus-philadelphia-hahnemann-hospital.html?searchResultPosition=50,"A hospital with room for nearly 500 beds has been closed for months in the center of Philadelphia, a city bracing for the spread of the coronavirus and a crush of sick patients."
"For Dr. Deborah Birx, Urging Calm Has Come With Heavy Criticism",https://www.nytimes.com/2020/03/27/us/politics/deborah-birx-coronavirus.html?searchResultPosition=51,"The White House coronavirus task force has featured two trusted medical voices, diplomatic but authoritative, able to gently push back on President Trump without incurring his wrath: Drs. Anthony S. Fauci, the director of the National Institute of Allergy and Infectious Diseases, and Deborah L. Birx, the coronavirus response coordinator."
Are You Pregnant and Concerned About Coronavirus? Tell Us Your Concerns.,https://www.nytimes.com/2020/03/27/us/are-you-pregnant-and-concerned-about-coronavirus-tell-us-your-concerns.html?searchResultPosition=52,"With a lack of data on how the coronavirus may affect pregnant women, we recently found answers to expecting mothers’ most pressing questions on the pandemic. We’d like to continue to hear your concerns about bearing a child during this volatile time. Please use the form below."
Has Coronavirus Affected Your Fertility Treatments? Tell Us Your Concerns.,https://www.nytimes.com/2020/03/27/us/has-coronavirus-affected-your-fertility-treatments-tell-us-your-concerns.html?searchResultPosition=53,"As the coronavirus pandemic has worsened, the American Society for Reproductive Medicine (A.S.R.M.) issued new guidelines on March 17, advising its more than 8,000 members to avoid starting new treatment cycles for I.V.F., IUI and egg freezing; consider canceling embryo transfers; and suspend all nonemergency surgeries. It made an exception for patients who have urgent needs."
"Coronavirus Cases, Concentrated on the Coasts, Now Threaten America’s Middle",https://www.nytimes.com/2020/03/27/us/coronavirus-usa-midwest-south.html?searchResultPosition=54,"A second wave of coronavirus cases is charting a path far from coastal Washington State, California, New York and New Jersey, and threatening population centers in America’s middle. Emerging hot spots include smaller communities like Greenville, Miss., and Pine Bluff, Ark., and large cities like New Orleans, Milwaukee, Detroit and Chicago."
"For Farmers, Stimulus Bill Means Subsidies Continue to Flow",https://www.nytimes.com/2020/03/27/us/politics/coronavirus-stimulus-bill-farmers.html?searchResultPosition=55,"After providing nearly $26 billion in aid to farmers over the past few years to offset losses from President Trump’s trade war with China, the administration now has another giant new pot of money to pass out to them with little or no oversight, courtesy of the $2 trillion coronavirus stimulus package."
Share Your Video: Acts of Kindness During the Coronavirus Outbreak,https://www.nytimes.com/2020/03/27/us/share-your-video-kindness-coronavirus-outbreak.html?searchResultPosition=56,"“Love each other,” someone recently wrote in pink chalk on a Manhattan sidewalk."
‘God Knows How Many People We Infected’: New Rules Aim to Get Exposed Passengers Home,https://www.nytimes.com/2020/03/27/us/coronavirus-cruise-ships-zandaam.html?searchResultPosition=57,"Days after a harrowing journey to escape a trans-Atlantic cruise where two passengers came down with fatal cases of Covid-19, Jim Nevis is back home in Arizona, fighting the virus in a hospital intensive care unit."
"Thomas Massie, House’s ‘Mr. No,’ Tries to Force Vote on Coronavirus Aid Bill",https://www.nytimes.com/2020/03/27/us/politics/thomas-massie-coronavirus.html?searchResultPosition=58,"When Representative Thomas Massie heard that House leaders wanted to pass a $2 trillion stimulus measure to respond to the coronavirus without so much as a recorded vote, he swung into outraged action."
‘Your Health or the Right to Vote’: A Battle in Wisconsin as Its Primary Nears,https://www.nytimes.com/2020/03/27/us/politics/wisconsin-primary-coronavirus.html?searchResultPosition=59,"With April elections rapidly approaching in Wisconsin, local officials were issuing stark warnings about holding in-person voting amid the escalating coronavirus outbreak, saying the state was forcing voters to choose between their health and their constitutional right to vote."
Philadelphia Hospital to Stay Closed After Owner Requests Nearly $1 Million a Month,https://www.nytimes.com/2020/03/27/us/coronavirus-philadelphia-hahnemann-hospital.html?searchResultPosition=60,"A hospital with room for nearly 500 beds has been closed for months in the center of Philadelphia, a city bracing for the spread of the coronavirus and a crush of sick patients."
Real ID Deadline Delayed Until Late 2021 Because of Coronavirus,https://www.nytimes.com/2020/03/27/us/coronavirus-real-id-delay.html?searchResultPosition=61,"The Department of Homeland Security has extended the deadline for Real ID enforcement by 12 months because of the Covid-19 pandemic, postponing an already delayed government requirement for enhanced identification to board domestic flights."
"Under Intense Criticism, Trump Says Government Will Buy More Ventilators",https://www.nytimes.com/2020/03/27/us/politics/coronavirus-trump-ventilators-gm-ventec.html?searchResultPosition=62,"Faced with a torrent of criticism from cities and states that have been pleading for help to deal with the most critically ill coronavirus victims, President Trump announced on Friday that the federal government would buy thousands of ventilators from a variety of makers, though it appeared doubtful they could be produced in time to help hospitals that are now overwhelmed."
‘Dreamers’ Tell Supreme Court Ending DACA During Pandemic Would Be ‘Catastrophic’,https://www.nytimes.com/2020/03/27/us/dreamers-supreme-court-daca.html?searchResultPosition=63,[Read more on the Supreme Court’s decision on President Trump and DACA.]
Can the House Pass a $2 Trillion Stimulus by Voice Vote? Here’s How It Works,https://www.nytimes.com/2020/03/27/us/politics/stimulus-package-voice-vote.html?searchResultPosition=64,The House planned on Friday to use an extraordinary method to push through a $2 trillion stimulus package to respond to the coronavirus pandemic. Leaders in both parties were aiming to pass the measure by a voice vote
4 Bright Spots Amid the Gloom of Coronavirus,https://www.nytimes.com/2020/03/27/us/coronavirus-good-news-kindness.html?searchResultPosition=65,"It can get overwhelming: a drumbeat of bleak news about the coronavirus pandemic, with events changing so fast that one week seems unrecognizable from the last."
How Will the Federal Stimulus Help Californians?,https://www.nytimes.com/2020/03/27/us/stimulus-bill-california-coronavirus.html?searchResultPosition=66,Good morning.
We’re Sharing Coronavirus Case Data for Every U.S. County,https://www.nytimes.com/article/coronavirus-county-data-us.html?searchResultPosition=67,"As the coronavirus has spread across the United States, killing hundreds of people and sickening tens of thousands more, comprehensive data on the extent of the outbreak has been difficult to come by."
Can Trump Break a 50 Percent Approval Rating?,https://www.nytimes.com/2020/03/27/us/politics/trump-polls-coronavirus.html?searchResultPosition=68,"With the United States now leading the world in confirmed coronavirus cases, Americans finally agree across party lines that the threat can’t be ignored."
"A Virus’s Effects: Coughs, Chills and Sometimes a Forgiving Spirit",https://www.nytimes.com/2020/03/27/us/coronavirus-evictions-jails-stimulus.html?searchResultPosition=69,Rent collections are being delayed. Water restored. Jailhouse doors are swinging open.
No Longer Just a Walk in the Park,https://www.nytimes.com/2020/03/27/us/coronavirus-dilemmas-outside.html?searchResultPosition=70,"I’m 77 years old and I want/need to walk. The two buildings in my complex have a basketball court between them. I have previously taken the freight elevator down 36 stories at 5:30 a.m., meeting no one but armed anyway with mask, gloves, wipes and hand sanitizer. I walked for 35 minutes and went back upstairs, again meeting nobody. Should I force myself to continue? I am simply afraid to go outside."
Real ID Deadline Delayed Until Late 2021 Because of Coronavirus,https://www.nytimes.com/2020/03/27/us/coronavirus-real-id-delay.html?searchResultPosition=71,"The Department of Homeland Security has extended the deadline for Real ID enforcement by 12 months because of the Covid-19 pandemic, postponing an already delayed government requirement for enhanced identification to board domestic flights."
"Under Intense Criticism, Trump Says Government Will Buy More Ventilators",https://www.nytimes.com/2020/03/27/us/politics/coronavirus-trump-ventilators-gm-ventec.html?searchResultPosition=72,"Faced with a torrent of criticism from cities and states that have been pleading for help to deal with the most critically ill coronavirus victims, President Trump announced on Friday that the federal government would buy thousands of ventilators from a variety of makers, though it appeared doubtful they could be produced in time to help hospitals that are now overwhelmed."
‘Dreamers’ Tell Supreme Court Ending DACA During Pandemic Would Be ‘Catastrophic’,https://www.nytimes.com/2020/03/27/us/dreamers-supreme-court-daca.html?searchResultPosition=73,[Read more on the Supreme Court’s decision on President Trump and DACA.]
Can the House Pass a $2 Trillion Stimulus by Voice Vote? Here’s How It Works,https://www.nytimes.com/2020/03/27/us/politics/stimulus-package-voice-vote.html?searchResultPosition=74,The House planned on Friday to use an extraordinary method to push through a $2 trillion stimulus package to respond to the coronavirus pandemic. Leaders in both parties were aiming to pass the measure by a voice vote
4 Bright Spots Amid the Gloom of Coronavirus,https://www.nytimes.com/2020/03/27/us/coronavirus-good-news-kindness.html?searchResultPosition=75,"It can get overwhelming: a drumbeat of bleak news about the coronavirus pandemic, with events changing so fast that one week seems unrecognizable from the last."
How Will the Federal Stimulus Help Californians?,https://www.nytimes.com/2020/03/27/us/stimulus-bill-california-coronavirus.html?searchResultPosition=76,Good morning.
We’re Sharing Coronavirus Case Data for Every U.S. County,https://www.nytimes.com/article/coronavirus-county-data-us.html?searchResultPosition=77,"As the coronavirus has spread across the United States, killing hundreds of people and sickening tens of thousands more, comprehensive data on the extent of the outbreak has been difficult to come by."
Can Trump Break a 50 Percent Approval Rating?,https://www.nytimes.com/2020/03/27/us/politics/trump-polls-coronavirus.html?searchResultPosition=78,"With the United States now leading the world in confirmed coronavirus cases, Americans finally agree across party lines that the threat can’t be ignored."
"A Virus’s Effects: Coughs, Chills and Sometimes a Forgiving Spirit",https://www.nytimes.com/2020/03/27/us/coronavirus-evictions-jails-stimulus.html?searchResultPosition=79,Rent collections are being delayed. Water restored. Jailhouse doors are swinging open.
No Longer Just a Walk in the Park,https://www.nytimes.com/2020/03/27/us/coronavirus-dilemmas-outside.html?searchResultPosition=80,"I’m 77 years old and I want/need to walk. The two buildings in my complex have a basketball court between them. I have previously taken the freight elevator down 36 stories at 5:30 a.m., meeting no one but armed anyway with mask, gloves, wipes and hand sanitizer. I walked for 35 minutes and went back upstairs, again meeting nobody. Should I force myself to continue? I am simply afraid to go outside."
$2 Trillion Coronavirus Stimulus Bill Is Signed Into Law,https://www.nytimes.com/2020/03/27/us/politics/coronavirus-house-voting.html?searchResultPosition=81,"President Trump on Friday signed a sweeping $2 trillion measure to respond to the coronavirus pandemic, but not before a late objection from a lone rank-and-file Republican forced hundreds of lawmakers to rush back to the capital even as the virus continued to spread through their ranks."
Man Charged With Making Death Threats to Nancy Pelosi in Coronavirus Rant,https://www.nytimes.com/2020/03/26/us/texas-man-pelosi-death-threats-virus.html?searchResultPosition=82,"A Texas man, ranting on social media about the congressional response to the coronavirus outbreak, has been charged with making death threats to Speaker Nancy Pelosi and other Democrats, federal prosecutors announced on Thursday."
"After Considering $1 Billion Price Tag for Ventilators, White House Has Second Thoughts",https://www.nytimes.com/2020/03/26/us/politics/coronavirus-ventilators-trump.html?searchResultPosition=83,"The White House had been preparing to reveal on Wednesday a joint venture between General Motors and Ventec Life Systems that would allow for the production of as many as 80,000 desperately needed ventilators to respond to an escalating pandemic when word suddenly came down that the announcement was off."
How Will the Spending Be Spun?,https://www.nytimes.com/2020/03/26/us/politics/on-politics-coronavirus-congress.html?searchResultPosition=84,"Hi. Welcome to On Politics, your guide to the day in national politics. I’m Lisa Lerer, your host."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2020/03/26/us/coronavirus-today.html?searchResultPosition=85,"At least 81,578 people in the U.S. are known to have been infected with the coronavirus, including more than 1,000 deaths. That’s more cases than any other country has recorded, according to data gathered by The New York Times."
"As Coronavirus Spread, Largest Stimulus in History United a Polarized Senate",https://www.nytimes.com/2020/03/26/us/coronavirus-senate-stimulus-package.html?searchResultPosition=86,"As Senator Chuck Schumer walked the two miles from his apartment to the Capitol early Sunday morning, getting his steps in since the Senate gym had been shut down to stem the spread of the novel coronavirus, he knew he and his fellow Democrats had a momentous decision to make."
Trump Says He Will Label Regions by Risk of Coronavirus Threat,https://www.nytimes.com/2020/03/26/us/politics/trump-coronavirus-threat-labels.html?searchResultPosition=87,"President Trump said Thursday that he planned to label different areas of the country as at a “high risk, medium risk or low risk” to the spread of the coronavirus, as part of new federal guidelines to help states decide whether to relax or enhance their quarantine and social distancing measures."
Trump’s Baseless Claim That a Recession Would Be Deadlier Than the Coronavirus,https://www.nytimes.com/2020/03/26/us/politics/fact-check-trump-coronavirus-recession.html?searchResultPosition=88,"President Trump, in saying that he wanted to reopen the economy by Easter, has argued that an economic downturn would be more deadly than the coronavirus."
U.S. Officials Push for Expelling Suspected Chinese Spies at Media Outlets,https://www.nytimes.com/2020/03/26/us/politics/coronavirus-china-spies.html?searchResultPosition=89,"As China moves forward with expelling almost all American journalists from three major American newspapers, Trump administration officials have intensified discussions over whether to evict employees of Chinese media outlets who they say mainly act as spies."
Congress Addresses Housing Crunch Amid Coronavirus Pandemic,https://www.nytimes.com/2020/03/26/us/politics/coronavirus-housing-congress.html?searchResultPosition=90,"Congress’s $2.2 trillion stabilization package headed for likely final passage on Friday will allocate more than $12 billion in funding for federal housing and rental assistance, a belated recognition that Americans cannot shelter in place from the coronavirus if they have no shelter."
$2 Trillion Coronavirus Stimulus Bill Is Signed Into Law,https://www.nytimes.com/2020/03/27/us/politics/coronavirus-house-voting.html?searchResultPosition=91,"President Trump on Friday signed a sweeping $2 trillion measure to respond to the coronavirus pandemic, but not before a late objection from a lone rank-and-file Republican forced hundreds of lawmakers to rush back to the capital even as the virus continued to spread through their ranks."
