title,links,first_paragraph
"Emergent BioSolutions halts operations at its Baltimore plant, where J.&J. doses were ruined, at the F.D.A.’s request.",https://www.nytimes.com/2021/04/19/us/emergent-johnson-covid-vaccine.html?searchResultPosition=41,"Emergent BioSolutions, the company whose Baltimore manufacturing facility ruined up to 15 million doses of the Johnson & Johnson coronavirus vaccine, said Monday that it has temporarily shut down operations at the plant at the request of the Food and Drug Administration and acknowledged that the company must make improvements to “restore confidence” in its work."
U.S. to Begin Offering Vaccines to Detainees at Guantánamo Bay,https://www.nytimes.com/2021/04/19/us/politics/covid-vaccine-guantanamo-bay.html?searchResultPosition=42,"The United States military began offering to vaccinate the detainees at Guantánamo Bay on Monday in an effort to protect troops stationed there and help restart the stalled war crimes hearings, an administration official with knowledge of the Pentagon plan said."
Night Crossings: Scenes From the U.S.-Mexico Border,https://www.nytimes.com/2021/04/19/us/migrants-texas-border-scenes.html?searchResultPosition=43,"Shortly after sunset, there are signs of life on an isolated riverbank outside the border town of Roma, Texas. Over on the Mexican shore of the Rio Grande, flickering lights appear through the trees for a moment, then disappear."
Colorado health officials warn of a new surge as counties loosen virus restrictions.,https://www.nytimes.com/2021/04/18/us/colorado-covid-restrictions.html?searchResultPosition=46,Health officials in Colorado are warning about another wave of infections as new coronavirus cases in the state jump to levels not seen since January and as counties start to loosen virus restrictions.
A War Is Ending. A Pennsylvania Town Exhales.,https://www.nytimes.com/2021/04/17/us/politics/pennsylvania-afghanistan-war.html?searchResultPosition=47,"Every year, Eric Miller brought his son Aidan to the famous Fourth of July parade in Canonsburg, an hourslong procession that draws tens of thousands of spectators, with lawn chairs set out along the route days ahead of time."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/16/us/coronavirus-today.html?searchResultPosition=48,"A year into the pandemic, many of us are looking back to make sense of what happened, or searching for lessons as we slowly begin to emerge from the struggles of the past year."
The White House details a nearly $2 billion plan to enhance the tracking of variants.,https://www.nytimes.com/2021/04/16/us/coronavirus-variant-track.html?searchResultPosition=49,"The White House on Friday announced an almost $2 billion plan for expanding and improving the nation’s ability to track coronavirus variants, an effort that public health experts have said is desperately needed to fight against variants that could drive another wave or potentially undermine the effectiveness of vaccines."
States Struggle With Vaccine Pause as Federal Officials Reassure Public,https://www.nytimes.com/2021/04/15/us/politics/johnson-johnson-vaccine-pause.html?searchResultPosition=61,"Dr. Anthony S. Fauci said on Thursday that he hoped the nation would soon be able to resume use of the Johnson & Johnson vaccine, as a “pause” that now looks indefinite threatened to upend vaccination efforts overseas and in some of the most marginalized communities in the United States."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/15/us/coronavirus-today-vaccines.html?searchResultPosition=62,"Canada has gone through a few waves of the coronavirus, but compared with its neighbor to the south, the country has largely managed to keep its outbreak under control."
"Top health officials urge Americans to get vaccinated, but barely address the J. & J. pause.",https://www.nytimes.com/2021/04/15/us/fauci-walensky-covid-vaccine.html?searchResultPosition=63,"Three top federal health officials appeared on Capitol Hill on Thursday and implored Americans to get vaccinated against the coronavirus, but said little about the investigation into whether the Johnson & Johnson vaccine may be linked to a small number of cases of rare blood clots, or when that vaccine might be put back into use."
"Michigan’s governor again resists imposing new restrictions, as cases keep surging.",https://www.nytimes.com/2021/04/14/us/michigans-governor-again-resists-imposing-new-restrictions-as-cases-keep-surging.html?searchResultPosition=65,"Michigan’s worst-in-the-nation coronavirus outbreak shows no signs of abating. Daily reports of new cases continue to climb. Hospitalizations are approaching peak levels. And deaths are rising, too."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/14/us/coronavirus-today-vaccines.html?searchResultPosition=66,"Despite the setback from Johnson & Johnson, there’s still some good news in the campaign to vaccinate Americans. Providers are administering nearly 3.4 million doses per day on average, and close to one in every four residents has now been fully vaccinated. Every state is administering shots at a solid pace, and there is one particularly bright spot that may hold lessons."
"Nearly half of Republicans say they don’t want a Covid vaccine, a big public health challenge.",https://www.nytimes.com/2021/04/14/us/politics/republicans-covid-vaccines.html?searchResultPosition=67,"With Covid-19 vaccines now widely available, just over half of American adults have now received at least one shot, according to a Monmouth University poll released Wednesday."
"As the Senate advances a bill addressing hate crimes targeting Asian-Americans, Biden names a liaison to the community.",https://www.nytimes.com/2021/04/14/us/senate-anti-asian-american-hate-crimes.html?searchResultPosition=68,"The Senate voted on Wednesday to advance legislation that would strengthen federal efforts to address hate crimes directed at Asian-Americans, paving the way for passage of the measure and sending a bipartisan denunciation of the sharp increase in discrimination and violence against Asian communities in the United States."
How New Mexico Became the State With the Highest Rate of Full Vaccinations,https://www.nytimes.com/2021/04/14/us/new-mexico-covid-vaccines.html?searchResultPosition=69,"Despite having one of the highest poverty rates in the country, New Mexico is surging past states with far more resources in the race to achieve herd immunity against the coronavirus."
Did Spotlighting a Rare Potential Vaccine Side Effect Put More at Risk?,https://www.nytimes.com/2021/04/13/us/politics/johnson-vaccine-risk.html?searchResultPosition=82,"To federal health officials, asking states on Tuesday to suspend use of the Johnson & Johnson coronavirus vaccine until they can investigate six extremely rare but troubling cases of blood clots was an obvious and perhaps unavoidable move."
Pause in Vaccinations Leads to Canceled Appointments Across States,https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-pause-states.html?searchResultPosition=83,"The student union had been converted into a vaccination center. The doses had arrived on campus. The first appointments were minutes away. Then, at 7:23 a.m. on Tuesday, news of the pause in Johnson & Johnson vaccinations reached Youngstown State University."
"China Poses Biggest Threat to U.S., Intelligence Report Says",https://www.nytimes.com/2021/04/13/us/politics/china-national-security-intelligence-report.html?searchResultPosition=84,"China’s effort to expand its growing influence represents one of the largest threats to the United States, according to a major annual intelligence report released on Tuesday, which also warned of the broad national security challenges posed by Moscow and Beijing."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/13/us/coronavirus-today-vaccines.html?searchResultPosition=85,Federal health agencies in the United States called for a temporary halt in the use of Johnson & Johnson’s Covid-19 vaccine over concerns that the vaccine may be linked to a rare disorder involving blood clots.
States swiftly pause the use of Johnson & Johnson’s vaccine after a U.S. advisory.,https://www.nytimes.com/2021/04/13/us/states-johnson-vaccine-pause.html?searchResultPosition=86,"Following a call from federal health agencies, all 50 states quickly paused or recommended on Tuesday that providers pause the administration of Johnson & Johnson’s vaccine after six women in the United States developed a rare disorder involving blood clots within one to three weeks of vaccination. Washington, D.C., and Puerto Rico also said they would halt administration of that vaccine."
Johnson & Johnson Vaccinations Paused After Rare Clotting Cases Emerge,https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-blood-clots-fda-cdc.html?searchResultPosition=88,Injections of Johnson & Johnson’s coronavirus vaccine came to a sudden halt across the country on Tuesday after federal health agencies called for a pause in the vaccine’s use as they examine a rare blood-clotting disorder that emerged in six recipients.
"The virus is surging in the Northeast and Upper Midwest, while other regions are largely keeping it at bay.",https://www.nytimes.com/2021/04/13/us/covid-surge-midwest-northeast.html?searchResultPosition=89,"The virus is again surging in parts of the United States, but it’s a picture with dividing lines: ominous figures in the Northeast and Upper Midwest, but largely not in the South."
Surging Virus Has Michigan’s Democratic Governor at Loggerheads With Biden,https://www.nytimes.com/2021/04/12/us/politics/michigan-coronavirus-whitmer-biden.html?searchResultPosition=90,"The Biden administration and Michigan’s Democratic governor are locked in an increasingly tense standoff over the state’s worst-in-the-nation coronavirus outbreak, with a top federal health official on Monday urging the governor to lock down her state."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/12/us/coronavirus-today-vaccines.html?searchResultPosition=101,"After one of the longest and most stringent lockdowns in the world, Britain began to emerge today from its virus restrictions. The country has made a number of unsuccessful attempts to reopen over the past year, but there is widespread hope that, this time, it may finally be reaching the beginning of the end."
The U.S. is nearing universal Covid-19 vaccine eligibility for adults.,https://www.nytimes.com/2021/04/12/us/covid-vaccine-eligibility-pennsylvania-los-angeles.html?searchResultPosition=102,"The state of Pennsylvania and the city of Los Angeles are accelerating plans for wider Covid-19 vaccine eligibility this week, as the United States approaches universal eligibility for adults."
"A Teacher Marched to the Capitol. When She Got Home, the Fight Began.",https://www.nytimes.com/2021/04/10/us/politics/kristine-hostetter-capitol.html?searchResultPosition=107,"Word got around when Kristine Hostetter was spotted at a public mask-burning at the San Clemente pier, and when she appeared in a video sitting onstage as her husband spoke at a QAnon convention. People talked when she angrily accosted a family wearing masks near a local surfing spot, her granddaughter in tow."
Could Ron DeSantis Be Trump’s G.O.P. Heir? He’s Certainly Trying.,https://www.nytimes.com/2021/04/10/us/politics/ron-desantis-republican-trump.html?searchResultPosition=109,No one had to tell Ron DeSantis that his mock debates had bordered on disastrous. His answers rambled. He seemed uninspired.
"By 5-4 Vote, Supreme Court Lifts Restrictions on Prayer Meetings in Homes",https://www.nytimes.com/2021/04/10/us/supreme-court-coronavirus-prayer-meetings.html?searchResultPosition=110,"The Supreme Court late Friday night lifted California’s restrictions on religious gatherings in private homes, saying they could not be enforced to bar prayer meetings, Bible study classes and the like. The court’s brief, unsigned order followed earlier ones striking down limits on attendance at houses of worship meant to combat the coronavirus."
Woman Who Coughed on Pier 1 Shopper’s Face Is Sentenced to 30 Days,https://www.nytimes.com/2021/04/09/us/debra-hunter-pier-1-cough-florida.html?searchResultPosition=121,"A Florida woman who was seen in a widely watched video intentionally coughing on a shopper at a Pier 1 home-goods store last summer, as fears about the pandemic raged, was sentenced on Thursday to 30 days in jail, court records show."
Plunging Johnson & Johnson Vaccine Supply Dents State Inoculation Efforts,https://www.nytimes.com/2021/04/09/us/politics/johnson-johnson-coronavirus-vaccine.html?searchResultPosition=122,"Supplies of Johnson & Johnson’s one-dose coronavirus vaccine will be extremely limited until federal regulators approve production at a Baltimore manufacturing plant with a pattern of quality-control lapses, the White House’s pandemic response coordinator said on Friday."
What President Biden Proposed in His Fiscal 2022 Spending Plan,https://www.nytimes.com/2021/04/09/us/politics/biden-spending-plan.html?searchResultPosition=123,"President Biden’s $1.52 trillion spending proposal released on Friday calls for a vast infusion of funds across federal agencies, with proposals for billions of dollars in additional spending in areas like education, public health, climate change and housing."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/09/us/coronavirus-today.html?searchResultPosition=124,"India has become the epicenter of the coronavirus outbreak, reporting a record of 131,968 new cases in the last 24 hours as the virus spins out of control. Deaths are rising, hospitals are quickly filling up and the country’s vaccination campaign is perilously behind schedule."
"Michigan’s governor, confronting a surge in virus cases, calls on Biden for more vaccines.",https://www.nytimes.com/2021/04/09/us/michigan-covid-vaccine.html?searchResultPosition=125,"Gov. Gretchen Whitmer of Michigan said Friday that she had urged President Biden to surge Covid-19 vaccines into her state, where a worst-in-the-nation outbreak has filled hospitals and forced some schools to close."
Yosemite National Park will limit the number of visitors this summer.,https://www.nytimes.com/2021/04/09/us/yosemite-covid-travel.html?searchResultPosition=126,"Reservations will be required for day visitors to Yosemite National Park beginning next month, the park said on Thursday, a system that officials hope will reduce the risk of Covid-19 exposure as the demand for domestic travel increases around the United States."
‘I Have No Idea Where My Daughter Is’: Migrant Parents Are Desperate for News,https://www.nytimes.com/2021/04/09/us/migrant-children-border-parents.html?searchResultPosition=127,"When Maria Ana Mendez left Honduras a decade ago to earn money in the United States, her daughter Cindy was still in pigtails and playing with dolls."
Does It Hurt Children to Measure Pandemic Learning Loss?,https://www.nytimes.com/2021/04/08/us/school-testing-education-covid.html?searchResultPosition=130,"Over the past year, Deprece Bonilla, a mother of five in Oakland, Calif., has gotten creative about helping her children thrive in a world largely mediated by screens."
"Puerto Rico and Washington, D.C., will expand vaccine eligibility to those 16 or older on Monday.",https://www.nytimes.com/2021/04/08/us/puerto-rico-covid-vaccine-eligible.html?searchResultPosition=141,"Puerto Rico and Washington D.C. said this week that residents 16 or older will become eligible for Covid-19 vaccination on Monday, as all 50 states have said they would beat or meet President Biden’s calls to accelerate their eligibility timelines."
U.S. Intelligence Report Warns of Global Consequences of Social Fragmentation,https://www.nytimes.com/2021/04/08/us/politics/intelligence-global-trends-report-pandemic.html?searchResultPosition=142,"U.S. intelligence officials warned in a report issued on Thursday about the potential fragmentation of society and the global order, holding out the possibility of a world where international trade is disrupted, groups of countries create online enclaves and civic cohesion is undermined."
Top Official Warned That Covid Vaccine Plant Had to Be ‘Monitored Closely’,https://www.nytimes.com/2021/04/07/us/emergent-biosolutions-coronavirus-vaccine.html?searchResultPosition=143,"A top federal pandemic official warned last June that Emergent BioSolutions, the government contractor that last month threw out millions of doses of Covid-19 vaccines because of contamination, lacked enough trained staff and had a record of problems with quality control."
"More Contagious Virus Variant Is Now Dominant in U.S., C.D.C. Chief Says",https://www.nytimes.com/2021/04/07/us/politics/coronavirus-variants-cdc.html?searchResultPosition=144,"A highly infectious variant of the coronavirus that was first identified in Britain has become the most common source of new infections in the United States, the director of the Centers for Disease Control and Prevention said on Wednesday. The worrisome development comes as officials and scientists warn of a possible fourth surge of infections."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/07/us/coronavirus-today.html?searchResultPosition=145,"France is in a rough spot. New cases are surging, hospitalizations are nearing a five-month high and the vaccination campaign continues to move at a sluggish pace."
"Most U.S. infections are now caused by a contagious virus variant, the C.D.C. says.",https://www.nytimes.com/2021/04/07/us/covid-variant-infection.html?searchResultPosition=146,a worrisome development that comes as officials and scientists warn of a possible fourth virus surge.
Can Colleges Require Covid-19 Vaccines?,https://www.nytimes.com/2021/04/07/us/college-covid-19-vaccines-passport-requirement.html?searchResultPosition=147,"Most U.S. colleges and universities already require on-campus students to show proof of vaccines for illnesses, like bacterial meningitis, that can spread rapidly in close quarters. But Covid-19 is a much more complicated story."
FEMA will offer more financial aid for Covid funeral expenses starting next week.,https://www.nytimes.com/2021/04/07/us/politics/fema-covid-funeral-assistance.html?searchResultPosition=148,"People who paid for the funeral and burial expenses of someone who died from Covid-19 will be offered expanded federal financial support starting on Monday, according to an announcement by the Federal Emergency Management Agency."
Why Kentucky Just Became the Only Red State to Expand Voting Rights,https://www.nytimes.com/2021/04/07/us/politics/kentucky-voting-law.html?searchResultPosition=149,"Jennifer Decker has solid conservative credentials. A first-term Republican state lawmaker in Kentucky who used to work for Senator Rand Paul, she represents a county that voted for Donald J. Trump last year by nearly 30 percentage points."
Biden Moves Up Vaccine Eligibility Deadline for All Adults to April 19,https://www.nytimes.com/2021/04/06/us/politics/biden-vaccine-all-adults-eligible.html?searchResultPosition=161,"President Biden on Tuesday moved up by two weeks, to April 19, his deadline for states to make every American adult eligible for coronavirus vaccination, following the lead of states around the country that are already meeting that timetable."
The Rising Politicization of Covid Vaccines,https://www.nytimes.com/2021/04/06/us/politics/covid-vaccine-skepticism.html?searchResultPosition=162,"President Biden on Tuesday called for governors to open coronavirus vaccinations to all adults within the next two weeks, speeding up a target he had previously set for May 1."
"Likely Legal, ‘Vaccine Passports’ Emerge as the Next Coronavirus Divide",https://www.nytimes.com/2021/04/06/us/politics/vaccine-passports-coronavirus.html?searchResultPosition=164,"Cathay Pacific airlines, convinced that digital proof of coronavirus vaccination will bring about the return of safe international travel, asked its pilots and crew to try out a new mobile app that showed their vaccination status on a recent flight from Hong Kong to Los Angeles."
California plans to lift virus restrictions in June if certain benchmarks are met.,https://www.nytimes.com/2021/04/06/us/california-reopen-covid.html?searchResultPosition=165,"California plans to lift all its coronavirus restrictions on June 15, provided there are enough Covid-19 vaccines available for anyone age 16 or older and hospitalizations remain low and stable, state officials announced on Tuesday."
U.S. Bet Big on Covid Vaccine Manufacturer Even as Problems Mounted,https://www.nytimes.com/2021/04/06/us/covid-vaccines-emergent-biosolutions.html?searchResultPosition=166,"More than eight years ago, the federal government invested in an insurance policy against vaccine shortages during a pandemic. It paid Emergent BioSolutions, a Maryland biotech firm known for producing anthrax vaccines, to have a factory in Baltimore always at the ready."
Vaccine passports are becoming the next coronavirus divide. The White House is skittish; Texas’ governor opposes them.,https://www.nytimes.com/2021/04/06/us/texas-covid-vaccine-passport.html?searchResultPosition=167,"Under a new executive order issued by Gov. Greg Abbott of Texas this week, government agencies, private businesses and institutions that receive state funding cannot require people to show proof that they have been vaccinated against the coronavirus."
What’s Driving the Surge at the Southern Border?,https://www.nytimes.com/2021/04/05/us/politics/biden-immigration-crisis.html?searchResultPosition=168,"For a relatively popular Biden administration, the recent surge of migrants at the southern border has emerged as a glaring vulnerability."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/05/us/coronavirus-today-vaccines.html?searchResultPosition=169,"The Navajo Nation has vaccinated more of its population than any state, and recently reached an extraordinary milestone: zero cases and zero deaths in a 24-hour period."
"Gayle Smith, who helped lead the U.S. response to Ebola, will run Biden’s vaccine diplomacy.",https://www.nytimes.com/2021/04/05/us/politics/gayle-smith-covid-vaccine.html?searchResultPosition=170,An ardent advocate of protecting some of the world’s poorest countries from Covid-19 has been selected to lead the Biden administration’s vaccine diplomacy in an effort to corral wealthier nations into distributing immunizations more evenly around the globe.
Biden Effort to Combat Hunger Marks ‘a Profound Change’,https://www.nytimes.com/2021/04/04/us/politics/biden-hunger-programs.html?searchResultPosition=183,"With more than one in 10 households reporting that they lack enough to eat, the Biden administration is accelerating a vast campaign of hunger relief that will temporarily increase assistance by tens of billions of dollars and set the stage for what officials envision as lasting expansions of aid."
A Car Crash in the California Desert: How 13 Died Riding in One S.U.V.,https://www.nytimes.com/2021/04/04/us/migrants-crash-california-imperial-valley.html?searchResultPosition=184,"The maroon Ford Expedition was so heavy its wheels spun at first in the soft desert sand as it cleared a breach in the border wall. It then sped down a dirt road as Mexico disappeared in the rearview mirror. Twenty-five people held on inside, many jammed on the floor, others hunched half-standing between them."
U.S. Taps Johnson & Johnson to Run Troubled Vaccine Plant,https://www.nytimes.com/2021/04/03/us/politics/emergent-vaccine-plant-johnson-johnson.html?searchResultPosition=185,"The Biden administration on Saturday put Johnson & Johnson in charge of a troubled Baltimore manufacturing plant that ruined 15 million doses of the Johnson & Johnson coronavirus vaccine and moved to stop the plant from making another vaccine by AstraZeneca, senior federal health officials said."
How Trump Steered Supporters Into Unwitting Donations,https://www.nytimes.com/2021/04/03/us/politics/trump-donations.html?searchResultPosition=186,Stacy Blatt was in hospice care last September listening to Rush Limbaugh’s dire warnings about how badly Donald J. Trump’s campaign needed money when he went online and chipped in everything he could: $500.
‘I Was Failing’: Bystanders Carry Guilt From Watching George Floyd Die,https://www.nytimes.com/2021/04/03/us/george-floyd-derek-chauvin-trial.html?searchResultPosition=187,"Alyssa Funari needed a cord to connect her cellphone to the car to play music, so she pulled up to a corner store in South Minneapolis one early evening last May."
"Fed Up With Remote Learning, Governors Make a Push to Reopen Schools",https://www.nytimes.com/2021/04/03/us/covid-schools-governors-reopening.html?searchResultPosition=188,"In Ohio, Gov. Mike DeWine offered school districts early access to vaccines for their staff if they committed to opening classrooms by March 1."
Florida’s governor bans agencies and businesses from requiring ‘vaccine passports.’,https://www.nytimes.com/2021/04/02/us/florida-vaccine-passport-desantis.html?searchResultPosition=189,"Florida has banned state and local government agencies and businesses from requiring so-called vaccine passports, or documentation proving that someone has been vaccinated against Covid-19."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/02/us/coronavirus-today-vaccines.html?searchResultPosition=190,The United States today received the most significant sign of an economic turnaround since the pandemic devastated the economy a year ago.
California’s Governor Was Tested by the Pandemic. Now a Recall Looms.,https://www.nytimes.com/2021/04/02/us/gavin-newsom-recall-california.html?searchResultPosition=201,"Things have been looking up in California. Vaccines will soon be available to everyone over 16. Los Angeles schools are about to bring hundreds of thousands of students back to classrooms. Disneyland, dark for a year, will throw open its gates in just a few weeks."
