title,links,first_paragraph
"Health Agencies Compromised Safety of Evacuees and Staff Early in Pandemic, Watchdog Says",https://www.nytimes.com/2021/04/19/us/politics/coronavirus-evacuation-gao-report.html?searchResultPosition=27,"The government’s confused effort to retrieve Americans overseas during the early weeks of the coronavirus pandemic compromised the safety of the evacuees, federal employees and communities where they returned, according to a report published on Monday by Congress’s nonpartisan watchdog."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/19/us/coronavirus-today.html?searchResultPosition=28,"The United States passed a significant milestone in its vaccine rollout: As of today, all adults in every state, Washington, D.C., and Puerto Rico are now eligible for a Covid-19 vaccine."
"U.S. health officials are examining ‘a handful’ of new, unconfirmed reports after J.& J. vaccine pause, the C.D.C. director says.",https://www.nytimes.com/2021/04/19/us/johnson-vaccine-pause.html?searchResultPosition=29,"Federal health officials are investigating “a handful” of new, unconfirmed reports that have emerged after Johnson & Johnson injections were paused nationwide, to determine whether they might be cases of a rare, serious blood clotting disorder that caused the pause, the director of the Centers for Disease Control and Prevention said Monday. It is unclear as yet whether the vaccine was responsible for the original few cases."
"A confused federal effort to retrieve Americans overseas in the initial outbreak led to safety risks, a new report says.",https://www.nytimes.com/2021/04/19/us/politics/covid-outbreak-response.html?searchResultPosition=30,"The government’s confused effort to retrieve Americans overseas during the early weeks of the coronavirus outbreak compromised the safety of the evacuees, federal employees and communities near where Americans returned to, according to a new report published on Monday by Congress’s nonpartisan watchdog."
"In Vermont, Isolating Inmates Kept Covid at Bay, but at a Price",https://www.nytimes.com/2021/04/21/us/vermont-prison-covid.html?searchResultPosition=31,"For weeks at a time, John Sughrue and other Vermont prison inmates were locked in 8½-by-10-foot cells in near-total isolation. They ate meals a few feet from their toilets, had no visitors, and spent as little as 10 minutes a day outside cells."
Nation Faces ‘Hand-to-Hand Combat’ to Get Reluctant Americans Vaccinated,https://www.nytimes.com/2021/04/21/us/politics/coronavirus-vaccine-rates.html?searchResultPosition=32,"Now that President Biden has met his goal to have all adults eligible for the coronavirus vaccine, health officials around the country are hitting what appears to be a soft ceiling: More than half the nation’s adults have received at least one dose, but it is going to take hard work"
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/20/us/coronavirus-today-vaccines.html?searchResultPosition=33,Brazil is in a terrifying spot in the pandemic. The more contagious P.1 variant first discovered there has pushed cases to record highs in recent weeks and overwhelmed hospitals. The country’s daily average death toll is now the highest in the world.
Will You Need a Vaccine Passport in California?,https://www.nytimes.com/2021/04/20/us/vaccine-passport-california.html?searchResultPosition=34,Good morning.
"With Closing Arguments Finished, Chauvin’s Fate Is Now in Jury’s Hands",https://www.nytimes.com/2021/04/19/us/chauvin-closing-arguments-jury.html?searchResultPosition=35,"The two sides in one of the nation’s most closely watched police brutality trials returned one last time to the graphic video of George Floyd’s final moments on Monday, with the prosecution asking jurors to “believe your eyes” and the defense warning them not to be “misled” by a freeze-frame view."
She Caters to Women but Doesn’t Hire for Gender. Meet Rosewood’s C.E.O.,https://www.nytimes.com/2021/04/19/us/sonia-cheng-rosewood-ceo.html?searchResultPosition=36,"Sonia Cheng, chief executive, Rosewood Hotel Group"
"Health Agencies Compromised Safety of Evacuees and Staff Early in Pandemic, Watchdog Says",https://www.nytimes.com/2021/04/19/us/politics/coronavirus-evacuation-gao-report.html?searchResultPosition=37,"The government’s confused effort to retrieve Americans overseas during the early weeks of the coronavirus pandemic compromised the safety of the evacuees, federal employees and communities where they returned, according to a report published on Monday by Congress’s nonpartisan watchdog."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/19/us/coronavirus-today.html?searchResultPosition=38,"The United States passed a significant milestone in its vaccine rollout: As of today, all adults in every state, Washington, D.C., and Puerto Rico are now eligible for a Covid-19 vaccine."
"U.S. health officials are examining ‘a handful’ of new, unconfirmed reports after J.& J. vaccine pause, the C.D.C. director says.",https://www.nytimes.com/2021/04/19/us/johnson-vaccine-pause.html?searchResultPosition=39,"Federal health officials are investigating “a handful” of new, unconfirmed reports that have emerged after Johnson & Johnson injections were paused nationwide, to determine whether they might be cases of a rare, serious blood clotting disorder that caused the pause, the director of the Centers for Disease Control and Prevention said Monday. It is unclear as yet whether the vaccine was responsible for the original few cases."
"A confused federal effort to retrieve Americans overseas in the initial outbreak led to safety risks, a new report says.",https://www.nytimes.com/2021/04/19/us/politics/covid-outbreak-response.html?searchResultPosition=40,"The government’s confused effort to retrieve Americans overseas during the early weeks of the coronavirus outbreak compromised the safety of the evacuees, federal employees and communities near where Americans returned to, according to a new report published on Monday by Congress’s nonpartisan watchdog."
"Emergent BioSolutions halts operations at its Baltimore plant, where J.&J. doses were ruined, at the F.D.A.’s request.",https://www.nytimes.com/2021/04/19/us/emergent-johnson-covid-vaccine.html?searchResultPosition=41,"Emergent BioSolutions, the company whose Baltimore manufacturing facility ruined up to 15 million doses of the Johnson & Johnson coronavirus vaccine, said Monday that it has temporarily shut down operations at the plant at the request of the Food and Drug Administration and acknowledged that the company must make improvements to “restore confidence” in its work."
U.S. to Begin Offering Vaccines to Detainees at Guantánamo Bay,https://www.nytimes.com/2021/04/19/us/politics/covid-vaccine-guantanamo-bay.html?searchResultPosition=42,"The United States military began offering to vaccinate the detainees at Guantánamo Bay on Monday in an effort to protect troops stationed there and help restart the stalled war crimes hearings, an administration official with knowledge of the Pentagon plan said."
Night Crossings: Scenes From the U.S.-Mexico Border,https://www.nytimes.com/2021/04/19/us/migrants-texas-border-scenes.html?searchResultPosition=43,"Shortly after sunset, there are signs of life on an isolated riverbank outside the border town of Roma, Texas. Over on the Mexican shore of the Rio Grande, flickering lights appear through the trees for a moment, then disappear."
Writing for the Chinese Diaspora,https://www.nytimes.com/2021/04/19/us/chinese-language-newsletter.html?searchResultPosition=44,Good morning.
They Told Her Women Couldn’t Join the Ambulance Corps. So She Started Her Own.,https://www.nytimes.com/2021/04/19/us/ezras-nashim-womens-EMT.html?searchResultPosition=45,"Charna Goldsmith, an E.M.T. with the group Ezras Nashim"
Colorado health officials warn of a new surge as counties loosen virus restrictions.,https://www.nytimes.com/2021/04/18/us/colorado-covid-restrictions.html?searchResultPosition=46,Health officials in Colorado are warning about another wave of infections as new coronavirus cases in the state jump to levels not seen since January and as counties start to loosen virus restrictions.
A War Is Ending. A Pennsylvania Town Exhales.,https://www.nytimes.com/2021/04/17/us/politics/pennsylvania-afghanistan-war.html?searchResultPosition=47,"Every year, Eric Miller brought his son Aidan to the famous Fourth of July parade in Canonsburg, an hourslong procession that draws tens of thousands of spectators, with lawn chairs set out along the route days ahead of time."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/16/us/coronavirus-today.html?searchResultPosition=48,"A year into the pandemic, many of us are looking back to make sense of what happened, or searching for lessons as we slowly begin to emerge from the struggles of the past year."
The White House details a nearly $2 billion plan to enhance the tracking of variants.,https://www.nytimes.com/2021/04/16/us/coronavirus-variant-track.html?searchResultPosition=49,"The White House on Friday announced an almost $2 billion plan for expanding and improving the nation’s ability to track coronavirus variants, an effort that public health experts have said is desperately needed to fight against variants that could drive another wave or potentially undermine the effectiveness of vaccines."
"Biden’s approval rating rises, helped by the vaccine distribution push.",https://www.nytimes.com/2021/04/15/us/politics/vaccine-distribution.html?searchResultPosition=50,and it’s feeding a high job approval rating over all.
"Emergent BioSolutions halts operations at its Baltimore plant, where J.&J. doses were ruined, at the F.D.A.’s request.",https://www.nytimes.com/2021/04/19/us/emergent-johnson-covid-vaccine.html?searchResultPosition=51,"Emergent BioSolutions, the company whose Baltimore manufacturing facility ruined up to 15 million doses of the Johnson & Johnson coronavirus vaccine, said Monday that it has temporarily shut down operations at the plant at the request of the Food and Drug Administration and acknowledged that the company must make improvements to “restore confidence” in its work."
U.S. to Begin Offering Vaccines to Detainees at Guantánamo Bay,https://www.nytimes.com/2021/04/19/us/politics/covid-vaccine-guantanamo-bay.html?searchResultPosition=52,"The United States military began offering to vaccinate the detainees at Guantánamo Bay on Monday in an effort to protect troops stationed there and help restart the stalled war crimes hearings, an administration official with knowledge of the Pentagon plan said."
Night Crossings: Scenes From the U.S.-Mexico Border,https://www.nytimes.com/2021/04/19/us/migrants-texas-border-scenes.html?searchResultPosition=53,"Shortly after sunset, there are signs of life on an isolated riverbank outside the border town of Roma, Texas. Over on the Mexican shore of the Rio Grande, flickering lights appear through the trees for a moment, then disappear."
Writing for the Chinese Diaspora,https://www.nytimes.com/2021/04/19/us/chinese-language-newsletter.html?searchResultPosition=54,Good morning.
They Told Her Women Couldn’t Join the Ambulance Corps. So She Started Her Own.,https://www.nytimes.com/2021/04/19/us/ezras-nashim-womens-EMT.html?searchResultPosition=55,"Charna Goldsmith, an E.M.T. with the group Ezras Nashim"
Colorado health officials warn of a new surge as counties loosen virus restrictions.,https://www.nytimes.com/2021/04/18/us/colorado-covid-restrictions.html?searchResultPosition=56,Health officials in Colorado are warning about another wave of infections as new coronavirus cases in the state jump to levels not seen since January and as counties start to loosen virus restrictions.
A War Is Ending. A Pennsylvania Town Exhales.,https://www.nytimes.com/2021/04/17/us/politics/pennsylvania-afghanistan-war.html?searchResultPosition=57,"Every year, Eric Miller brought his son Aidan to the famous Fourth of July parade in Canonsburg, an hourslong procession that draws tens of thousands of spectators, with lawn chairs set out along the route days ahead of time."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/16/us/coronavirus-today.html?searchResultPosition=58,"A year into the pandemic, many of us are looking back to make sense of what happened, or searching for lessons as we slowly begin to emerge from the struggles of the past year."
The White House details a nearly $2 billion plan to enhance the tracking of variants.,https://www.nytimes.com/2021/04/16/us/coronavirus-variant-track.html?searchResultPosition=59,"The White House on Friday announced an almost $2 billion plan for expanding and improving the nation’s ability to track coronavirus variants, an effort that public health experts have said is desperately needed to fight against variants that could drive another wave or potentially undermine the effectiveness of vaccines."
"Biden’s approval rating rises, helped by the vaccine distribution push.",https://www.nytimes.com/2021/04/15/us/politics/vaccine-distribution.html?searchResultPosition=60,and it’s feeding a high job approval rating over all.
States Struggle With Vaccine Pause as Federal Officials Reassure Public,https://www.nytimes.com/2021/04/15/us/politics/johnson-johnson-vaccine-pause.html?searchResultPosition=61,"Dr. Anthony S. Fauci said on Thursday that he hoped the nation would soon be able to resume use of the Johnson & Johnson vaccine, as a “pause” that now looks indefinite threatened to upend vaccination efforts overseas and in some of the most marginalized communities in the United States."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/15/us/coronavirus-today-vaccines.html?searchResultPosition=62,"Canada has gone through a few waves of the coronavirus, but compared with its neighbor to the south, the country has largely managed to keep its outbreak under control."
"Top health officials urge Americans to get vaccinated, but barely address the J. & J. pause.",https://www.nytimes.com/2021/04/15/us/fauci-walensky-covid-vaccine.html?searchResultPosition=63,"Three top federal health officials appeared on Capitol Hill on Thursday and implored Americans to get vaccinated against the coronavirus, but said little about the investigation into whether the Johnson & Johnson vaccine may be linked to a small number of cases of rare blood clots, or when that vaccine might be put back into use."
All Adults in the State Can Now Get a Vaccine. You Just Have to Find One.,https://www.nytimes.com/2021/04/15/us/ca-vaccine-eligibility.html?searchResultPosition=64,Good morning.
"Michigan’s governor again resists imposing new restrictions, as cases keep surging.",https://www.nytimes.com/2021/04/14/us/michigans-governor-again-resists-imposing-new-restrictions-as-cases-keep-surging.html?searchResultPosition=65,"Michigan’s worst-in-the-nation coronavirus outbreak shows no signs of abating. Daily reports of new cases continue to climb. Hospitalizations are approaching peak levels. And deaths are rising, too."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/14/us/coronavirus-today-vaccines.html?searchResultPosition=66,"Despite the setback from Johnson & Johnson, there’s still some good news in the campaign to vaccinate Americans. Providers are administering nearly 3.4 million doses per day on average, and close to one in every four residents has now been fully vaccinated. Every state is administering shots at a solid pace, and there is one particularly bright spot that may hold lessons."
"Nearly half of Republicans say they don’t want a Covid vaccine, a big public health challenge.",https://www.nytimes.com/2021/04/14/us/politics/republicans-covid-vaccines.html?searchResultPosition=67,"With Covid-19 vaccines now widely available, just over half of American adults have now received at least one shot, according to a Monmouth University poll released Wednesday."
"As the Senate advances a bill addressing hate crimes targeting Asian-Americans, Biden names a liaison to the community.",https://www.nytimes.com/2021/04/14/us/senate-anti-asian-american-hate-crimes.html?searchResultPosition=68,"The Senate voted on Wednesday to advance legislation that would strengthen federal efforts to address hate crimes directed at Asian-Americans, paving the way for passage of the measure and sending a bipartisan denunciation of the sharp increase in discrimination and violence against Asian communities in the United States."
How New Mexico Became the State With the Highest Rate of Full Vaccinations,https://www.nytimes.com/2021/04/14/us/new-mexico-covid-vaccines.html?searchResultPosition=69,"Despite having one of the highest poverty rates in the country, New Mexico is surging past states with far more resources in the race to achieve herd immunity against the coronavirus."
The Johnson & Johnson Pause Slows College Vaccinations,https://www.nytimes.com/2021/04/14/us/johnson-johnson-pause-college-vaccine.html?searchResultPosition=70,the only one-shot Covid-19 inoculation approved for use in the U.S.
States Struggle With Vaccine Pause as Federal Officials Reassure Public,https://www.nytimes.com/2021/04/15/us/politics/johnson-johnson-vaccine-pause.html?searchResultPosition=71,"Dr. Anthony S. Fauci said on Thursday that he hoped the nation would soon be able to resume use of the Johnson & Johnson vaccine, as a “pause” that now looks indefinite threatened to upend vaccination efforts overseas and in some of the most marginalized communities in the United States."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/15/us/coronavirus-today-vaccines.html?searchResultPosition=72,"Canada has gone through a few waves of the coronavirus, but compared with its neighbor to the south, the country has largely managed to keep its outbreak under control."
"Top health officials urge Americans to get vaccinated, but barely address the J. & J. pause.",https://www.nytimes.com/2021/04/15/us/fauci-walensky-covid-vaccine.html?searchResultPosition=73,"Three top federal health officials appeared on Capitol Hill on Thursday and implored Americans to get vaccinated against the coronavirus, but said little about the investigation into whether the Johnson & Johnson vaccine may be linked to a small number of cases of rare blood clots, or when that vaccine might be put back into use."
All Adults in the State Can Now Get a Vaccine. You Just Have to Find One.,https://www.nytimes.com/2021/04/15/us/ca-vaccine-eligibility.html?searchResultPosition=74,Good morning.
"Michigan’s governor again resists imposing new restrictions, as cases keep surging.",https://www.nytimes.com/2021/04/14/us/michigans-governor-again-resists-imposing-new-restrictions-as-cases-keep-surging.html?searchResultPosition=75,"Michigan’s worst-in-the-nation coronavirus outbreak shows no signs of abating. Daily reports of new cases continue to climb. Hospitalizations are approaching peak levels. And deaths are rising, too."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/14/us/coronavirus-today-vaccines.html?searchResultPosition=76,"Despite the setback from Johnson & Johnson, there’s still some good news in the campaign to vaccinate Americans. Providers are administering nearly 3.4 million doses per day on average, and close to one in every four residents has now been fully vaccinated. Every state is administering shots at a solid pace, and there is one particularly bright spot that may hold lessons."
"Nearly half of Republicans say they don’t want a Covid vaccine, a big public health challenge.",https://www.nytimes.com/2021/04/14/us/politics/republicans-covid-vaccines.html?searchResultPosition=77,"With Covid-19 vaccines now widely available, just over half of American adults have now received at least one shot, according to a Monmouth University poll released Wednesday."
"As the Senate advances a bill addressing hate crimes targeting Asian-Americans, Biden names a liaison to the community.",https://www.nytimes.com/2021/04/14/us/senate-anti-asian-american-hate-crimes.html?searchResultPosition=78,"The Senate voted on Wednesday to advance legislation that would strengthen federal efforts to address hate crimes directed at Asian-Americans, paving the way for passage of the measure and sending a bipartisan denunciation of the sharp increase in discrimination and violence against Asian communities in the United States."
How New Mexico Became the State With the Highest Rate of Full Vaccinations,https://www.nytimes.com/2021/04/14/us/new-mexico-covid-vaccines.html?searchResultPosition=79,"Despite having one of the highest poverty rates in the country, New Mexico is surging past states with far more resources in the race to achieve herd immunity against the coronavirus."
The Johnson & Johnson Pause Slows College Vaccinations,https://www.nytimes.com/2021/04/14/us/johnson-johnson-pause-college-vaccine.html?searchResultPosition=80,the only one-shot Covid-19 inoculation approved for use in the U.S.
What to Know About Johnson & Johnson Vaccines in California,https://www.nytimes.com/2021/04/14/us/johnson-johnson-vaccine-california.html?searchResultPosition=81,Good morning.
Did Spotlighting a Rare Potential Vaccine Side Effect Put More at Risk?,https://www.nytimes.com/2021/04/13/us/politics/johnson-vaccine-risk.html?searchResultPosition=82,"To federal health officials, asking states on Tuesday to suspend use of the Johnson & Johnson coronavirus vaccine until they can investigate six extremely rare but troubling cases of blood clots was an obvious and perhaps unavoidable move."
Pause in Vaccinations Leads to Canceled Appointments Across States,https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-pause-states.html?searchResultPosition=83,"The student union had been converted into a vaccination center. The doses had arrived on campus. The first appointments were minutes away. Then, at 7:23 a.m. on Tuesday, news of the pause in Johnson & Johnson vaccinations reached Youngstown State University."
"China Poses Biggest Threat to U.S., Intelligence Report Says",https://www.nytimes.com/2021/04/13/us/politics/china-national-security-intelligence-report.html?searchResultPosition=84,"China’s effort to expand its growing influence represents one of the largest threats to the United States, according to a major annual intelligence report released on Tuesday, which also warned of the broad national security challenges posed by Moscow and Beijing."
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2021/04/13/us/coronavirus-today-vaccines.html?searchResultPosition=85,Federal health agencies in the United States called for a temporary halt in the use of Johnson & Johnson’s Covid-19 vaccine over concerns that the vaccine may be linked to a rare disorder involving blood clots.
States swiftly pause the use of Johnson & Johnson’s vaccine after a U.S. advisory.,https://www.nytimes.com/2021/04/13/us/states-johnson-vaccine-pause.html?searchResultPosition=86,"Following a call from federal health agencies, all 50 states quickly paused or recommended on Tuesday that providers pause the administration of Johnson & Johnson’s vaccine after six women in the United States developed a rare disorder involving blood clots within one to three weeks of vaccination. Washington, D.C., and Puerto Rico also said they would halt administration of that vaccine."
What Kristine Hostetter’s Story Says About Orange County,https://www.nytimes.com/2021/04/13/us/kristine-hostetter-capitol-orange-county.html?searchResultPosition=87,(This article is part of the California Today newsletter. Sign up to get it delivered to your inbox.)
Johnson & Johnson Vaccinations Paused After Rare Clotting Cases Emerge,https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-blood-clots-fda-cdc.html?searchResultPosition=88,Injections of Johnson & Johnson’s coronavirus vaccine came to a sudden halt across the country on Tuesday after federal health agencies called for a pause in the vaccine’s use as they examine a rare blood-clotting disorder that emerged in six recipients.
"The virus is surging in the Northeast and Upper Midwest, while other regions are largely keeping it at bay.",https://www.nytimes.com/2021/04/13/us/covid-surge-midwest-northeast.html?searchResultPosition=89,"The virus is again surging in parts of the United States, but it’s a picture with dividing lines: ominous figures in the Northeast and Upper Midwest, but largely not in the South."
Surging Virus Has Michigan’s Democratic Governor at Loggerheads With Biden,https://www.nytimes.com/2021/04/12/us/politics/michigan-coronavirus-whitmer-biden.html?searchResultPosition=90,"The Biden administration and Michigan’s Democratic governor are locked in an increasingly tense standoff over the state’s worst-in-the-nation coronavirus outbreak, with a top federal health official on Monday urging the governor to lock down her state."
What to Know About Johnson & Johnson Vaccines in California,https://www.nytimes.com/2021/04/14/us/johnson-johnson-vaccine-california.html?searchResultPosition=91,Good morning.
Did Spotlighting a Rare Potential Vaccine Side Effect Put More at Risk?,https://www.nytimes.com/2021/04/13/us/politics/johnson-vaccine-risk.html?searchResultPosition=92,"To federal health officials, asking states on Tuesday to suspend use of the Johnson & Johnson coronavirus vaccine until they can investigate six extremely rare but troubling cases of blood clots was an obvious and perhaps unavoidable move."
Pause in Vaccinations Leads to Canceled Appointments Across States,https://www.nytimes.com/2021/04/13/us/politics/johnson-johnson-vaccine-pause-states.html?searchResultPosition=93,"The student union had been converted into a vaccination center. The doses had arrived on campus. The first appointments were minutes away. Then, at 7:23 a.m. on Tuesday, news of the pause in Johnson & Johnson vaccinations reached Youngstown State University."
