title,links,first_paragraph
"War Within War: As Saudi Prince Edges Away from Yemen, His Allies Feud",https://www.nytimes.com/2020/04/28/world/middleeast/yemen-separatists-saudi-arabia.html?searchResultPosition=40,"After five years of war, the Saudi crown prince, Mohammed bin Salman, appeared to be inching away from his ruinous campaign in Yemen in recent weeks, seizing on the coronavirus pandemic to declare a unilateral cease-fire that, although ineffective, at least signaled that the prince finally agreed with critics who insisted the fight was unwinnable."
"Where There’s a Will in England, There’s a Way",https://www.nytimes.com/2020/04/28/world/europe/will-writing-coronavirus.html?searchResultPosition=41,"On a Ping-Pong table in her North London garden lay Atalanta Georgopoulos’s last will and testament. She signed, and then backed a safe distance away. Up to the table strode her neighbor and his house cleaner, witnesses to the will, each with their own pens, the three of them trying not to make the completion of her will the very act that also kills her."
‘Life Has to Go On’: How Sweden Has Faced the Virus Without a Lockdown,https://www.nytimes.com/2020/04/28/world/europe/sweden-coronavirus-herd-immunity.html?searchResultPosition=42,"She stood leaning on her cane, briefly resting among dozens of bubbly young Swedes out enjoying one of the first sunny spring days of the year."
‘I Could Be One of Them’: Belgians Help Migrants Amid Coronavirus,https://www.nytimes.com/2020/04/28/world/europe/belgium-migrants-coronavirus.html?searchResultPosition=43,"When Belgium went into lockdown in mid-March because of the coronavirus pandemic, the authorities emptied half of the country’s migrant detention centers to help prevent the spread of the virus, leaving hundreds of people without a home."
Spain’s Villages Wage a Lonely Fight Against the Coronavirus,https://www.nytimes.com/2020/04/28/world/europe/coronavirus-spain-countryside.html?searchResultPosition=44,"The deafening rumble rose from the depths of the countryside, a welcome yet unnerving sign of life in a corner of northeastern Spain, where villages perched on craggy hills overlook vineyards and fields of olive and almond trees."
Coronavirus Diplomacy: How China’s Red Cross Serves the Communist Party,https://www.nytimes.com/2020/04/28/world/asia/coronavirus-china-red-cross.html?searchResultPosition=45,"Donations flooded in to fight the virus devastating the city of Wuhan, and the ruling Communist Party directed them to a group it could trust: the Chinese Red Cross."
"Unified in Coronavirus Lockdown, India Splinters Over Reopening",https://www.nytimes.com/2020/04/28/world/asia/india-coronavirus-lockdown.html?searchResultPosition=46,"When the Indian government eased coronavirus restrictions last week, allowing many shops to reopen in rural parts of the country, Uday Shankar Sharma, a retail store owner in a small farming village, said he had no intention of complying."
Study Finds Coronavirus in Tiny Airborne Droplets in Wuhan,https://www.nytimes.com/2020/04/28/world/coronavirus-news.html?searchResultPosition=47,This briefing has ended. Read the latest developments in the coronavirus pandemic here.
"Israelis and Palestinians Remember the Slain, Home Alone or Online En Masse",https://www.nytimes.com/2020/04/27/world/middleeast/israel-palestinian-memorial-day.html?searchResultPosition=48,"Civil-defense sirens sounded at 8 p.m. to mark the start of Israel’s solemn Memorial Day observance, but unlike in ordinary years, when the moment is marked by a sudden halt to traffic and an abrupt quieting of nightlife, Monday night’s remembrance of fallen soldiers or victims of terrorism came with most of the country already on lockdown."
"Boris Johnson, Back on the Job, Urges Caution in Easing Covid-19 Rules",https://www.nytimes.com/2020/04/27/world/europe/coronavirus-britain-boris-johnson.html?searchResultPosition=49,"A pale but vigorous-sounding Prime Minister Boris Johnson returned to work on Monday, declaring that the coronavirus that nearly killed him was like an “unexpected and invisible mugger” the British people had begun to wrestle to the floor but had not yet fully disabled."
"In Race for a Coronavirus Vaccine, an Oxford Group Leaps Ahead",https://www.nytimes.com/2020/04/27/world/europe/coronavirus-vaccine-update-oxford.html?searchResultPosition=50,"In the worldwide race for a vaccine to stop the coronavirus, the laboratory sprinting fastest is at Oxford University."
"Where There’s a Will in England, There’s a Way",https://www.nytimes.com/2020/04/28/world/europe/will-writing-coronavirus.html?searchResultPosition=51,"On a Ping-Pong table in her North London garden lay Atalanta Georgopoulos’s last will and testament. She signed, and then backed a safe distance away. Up to the table strode her neighbor and his house cleaner, witnesses to the will, each with their own pens, the three of them trying not to make the completion of her will the very act that also kills her."
‘Life Has to Go On’: How Sweden Has Faced the Virus Without a Lockdown,https://www.nytimes.com/2020/04/28/world/europe/sweden-coronavirus-herd-immunity.html?searchResultPosition=52,"She stood leaning on her cane, briefly resting among dozens of bubbly young Swedes out enjoying one of the first sunny spring days of the year."
‘I Could Be One of Them’: Belgians Help Migrants Amid Coronavirus,https://www.nytimes.com/2020/04/28/world/europe/belgium-migrants-coronavirus.html?searchResultPosition=53,"When Belgium went into lockdown in mid-March because of the coronavirus pandemic, the authorities emptied half of the country’s migrant detention centers to help prevent the spread of the virus, leaving hundreds of people without a home."
Spain’s Villages Wage a Lonely Fight Against the Coronavirus,https://www.nytimes.com/2020/04/28/world/europe/coronavirus-spain-countryside.html?searchResultPosition=54,"The deafening rumble rose from the depths of the countryside, a welcome yet unnerving sign of life in a corner of northeastern Spain, where villages perched on craggy hills overlook vineyards and fields of olive and almond trees."
Coronavirus Diplomacy: How China’s Red Cross Serves the Communist Party,https://www.nytimes.com/2020/04/28/world/asia/coronavirus-china-red-cross.html?searchResultPosition=55,"Donations flooded in to fight the virus devastating the city of Wuhan, and the ruling Communist Party directed them to a group it could trust: the Chinese Red Cross."
"Unified in Coronavirus Lockdown, India Splinters Over Reopening",https://www.nytimes.com/2020/04/28/world/asia/india-coronavirus-lockdown.html?searchResultPosition=56,"When the Indian government eased coronavirus restrictions last week, allowing many shops to reopen in rural parts of the country, Uday Shankar Sharma, a retail store owner in a small farming village, said he had no intention of complying."
Study Finds Coronavirus in Tiny Airborne Droplets in Wuhan,https://www.nytimes.com/2020/04/28/world/coronavirus-news.html?searchResultPosition=57,This briefing has ended. Read the latest developments in the coronavirus pandemic here.
"Israelis and Palestinians Remember the Slain, Home Alone or Online En Masse",https://www.nytimes.com/2020/04/27/world/middleeast/israel-palestinian-memorial-day.html?searchResultPosition=58,"Civil-defense sirens sounded at 8 p.m. to mark the start of Israel’s solemn Memorial Day observance, but unlike in ordinary years, when the moment is marked by a sudden halt to traffic and an abrupt quieting of nightlife, Monday night’s remembrance of fallen soldiers or victims of terrorism came with most of the country already on lockdown."
"Boris Johnson, Back on the Job, Urges Caution in Easing Covid-19 Rules",https://www.nytimes.com/2020/04/27/world/europe/coronavirus-britain-boris-johnson.html?searchResultPosition=59,"A pale but vigorous-sounding Prime Minister Boris Johnson returned to work on Monday, declaring that the coronavirus that nearly killed him was like an “unexpected and invisible mugger” the British people had begun to wrestle to the floor but had not yet fully disabled."
"In Race for a Coronavirus Vaccine, an Oxford Group Leaps Ahead",https://www.nytimes.com/2020/04/27/world/europe/coronavirus-vaccine-update-oxford.html?searchResultPosition=60,"In the worldwide race for a vaccine to stop the coronavirus, the laboratory sprinting fastest is at Oxford University."
‘Afraid to Be a Nurse’: Health Workers Under Attack,https://www.nytimes.com/2020/04/27/world/americas/coronavirus-health-workers-attacked.html?searchResultPosition=61,The senior nurse went on national television to make a plea on behalf of her fellow health care workers: Please stop assaulting us.
"Jakarta’s Trash Mountain: ‘When People Are Desperate for Jobs, They Come Here’",https://www.nytimes.com/2020/04/27/world/asia/indonesia-jakarta-trash-mountain.html?searchResultPosition=62,"Even in the pouring rain, in the middle of the night, they are out scavenging, wearing headlamps to scan a mountain of rotting garbage more than 15 stories high."
Scientists Race For a Coronavirus Vaccine,https://www.nytimes.com/2020/04/27/world/coronavirus-world-pandemic.html?searchResultPosition=63,This briefing has ended. Follow our latest coverage of the coronavirus pandemic.
"To Pressure Iran, Pompeo Turns to the Deal Trump Renounced",https://www.nytimes.com/2020/04/26/world/middleeast/us-iran-nuclear-deal-pompeo.html?searchResultPosition=64,"Secretary of State Mike Pompeo is preparing a legal argument that the United States remains a participant in the Iran nuclear accord that President Trump has renounced, part of an intricate strategy to pressure the United Nations Security Council to extend an arms embargo on Tehran or see far more stringent sanctions reimposed on the country."
"As Coronavirus Strikes Prisons, Hundreds of Thousands Are Released",https://www.nytimes.com/2020/04/26/world/americas/coronavirus-brazil-prisons.html?searchResultPosition=65,"Prisons across the world have become powerful breeding grounds for the coronavirus, prompting governments to release hundreds of thousands of inmates in a mad scramble to curb the spread of the contagion behind bars."
"Comic Insults Aside, Mayors Act as Sentinels in Italy’s Coronavirus Tragedy",https://www.nytimes.com/2020/04/26/world/europe/italy-mayors-coronavirus.html?searchResultPosition=66,"In a sort of coronavirus edition of “Undercover Boss,” the mayor of the northern Italian town of Asti this past week surreptitiously inspected supermarkets for the illegal sale of inessential products."
"Kashmir, Under Siege and Lockdown, Faces a Mental Health Crisis",https://www.nytimes.com/2020/04/26/world/asia/kasmir-india-mental-health-coronavirus.html?searchResultPosition=67,"Sara Begum’s suffering began on Aug. 3, when masked policemen barged into her home, badly roughed up her son and whisked him away."
U.K. Coronavirus Briefings Offer a More Genteel Spin Than Trump’s,https://www.nytimes.com/2020/04/26/world/europe/uk-us-coronavirus-briefings-trump-johnson.html?searchResultPosition=68,"Each evening at the stroke of 5, a British cabinet minister and two expert advisers walk into a clubby, wood-paneled room at 10 Downing Street and take their places behind three socially distanced lecterns."
Kim Jong-un’s Absence and North Korea’s Silence Keep Rumor Mill Churning,https://www.nytimes.com/2020/04/26/world/asia/kim-jong-un-absence-north-korea.html?searchResultPosition=69,"North Korea is still sending letters and gifts to foreign leaders and domestic workers in the name of its leader, Kim Jong-un. Its news media brims, as usual, with panegyrical propaganda extolling Mr. Kim’s leadership. South Korea reiterates that it has detected “nothing unusual” in the North. President Trump has called “incorrect” and “fake” a report that Mr. Kim was “in grave danger” after surgery."
"Global Virus Death Toll Crosses 200,000; Italy to Ease Restrictions in May",https://www.nytimes.com/2020/04/26/world/coronavirus-news.html?searchResultPosition=70,
‘Afraid to Be a Nurse’: Health Workers Under Attack,https://www.nytimes.com/2020/04/27/world/americas/coronavirus-health-workers-attacked.html?searchResultPosition=71,The senior nurse went on national television to make a plea on behalf of her fellow health care workers: Please stop assaulting us.
"Jakarta’s Trash Mountain: ‘When People Are Desperate for Jobs, They Come Here’",https://www.nytimes.com/2020/04/27/world/asia/indonesia-jakarta-trash-mountain.html?searchResultPosition=72,"Even in the pouring rain, in the middle of the night, they are out scavenging, wearing headlamps to scan a mountain of rotting garbage more than 15 stories high."
Scientists Race For a Coronavirus Vaccine,https://www.nytimes.com/2020/04/27/world/coronavirus-world-pandemic.html?searchResultPosition=73,This briefing has ended. Follow our latest coverage of the coronavirus pandemic.
"To Pressure Iran, Pompeo Turns to the Deal Trump Renounced",https://www.nytimes.com/2020/04/26/world/middleeast/us-iran-nuclear-deal-pompeo.html?searchResultPosition=74,"Secretary of State Mike Pompeo is preparing a legal argument that the United States remains a participant in the Iran nuclear accord that President Trump has renounced, part of an intricate strategy to pressure the United Nations Security Council to extend an arms embargo on Tehran or see far more stringent sanctions reimposed on the country."
"As Coronavirus Strikes Prisons, Hundreds of Thousands Are Released",https://www.nytimes.com/2020/04/26/world/americas/coronavirus-brazil-prisons.html?searchResultPosition=75,"Prisons across the world have become powerful breeding grounds for the coronavirus, prompting governments to release hundreds of thousands of inmates in a mad scramble to curb the spread of the contagion behind bars."
"Comic Insults Aside, Mayors Act as Sentinels in Italy’s Coronavirus Tragedy",https://www.nytimes.com/2020/04/26/world/europe/italy-mayors-coronavirus.html?searchResultPosition=76,"In a sort of coronavirus edition of “Undercover Boss,” the mayor of the northern Italian town of Asti this past week surreptitiously inspected supermarkets for the illegal sale of inessential products."
"Kashmir, Under Siege and Lockdown, Faces a Mental Health Crisis",https://www.nytimes.com/2020/04/26/world/asia/kasmir-india-mental-health-coronavirus.html?searchResultPosition=77,"Sara Begum’s suffering began on Aug. 3, when masked policemen barged into her home, badly roughed up her son and whisked him away."
U.K. Coronavirus Briefings Offer a More Genteel Spin Than Trump’s,https://www.nytimes.com/2020/04/26/world/europe/uk-us-coronavirus-briefings-trump-johnson.html?searchResultPosition=78,"Each evening at the stroke of 5, a British cabinet minister and two expert advisers walk into a clubby, wood-paneled room at 10 Downing Street and take their places behind three socially distanced lecterns."
Kim Jong-un’s Absence and North Korea’s Silence Keep Rumor Mill Churning,https://www.nytimes.com/2020/04/26/world/asia/kim-jong-un-absence-north-korea.html?searchResultPosition=79,"North Korea is still sending letters and gifts to foreign leaders and domestic workers in the name of its leader, Kim Jong-un. Its news media brims, as usual, with panegyrical propaganda extolling Mr. Kim’s leadership. South Korea reiterates that it has detected “nothing unusual” in the North. President Trump has called “incorrect” and “fake” a report that Mr. Kim was “in grave danger” after surgery."
"Global Virus Death Toll Crosses 200,000; Italy to Ease Restrictions in May",https://www.nytimes.com/2020/04/26/world/coronavirus-news.html?searchResultPosition=80,
‘A Perfect Storm’ in Brazil as Troubles Multiply for Bolsonaro,https://www.nytimes.com/2020/04/25/world/americas/bolsonaro-moro-brazil.html?searchResultPosition=81,"President Jair Bolsonaro of Brazil was struggling to govern effectively long before the explosive resignation speech of his star cabinet minister, who basically called his soon-to-be former boss a criminal."
A Ramadan Like No Other: Images From Around the World,https://www.nytimes.com/2020/04/25/world/ramadan-photos.html?searchResultPosition=82,"Sprawling banquets that convened crowds of relatives have shrunk to modest meals for immediate family. Imams who led prayers in packed mosques have been addressing the faithful over Zoom. And stay-at-home orders and social distancing guidelines have sapped the nighttime jubilance of cities with large Muslim populations, from Cairo to Jakarta to Dearborn, Mich."
‘There Are No Viruses Here’: Leader of Belarus Scoffs at Lockdowns,https://www.nytimes.com/2020/04/25/world/europe/belarus-lukashenko-coronavirus.html?searchResultPosition=83,"As he headed off the ice after playing a hockey game in an amateur tournament in late March, the leader of Belarus brushed aside reporters’ anxious questions about the coronavirus pandemic."
Boris Johnson Aide Attended Secretive U.K. Coronavirus Panel,https://www.nytimes.com/2020/04/25/world/europe/uk-dominic-cummings-sage-coronavirus.html?searchResultPosition=84,The British government came under heightened pressure to disclose details about a secretive scientific advisory group after a report on Friday that a top political aide to Prime Minister Boris Johnson had taken part in the group’s meetings on the coronavirus pandemic.
12 Rangers Among 17 Killed in Congo Park Ambush,https://www.nytimes.com/2020/04/25/world/africa/congo-virunga-national-park-attack.html?searchResultPosition=85,"Twelve rangers were among 17 people killed in Virunga National Park in the Democratic Republic of Congo, officials said, in one of the worst massacres in the park’s recent history. The park blamed members of a Rwandan rebel group for the attack."
"Tux, Gown, Masks: Arab Couples Scramble to Marry During a Pandemic",https://www.nytimes.com/2020/04/25/world/middleeast/virus-weddings-arab.html?searchResultPosition=86,"Carfuls of hooting men careened through the half-empty streets of Cairo, then skidded to a halt on Qasr el Nil, the most famous bridge over the Nile. A newly married couple leapt out, trailed by festive relatives, hoping for a coveted photo at an iconic beauty spot."
"Economic Freeze Cuts Remittances, a Lifeline for Migrants’ Families",https://www.nytimes.com/2020/04/25/world/americas/virus-migrants-mexico-remittances.html?searchResultPosition=87,"The money would arrive like clockwork: $300 every couple of weeks, sent by her husband, a day laborer and undocumented immigrant living in Indianapolis."
Americans Stranded Abroad Weigh Options; Spain Announces Easing of Restrictions,https://www.nytimes.com/2020/04/25/world/coronavirus-news.html?searchResultPosition=88,"Many Americans who had assumed they could stay overseas till the pandemic ebbed now face an unnerving choice: either prepare for the possibility of being infected and treated in foreign hospitals, or risk infection on the way back to the United States."
Nova Scotia Mourns In an Uneasy Time,https://www.nytimes.com/2020/04/24/world/canada/mourning-nova-scotia-coronavirus.html?searchResultPosition=89,"For Canada and particularly Nova Scotia, it was a terrible week in the midst of an uneasy time. A village that was once best known for a dance hall became a scene of horror and the starting point for the most deadly mass shooting in the country’s history: 22 victims plus the killer."
"As Ramadan Begins, Muslims (Mostly) Accede to Pandemic Orders",https://www.nytimes.com/2020/04/24/world/middleeast/coronavirus-ramadan-2020.html?searchResultPosition=90,"It was a rare moment in the 1,400-year history of Islam, and another sobering milestone in the march of the coronavirus."
‘A Perfect Storm’ in Brazil as Troubles Multiply for Bolsonaro,https://www.nytimes.com/2020/04/25/world/americas/bolsonaro-moro-brazil.html?searchResultPosition=91,"President Jair Bolsonaro of Brazil was struggling to govern effectively long before the explosive resignation speech of his star cabinet minister, who basically called his soon-to-be former boss a criminal."
