StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q271,Q272,QID275,QID276,QID277,QID278,QID279,QID280,QID281,QID282,QID283,QID284,QID285,QID286,QID287,QID288,QID289,QID290,QID291,QID292,QID293,QID294,QID295,QID296,QID297,QID298,QID299,QID300,QID301,QID302,QID303,QID304,QID305,QID306,QID307,QID308,QID309,QID310,QID311,QID312,QID313,QID314,QID315,QID316,QID317,QID318,QID319,QID320,QID321,QID322,QID323,QID324,QID325,QID326,QID327,QID328,QID329,QID330,QID331,QID332,QID333,QID334,QID335,QID336,QID337,QID338,QID339,QID340,QID341,QID342,QID343,QID344,QID345,QID346,QID347,QID348,QID349,random
2021-04-28 16:56:50,2021-04-28 17:04:09,0,67.249.189.129,100,439,1,2021-04-28 17:04:12,R_1DuHazeDGKLk7O4,,,,,43.03070068359375,-74.98760223388671875,anonymous,EN,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739916
2021-04-28 20:17:04,2021-04-28 20:19:22,0,136.29.7.209,100,137,1,2021-04-28 20:19:22,R_1FLmFj0pYtxyQVZ,,,,,39.7277069091796875,-104.98149871826171875,anonymous,EN,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875324
2021-04-28 20:28:39,2021-04-28 20:32:28,0,72.216.77.225,100,228,1,2021-04-28 20:32:28,R_10TP3aUPxdgpjoK,,,,,32.2129974365234375,-110.82790374755859375,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162959
2021-04-28 23:31:05,2021-04-28 23:33:56,0,71.202.98.199,100,171,1,2021-04-28 23:33:56,R_2QM2SyuxzzWOk5I,,,,,37.5625,-122.000396728515625,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738143
2021-04-29 04:01:47,2021-04-29 04:05:01,0,216.81.81.80,100,193,1,2021-04-29 04:05:01,R_1JFuwExtQptBWn8,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674179
2021-04-29 05:39:54,2021-04-29 05:47:52,0,74.96.236.145,100,477,1,2021-04-29 05:47:53,R_2YoaEyS1IBKdc9d,,,,,38.886505126953125,-77.09110260009765625,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240972
2021-04-29 06:47:31,2021-04-29 06:59:40,0,98.214.171.119,100,728,1,2021-04-29 06:59:40,R_2QzZ2fRhJVqygG6,,,,,40.768707275390625,-89.6024017333984375,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193242
2021-04-29 07:38:16,2021-04-29 07:41:38,0,47.185.66.100,100,201,1,2021-04-29 07:41:38,R_2TM0xpTX0w6qnzU,,,,,32.932098388671875,-97.2834014892578125,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411009
2021-04-29 21:27:47,2021-04-29 21:30:07,0,12.198.49.128,100,139,1,2021-04-29 21:30:07,R_3oBKiEh8wOJ5MBp,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680236
2021-04-29 21:33:24,2021-04-29 21:36:20,0,208.203.212.218,100,176,1,2021-04-29 21:36:20,R_22z5aKYNiBewqyh,,,,,39.9844970703125,-75.58599853515625,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752633
2021-04-29 21:38:11,2021-04-29 21:39:28,0,70.94.120.232,100,76,1,2021-04-29 21:39:29,R_3fOCj1ASqFHegsr,,,,,39.148406982421875,-94.568603515625,anonymous,EN,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684414
2021-04-29 21:41:02,2021-04-29 21:42:08,0,45.50.199.99,100,65,1,2021-04-29 21:42:08,R_8xqS0U0b0XM14yd,,,,,34.0084991455078125,-117.8135986328125,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651162
2021-04-29 21:40:52,2021-04-29 21:43:13,0,12.198.49.139,100,141,1,2021-04-29 21:43:14,R_bg9RvBMcaeS3BjX,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957206
2021-04-29 21:40:56,2021-04-29 21:44:01,0,63.75.254.28,100,185,1,2021-04-29 21:44:02,R_239n6arctjPgvCw,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939253
2021-04-29 21:41:46,2021-04-29 21:44:51,0,52.128.212.131,100,185,1,2021-04-29 21:44:51,R_3dMQdw19LLzpt37,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996711
2021-04-29 22:00:38,2021-04-29 22:19:20,0,75.64.63.165,100,1121,1,2021-04-29 22:19:20,R_1JQRpGfC9TxkMup,,,,,35.160003662109375,-89.77680206298828125,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718911
2021-04-29 22:21:18,2021-04-29 22:23:16,0,70.56.116.227,100,117,1,2021-04-29 22:23:16,R_1PTbpqNG9I336lF,,,,,41.6381072998046875,-93.62030029296875,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457489
2021-04-29 22:24:27,2021-04-29 22:26:02,0,63.75.251.82,100,95,1,2021-04-29 22:26:03,R_2dhkfk9BrOiarfv,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749962
2021-04-29 22:27:09,2021-04-29 22:28:44,0,50.231.89.131,100,94,1,2021-04-29 22:28:44,R_Ayx21l7BgCCBMbf,,,,,33.8983001708984375,-84.58930206298828125,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400361
