text,label,class
The pharmaceutical company AstraZeneca said Saturday that it had resumed its coronavirus vaccine trial in Britain after suspending it six days ago over potential safety issues but that its trials in the United States and other countries were still on hold.,0,0
"For months, the White House’s strategy for keeping President Trump and his inner circle safe has been to screen all White House visitors with a rapid test.",0,0
"Chancellor Angela Merkel on Wednesday set in motion a plan for Germany to begin lifting social and economic restrictions in place because of the coronavirus, even as she warned that the road ahead would look less like a return to normal than a way to live with a pandemic that has overturned ordinary life.",0,0
"When the pandemic hit in March, a JBS meatpacking plant in Greeley, Colo., began providing paid leave to workers at high risk of serious illness.",0,0
"Leaders of a business masquerading as a church sold a toxic bleach solution as a religious sacrament and marketed it as a “miracle” cure for Covid-19, cancer, autism, Alzheimer’s disease and more, federal prosecutors said.",0,0
"Hundreds of thousands of seriously ill coronavirus patients who survive and leave the hospital are facing a new and difficult challenge: recovery. Many are struggling to overcome a range of troubling residual symptoms, and some problems may persist for months, years or even the rest of their lives.",0,0
"For weeks President Recep Tayyip Erdogan has presented Turkey’s performance in handling the coronavirus as one of the world’s most successful, as he maintained strict control over information about the outbreak.",0,0
"The Secret Service’s Uniformed Division has sustained a coronavirus outbreak, according to four people briefed on the matter, the latest blow to a beleaguered agency that has faced challenges in performing its duties during the pandemic.",0,0
"There are a lot of people who are ruining the country right now, according to Michael Savage. Representative Alexandria Ocasio-Cortez. Liberal mayors in big cities like San Francisco. Undocumented immigrants. Homeless people.",0,0
"As exposure to the coronavirus forced thousands of teachers across the United States to stay home and quarantine this winter, administrators in the Washoe County School District, which serves 62,000 students in western Nevada, pulled out all the stops to try to continue in-person instruction for students.",0,0
"For months, the red-brick church in a rundown neighborhood of Seoul, the South Korean capital, has attracted thousands of politically active conservative Christians, all united in the belief that their country is falling into a godless communist hell ​under the leadership of its liberal president, Moon Jae-in.",0,0
"Senator Charles E. Grassley, Republican of Iowa, 87, on Tuesday became the latest lawmaker to be affected by the virus, announcing that he had tested positive. His absence helped to temporarily derail the confirmation of President Trump’s nominee for the Federal Reserve Board and shattered Mr. Grassley’s pride and joy, the longest consecutive voting streak in Senate history.",0,0
"President Trump clashed with his own party on Thursday over a stimulus package to stabilize the economy, calling for a big-spending plan of the kind envisioned by Democrats even as the top Republican leader declared that such a measure had little support within the party.",0,0
"Concerned that thousands of migrant children in federal detention facilities could be in danger of contracting the coronavirus, a federal judge in Los Angeles late on Saturday ordered the government to “make continuous efforts” to release them from custody.",0,0
Prime Minister Boris Johnson’s 11th-hour reversal on a Christmas lockdown on Saturday so rattled Britain that it managed to overshadow the other down-to-the-wire drama he was staging: the trade negotiations in Brussels between his country and the European Union.,0,0
"Businesses are reopening after coronavirus shutdowns, governments are easing restrictions, and workers are gradually returning to their jobs. But the layoffs keep coming.",0,0
"In public, President Trump and his campaign team project a sense of optimism and bravado. When they meet with Republican donors and state party leaders, presidential aides insist they are fully capable of achieving a close victory over Joseph R. Biden Jr. on Nov. 3.",0,0
"The Food and Drug Administration is warning consumers to avoid nine hand sanitizer products manufactured in Mexico because, it said, they may contain methanol, a substance that can be toxic if absorbed through the skin or ingested.",0,0
"The coronavirus may have infected a small number of people in the United States as early as Dec. 13, more than a month earlier than researchers had thought, according to scientists who analyzed blood samples taken from American Red Cross donations.",0,0
"The Wisconsin Democratic Party and the Democratic National Committee on Wednesday sued Wisconsin elections officials, demanding that the deadline for online voter registration and vote by mail applications be extended beyond midnight on Wednesday.",0,0
"Even for a White House that often seeks experts only for affirmation of President Trump’s instincts, his acknowledgment on Tuesday that the coronavirus task force would go out of business around Memorial Day seemed like dismantling the wheelhouse while the ship was still in a raging storm.",0,0
"AstraZeneca revealed details of its large coronavirus vaccine trials on Saturday, the third in a wave of rare disclosures by drug companies under pressure to be more transparent about how they are testing products that are the world’s best hope for ending the pandemic.",0,0
"Johnny Salinas Jr., the owner of Salinas Funeral Home, typically handles five funerals a week. But on a recent day, with the coronavirus tearing through his community, he saw that many grieving families in a single day.",0,0
a disruption that health care authorities called alarming and attributed to the coronavirus pandemic.,0,0
"President Trump sought on Saturday to more aggressively address the coronavirus after weeks of confusion over his administration’s response, urging public calm and issuing new foreign travel warnings and restrictions.",0,0
"Joseph R. Biden Jr. holds a small but durable lead over President Trump in North Carolina, where fully 64 percent of likely voters say they have already cast their ballots, according to a New York Times/Siena College poll released on Thursday.",0,0
"One month into the school year, Linnet Early, a social studies teacher outside St. Louis, has an anxious new ritual: scanning the Zoom squares on her computer screen at the beginning of each class to see which of her sixth-grade students are missing. It is usually quite a few.",0,0
"The University of Idaho is one of hundreds of colleges and universities that adopted fever scanners, symptom checkers, wearable heart-rate monitors and other new Covid-screening technologies this school year. Such tools often cost less than a more validated health intervention: frequent virus testing of all students. They also help colleges showcase their pandemic safety efforts.",0,0
"Pregnant women who are infected with the coronavirus and hospitalized are at risk for developing serious complications, and may face an elevated risk for delivering their babies prematurely, according to new studies from the Centers for Disease Control and Prevention. They may also be at greater risk of losing the pregnancy or having a stillbirth.",0,0
"An unvaccinated health care worker set off a Covid-19 outbreak at a nursing home in Kentucky where the vast majority of residents had been vaccinated, leading to dozens of infections, including 22 cases among residents and employees who were already fully vaccinated, a new study reported Wednesday.",0,0
"A typhoon packing winds of nearly 100 miles per hour made landfall in the eastern Philippines on Thursday after gathering strength across the Pacific Ocean, prompting evacuations and raising concerns that the nation’s most populous area may still lie in its path.",0,0
"India on Friday was preparing to launch one of the most ambitious and complex nationwide campaigns in its history: the rollout of coronavirus vaccines to 1.3 billion people, an undertaking that will stretch from the perilous reaches of the Himalayas to the dense jungles of the country’s southern tip.",0,0
"Two years ago, Dr. Kelly McGregory opened her own pediatric practice just outside Minneapolis, where she could spend as much time as she wanted with patients and parents could get all of their questions answered.",0,0
"Hissène Habré, the former president of Chad who was found guilty of crimes against humanity, has been temporarily set free from his prison cell in Senegal.",0,0
"Until March, when everything started tasting like cardboard, Katherine Hansen had such a keen sense of smell that she could recreate almost any restaurant dish at home without the recipe, just by recalling the scents and flavors.",0,0
A federal housing regulator announced a plan on Tuesday to provide financial relief to dozens of mortgage servicing firms caught between investors looking to get paid and homeowners who don’t have money because of the coronavirus crisis.,0,0
"China is experiencing its worst surge of the virus since the summer, forcing 28 million people into lockdown and challenging the government’s success in subduing the disease.",0,0
"For Prime Minister Boris Johnson of Britain, the political risks of running up the worst death toll in Europe from the coronavirus became starkly clear on Wednesday in a near-empty House of Commons, where he faced off for the first time against the new leader of the opposition, Keir Starmer.",0,0
"In journal articles, conferences, congressional hearings and meetings with regulators, Carter Catlett Williams illuminated the miseries of nursing home residents with the sympathetic and descriptive powers of a novelist.",0,0
Major investments in infrastructure and green jobs. Expansions to voting rights and reforms to the democratic process. Strong new protections for labor unions. Universal background checks on gun sales.,0,0
"Habib Wangnoo scanned the silvery lake from the deck of his vacant houseboat hotel, remembering when he helped Mick Jagger out of a narrow, flat-bottomed canoe during the rock star’s 1981 visit to Kashmir.",0,0
"Two weeks into the coronavirus lockdown, Aleksandr B. Zatulivetrov, a Russian businessman, had had enough.",0,0
"After hosting a gathering with guests later found to be infected with the coronavirus, President Trump refrained from getting tested, let alone from self-quarantine, even as administration officials urged Americans to adopt stern new precautions.",0,0
"As the coronavirus began its silent but relentless march on Moscow in February, the names of the millions of Russian soldiers killed in the far deadlier horrors of World War II were already appearing, one by one, on state television, scrolling down the screen in a harrowing torrent.",0,0
"Ann Enkoji normally enjoys seeing her dental hygienist, but when her dentist’s office in Santa Monica, Calif., canceled her cleaning visit last spring, she felt relieved.",0,0
"Grab-and-go packaged meals may replace midday generous buffets and three-figure lunches. Plexiglass could divvy up trading floors the size of football fields. Heat maps, accessible on a mobile app, will help identify the restrooms with the smallest crowds.",0,0
"President Biden is planning an aggressive campaign to tell voters about the benefits for them in the $1.9 trillion economic relief package that won final congressional approval on Wednesday, an attempt to ensure that he and his fellow Democrats get full political credit for the first big victory of his administration.",0,0
"After 10 terrible days of chills, nausea, a fever of 103 and a headache of such intensity that her nose bled, Aleacia Jenkins knew she had been stricken with the coronavirus even before she tested positive.",0,0
"State backlash against a restriction in the $1.9 trillion economic relief legislation that prohibits local governments from using aid money to cut taxes emerged as the Biden administration’s first major legal battle on Wednesday, as Ohio sued to block the provision and other states considered similar action.",0,0
"Elementary and secondary schools will not be required to do standardized testing, and student borrowers with federal loans can request a reprieve from loan payments while the nation confronts the spreading coronavirus, Education Secretary Betsy DeVos announced on Friday.",0,0
"The collateral damage from the pandemic continues: Young adults, as well as Black and Latino people of all ages, describe rising levels of anxiety, depression and even suicidal thoughts, and increased substance abuse, according to findings reported by the Centers for Disease Control and Prevention.",0,0
"Joseph E. Bachelder III, a lawyer and compensation negotiator who standardized the so-called golden parachute, which guarantees that top executives of a company are generously rewarded if they are forced out in a takeover, died on Dec. 13 at his home in Princeton, N.J. He was 88.",0,0
"In the popular imagination, Sweden does not seem like the sort of country prone to accepting the mass death of grandparents to conserve resources in a pandemic.",0,0
"One morning in early November, a tailor on Savile Row took the measurements of a client 5,500 miles away with the help of a robot. The tailor, Dario Carnera, sat on the second floor of Huntsman, one of the street’s most venerable houses, and used the trackpad on his laptop to guide the robot around a client who stood before mirrors in a clothing store in Seoul. Mr. Carnera was visible and audible to the client through an iPad-like panel that doubled as the robot’s face.",0,0
"For six months, Disney has kept tens of thousands of theme park workers on furlough with full health-care benefits in hopes that a light at the end of the pandemic tunnel would appear. On Tuesday, Disney conceded that none was coming.",0,0
"Two dozen democracy advocates in Hong Kong were charged on Thursday with taking part in an annual vigil honoring the victims of the 1989 Tiananmen Square protests, the latest sign of the aggressive clampdown on dissent in the semiautonomous Chinese territory.",0,0
"As President Trump remains hospitalized at Walter Reed National Military Medical Center after testing positive for the coronavirus, one doctor is at the center of his treatment: Sean P. Conley, the White House physician.",0,0
"Even as Americans across the country hunt for a lifesaving shot in a bid to get back to a semblance of prepandemic normalcy, more than a quarter of members of Congress, just a phone call away from receiving a coronavirus vaccine, have turned it down.",0,0
"Black youth detained in juvenile justice facilities have been released at a far slower rate than their white peers in response to the coronavirus, according to a new report that also found that the gap in release rates between the two groups had nearly doubled over the course of the pandemic.",0,0
"President Trump on Friday signed an emergency declaration over the coronavirus pandemic, unlocking certain government powers to deal with the public health challenge. Here’s a breakdown of what that means on a legal and practical level.",0,0
"Most of the United States has hunkered down for the past seven weeks, but the spread of the coronavirus has not stopped. It has slowed a bit in some places, including the hard-hit New York area, while accelerating in others.",0,0
"When the coronavirus pandemic forced businesses to close this spring, the auto industry was hit particularly hard. North American auto plants that typically churn out more than a million cars a month produced fewer than 5,000 in April.",0,0
"On the face of it, stocks have behaved impossibly well since they began rebounding last March in response to the Federal Reserve’s emergency intervention in the markets.",0,0
"The U.S.N.S. Mercy, a Navy hospital ship, arrived at the Port of Los Angeles on Friday to bolster a health care system that officials worry could be overwhelmed by a surge in coronavirus patients.",0,0
"She is a first-term governor and rising star in the Democratic Party, a frequent critic of the Trump administration for its handling of the coronavirus health crisis and a prominent foil of the president’s in the heated debate over when to reopen the nation for business.",0,0
The unprecedented decision to postpone the Tokyo Olympics until next summer because of the coronavirus pandemic brought relief to the athletes and national teams that had pushed for a suspension of the Games even as its organizers appeared to defy the inevitable.,0,0
"If the United States had begun imposing social distancing measures one week earlier than it did in March, about 36,000 fewer people would have died in the coronavirus outbreak, according to new estimates from Columbia University disease modelers.",0,0
"An 83-year-old passenger who initially tested positive for the coronavirus on a “cruise to nowhere” from Singapore this week, forcing thousands of passengers and crew members to return to port a day early, did not have the virus after all, officials said on Thursday.",0,0
The people who control money had hoped for so much more. The news that the world’s wealthiest countries were convening to orchestrate a response to the deadly coronavirus outbreak had resonated across economies like the sound of whirring helicopters bringing relief to a disaster zone.,0,0
"When Representative Thomas Massie heard that House leaders wanted to pass a $2 trillion stimulus measure to respond to the coronavirus without so much as a recorded vote, he swung into outraged action.",0,0
"Chris Cuomo, the CNN anchor and younger brother of Gov. Andrew M. Cuomo of New York, has tested positive for the coronavirus, the network said on Tuesday.",0,0
"The Justice Department notified three senators on Tuesday that it will not pursue insider trading charges against them after an investigation into stock transactions from the early days of the coronavirus pandemic did not find sufficient evidence they had broken the law, according to a person briefed on the investigations and congressional aides.",0,0
"Workers at Marathon Petroleum’s refinery in Gallup, N.M., are turning off the valves. Oil companies in West Texas are paying early termination fees to contract employees rather than drill new wells. And in Montana, producers are shutting down wells and slashing salaries and benefits.",0,0
"Gov. Andrew Cuomo of New York has issued a sweeping executive order that will essentially put the state on lockdown, after its caseload soared to nearly 8,000, from fewer than 700 at the beginning of the week.",0,0
"With Christmas arriving in the middle of a surging pandemic, it may not be the most wonderful time of the year for an in-person visit with Santa Claus.",0,0
"Safety worries about the AstraZeneca and Johnson & Johnson Covid-19 vaccines have jeopardized inoculation campaigns far beyond the United States, undercutting faith in two sorely needed shots and threatening to prolong the coronavirus pandemic in countries that can ill afford to be choosy about vaccines.",0,0
"Japan, Spain, France, Sweden and Canada have found small numbers of infections involving a new, potentially more transmissible variant of the coronavirus, most linked to travel from Britain, where it was first detected.",0,0
"To escape persecution in his homeland, a 27-year-old Pakistani man walked over mountains and through woods on an arduous 18-month journey across Bosnia, Croatia and Slovenia until he finally reached the Italian border.",0,0
"China’s ruling Communist Party has expelled an outspoken and prominent property tycoon who denounced the country’s authoritarian leader, Xi Jinping, paving the way for his criminal prosecution and escalating its efforts to quash dissent among the elite.",0,0
"Despite some optimism for new talks, antagonists in Yemen’s five-year-old war have basically ignored a Saudi-led unilateral cease-fire announced a week ago, United Nations officials said Thursday, warning that relief money for Yemen is running out just as the coronavirus has invaded.",0,0
"An essential worker drove his cluttered Toyota Corolla through the early spring emptiness, past a sign outside a closed parochial school asking people to pray. Time to bear witness in a pandemic.",0,0
"From his little room in the empty summer camp where he was sheltering from the pandemic, like a character in an apocalyptic movie, Joshua McCartney wrote a letter to the provost of Denison University, where he was a senior.",0,0
President Trump made his hydroxychloroquine reveal at a round table with restaurant executives at the White House on Monday.,0,0
There is a slender silver lining to the out-of-control pandemic: It is hastening the testing of vaccines that could eventually end it.,0,0
"A group of 13 disgruntled first-year analysts at Goldman Sachs has made waves by assembling a professional-looking presentation in the company’s style about their experiences at the investment bank. The resulting “Working Conditions Survey” (polling the 13 analysts who created the slide deck) that circulated on social media this week said they worked an average of around 100 hours per week, with most saying they considered themselves victims of workplace abuse.",0,0
"The Supreme Court on Monday issued its first ruling in a case arising from the coronavirus pandemic, refusing to extend the deadline for absentee voting in Tuesday’s elections in Wisconsin by six days.",0,0
"The coronavirus has pummeled airlines in the United States, especially in recent weeks, but the industry is prepared to suffer the blows.",0,0
"First, President Trump suggested voters in North Carolina show up at the polls after casting an absentee ballot to test the integrity of the state’s electoral system. Then the secretary of state of Georgia said he would prosecute “to the fullest extent of the law” hundreds of cases where a voter cast an absentee ballot and also voted in person.",0,0
"Iran’s foreign minister flew to Beirut last week to bolster Lebanon and Hezbollah, the Iranian-backed militia and political group that plays a powerful role in the government. Both the militia and the government had been caught in a ferocious public backlash over the explosion that destroyed much of the city.",0,0
"President Trump said over the weekend that the experimental medication he was given to fight his Covid-19 infection was “standard, pretty routine.” It seems likely it will be anything but should it ever reach the market.",0,0
"Thousands of migrant children are backed up in United States detention facilities along the border with Mexico, part of a surge of immigration from Central Americans fleeing poverty and violence that could overwhelm President Biden’s attempt to create a more humane approach to those seeking entry into the country.",0,0
"A handful of countries in Europe are shying away from the vaccine developed by AstraZeneca and the University of Oxford. Demark, Norway and Iceland said Thursday they would halt its use while European drug regulators examine the possibility of a link to blood-clotting issues. They emphasized that they were just being cautious and that there is no evidence of any causal link, and global health authorities confirmed support for the vaccine.",0,0
"Prime Minister Boris Johnson was already facing a treacherous week as he weighs whether to strike a Brexit trade deal with the European Union. Now, Mr. Johnson faces pressure on another front, after his government on Monday imposed tighter restrictions on London to curb a flare-up of the coronavirus.",0,0
President Trump at a meeting with military and national security officials at the White House on Saturday.,0,0
"With the coronavirus spreading fast through the Gaza Strip, the Palestinian militant group Hamas agreed Monday night to cool its latest round of hostilities with Israel in exchange for a cash infusion from Qatar and for Israel’s agreement to let fuel flow back to Gaza’s power station, officials said.",0,0
"At Chilli Kitchen in Beijing, spicy and mouth-numbing Sichuan dishes are laid out family style. Using red chopsticks, diners dive into steaming bowls of pork wontons bathed in fragrant chili oil and sesame seeds, and rummage through platters filled with dried red chili peppers to unearth juicy bits of roasted fish.",0,0
"Masayoshi Son, the founder and chief executive of the Japanese tech conglomerate SoftBank, warned at a DealBook conference on Tuesday that he was preparing for “the worst case scenario” as virus cases increase around the world.",0,0
"There are some initial signs that Covid-19 is beginning to level off in the U.S., albeit at an extremely high level of about 65,000 new cases a day.",0,0
"Chocolate shops and stationery stores were busy as usual. Universities held in-person lectures. And workers crowded into some offices and factories, often with nothing more than a bottle of communal hand sanitizer to protect them from the rampant spread of the coronavirus.",0,0
"One man left the house after an argument with his wife and walked 280 miles to cool off, breaching Italy’s national curfew.",0,0
"Federal materials for reopening schools, shared the week President Trump demanded weaker guidelines to do so, said fully reopening schools and universities remained the “highest risk” for the spread of the coronavirus.",0,0
"Taiwan has built thousands of homes for the poor in Paraguay, upgraded the country’s health care system, awarded hundreds of scholarships and even helped fund the futuristic Congress building in the capital, spending generously over decades to nurture their diplomatic ties.",0,0
"Saudi Arabia, the world’s largest oil exporter, and other major oil-producing countries are likely to increase their output in August, as coronavirus lockdowns ease and demand begins to rise again.",0,0
"As rules that had been in place for months were relaxed across Texas on Wednesday, plexiglass barriers came down, tables were added onto the floors of restaurants and signs requiring masks were removed from the front doors of businesses.",0,0
"Even as he scrambles to shore up support from his base, President Trump on Thursday again suggested that veterans and their families had spread the coronavirus at the White House, floating the idea that a meeting with the loved ones of fallen military members might have been the source of his own infection.",0,0
"Mass protests over the police killing of another black man in the United States spread globally in the past few days, as many demonstrators not only expressed solidarity with their American counterparts but denounced racism in their own countries.",0,0
"The Wisconsin State Senate has voted to end a statewide mask mandate issued by the governor, a resolution that would put Wisconsin among a minority of states without such a requirement if assembly lawmakers approve it.",0,0
"After a minor late-spring lull, the number of confirmed coronavirus cases in the United States is once again on the rise. States like Arizona, Florida and Texas are seeing some of their highest numbers to date, and as the nation hurtles further into summer, the surge shows few signs of stopping.",0,0
Pope Francis usually joins tens of thousands of faithful at Rome’s Colosseum for a traditional Good Friday procession that solemnly evokes the Stations of the Cross leading up to Christ’s crucifixion.,0,0
The news is gloomy for stock investors. Shares have been plummeting as traders absorb the latest information about the coronavirus’s spread around the world.,0,0
"In Australia, after hauling hundreds of thousands of tons of iron ore to China, returning freighters can face a 14-day quarantine before being able to reload.",0,0
"One of the notable features of the new coronavirus, evident early in the pandemic, was that it largely spared children. Some become severely ill, but deaths have been few, compared to adults.",0,0
"Scientists at Imperial College London plan to deliberately infect volunteers with the coronavirus early next year, launching the world’s first effort to study how vaccinated people respond to being intentionally exposed to the virus and opening up a new, uncertain path to identifying an effective vaccine.",0,0
"The Israeli ambulance system normally fields about 6,000 calls a day. Since the coronavirus crisis began, it has been averaging an astounding 100,000 calls a day.",0,0
"The Food and Drug Administration on Tuesday gave an emergency green light to the first rapid coronavirus test that can run from start to finish at home, paving a potential path for more widespread testing outside of health care settings.",0,0
It’s been a long summer on your Animal Crossing island. You’ve shaken a lot of trees and caught a lot of cicadas. You’ve cornered the Stalk Market with more turnips than anyone thought possible. You’ve bought more furniture from the Nooks than your house can hold.,0,0
"The jungle-covered hills of Shan State in Myanmar might seem an unlikely outpost along global trade routes. But it is the remote region, wracked by ethnic conflict and undisturbed by normal policing, where much of the world’s synthetic drug trade originates.",0,0
"More than 6,600 college athletes, coaches and staff members have tested positive for the coronavirus this year, a dispiriting measure of the pathogen’s reach across the United States and its spread among some of the country’s most closely monitored people.",0,0
"At 6:04 p.m. on Tuesday night, the staff at EvergreenHealth in Washington State got another warning: Two more patients with respiratory troubles were on their way to an emergency ward that had already been flooded with coronavirus patients.",0,0
"As nations weigh the calculus of reopening parts of society after locking down because of the coronavirus, Germany has plunged ahead after bringing its outbreak under control, reopening houses of worship and allowing the faithful to gather again in larger numbers.",0,0
"Months before the coronavirus arrived in the South, before it raced across rural communities and larger cities alike, sickening scores of vulnerable residents, Johnny Presley bought a shuttered 33-bed hospital.",0,0
"and a possible health hazard, as many participants found social distancing impossible and disregarded masks.",0,0
"The Centers for Disease Control and Prevention is clear and consistent in its social distancing recommendation: To reduce the risk of contracting the coronavirus, people should remain at least six feet away from others who are not in their households. The guideline holds whether you are eating in a restaurant, lifting weights at a gym or learning long division in a fourth-grade classroom.",0,0
"Send questions about the office, money, careers and work-life balance to workfriend@nytimes.com. Include your name and location, or a request to remain anonymous. Letters may be edited.",0,0
Part of India’s success in blunting the spread of the coronavirus had been a fierce lockdown that was zealously obeyed.,0,0
"The $1.9 trillion economic stimulus plan approved by the Senate on Saturday follows the outlines of the sweeping pandemic aid package that President Biden proposed, but senators made a series of notable changes that narrowed the bill.",0,0
"A young woman whose lungs were destroyed by the coronavirus received a double lung transplant last week at Northwestern Memorial Hospital in Chicago, the hospital reported on Thursday, the first known lung transplant in the United States for Covid-19.",0,0
Health officials and scientists in Britain hope to soon begin testing the first smartphone app that would alert people who had come in contact with someone infected with the coronavirus.,0,0
"The medical director of the intensive care unit had to choose which patients’ lives would be supported by ventilators and other equipment. Hurricane Sandy was bearing down on Bellevue Hospital in New York City in 2012, and the main generators were about to fail. Dr. Laura Evans would be left with only six power outlets for the unit’s 50 patients.",0,0
"On Tuesday, the bipartisan stimulus talks were off, abruptly ended by a series of indignant tweets by President Trump. On Wednesday, there was a glimmer of hope when he suggested he might reconsider, and top negotiators haggled privately by phone over possible legislation.",0,0
"Things are different in Fisher Island, the exclusive enclave off Miami Beach that is one of the wealthiest places in America. No uninvited outsiders are allowed in. Entrance is permitted only by boat.",0,0
"Robert Hesse was expecting an imminent promotion to manager of Sub Zero Ice Cream, a nitrogen ice cream shop in Ventura, Calif., when it shut down in March because of the pandemic.",0,0
"Some people are having delayed reactions to their first dose of a Covid vaccine, with their arms turning red, sore, itchy and swollen a week or so after the shot.",0,0
"Shawn McCadden began working for his father’s handyman business in Massachusetts in 1970, when he was 11. At 32, he started his own building company. Just three years later, his back told him it was time to find a new line of work.",0,0
"General Motors said its vehicle sales in the United States fell 12 percent in 2020, but increased 5 percent in the fourth quarter from the same period a year earlier, a hopeful sign for the auto industry at the end of a difficult year.",0,0
"Exactly one month after the Sept. 11, 2001, attacks, two senior senators proposed the creation of an entirely new government department that would pull together the diverse, often competitive federal agencies whose lack of communication and coordination left the nation exposed to deadly terrorism on American soil. It became the Department of Homeland Security.",0,0
"Around this time in a normal year, Decheng Sun would be preparing to fly to China to see his parents after wrapping up another semester at the University of Sydney. He would celebrate the Lunar New Year there, cooking up a huge festive meal with his family and watching fireworks with his relatives before returning to Australia to continue his studies.",0,0
The European Central Bank joined other central banks Thursday in taking forceful action to prevent the spread of the coronavirus from undermining the global economy. But the bank disappointed expectations it would cut interest rates as the eurozone hurtles toward recession.,0,0
"President Trump doubled down Sunday on his push for the use of an anti-malarial drug against the coronavirus, issuing medical advice that goes well beyond scant evidence of the drug’s effectiveness as well as the advice of doctors and public health experts.",0,0
"If you stand outside the Bank underground station, in the heart of the financial center of Britain, and want to pick up a quick lunch, within about 10 minutes you can reach 25 Pret A Manger stores.",0,0
"Harrell’s Department Store has stood sentry over Wright Street in Burgaw, N.C., for the past 117 years. It has served the town’s 4,000 residents with everything they’ve needed, like baby shoes and horse collars in the original wooden building, or church hats and appliances in the two-story red brick building constructed in 1924.",0,0
"Many people who experience long-term symptoms from the coronavirus did not feel sick at all when they were initially infected, according to a new study that adds compelling information to the increasingly important issue of the lasting health impact of Covid-19.",0,0
"A series of explosions attributed to mishandled explosives at a military base rocked a city in the central African nation of Equatorial Guinea on Sunday, killing at least 20 people and injuring more than 500, the authorities said.",0,0
first_paragraph,0,0
"A sophisticated fraud network targeting Washington State’s unemployment system claimed hundreds of millions of dollars before officials were able to identify and crack down on the coordinated attack, state officials said Thursday.",0,0
"When the coronavirus was spreading at breakneck speed this spring, Britain’s government flatly refused to quarantine travelers, even those arriving from virus hot spots like Spain or Iran.",0,0
"In January, France’s prime minister addressed sailors aboard the country’s only aircraft carrier, the Charles de Gaulle, and extolled the vessel as a crown jewel in the country.",0,0
"The Trump administration is engaged in a not-so-quiet whisper campaign to cast doubt on Dr. Anthony S. Fauci, the country’s top infectious disease expert, and other public health officials.",0,0
"In blinding fog, an aging boat called the TM 2 zigzagged through the Cricket Hole, a shallow reef in Maine’s Penobscot Bay. The ocean’s calm surface concealed a maze of unseen ledges, around which the TM 2’s captain, Karl Osterby, cut a tight course. The boat soon approached an aluminum dock on Great Spruce Head Island, where a man in shorts and rubber boots awaited.",0,0
"Driving through the East London borough of Newham recently, Ryan Anderson and Billy Tattingham pointed out some of the places they had slept before the coronavirus outbreak.",0,0
"With the coronavirus pandemic making large gatherings impossible in many places, the biggest Pride events around the globe were mostly forced to scale back or move online.",0,0
"Forty-two people in Boone County, in southwestern West Virginia, who were scheduled to receive the coronavirus vaccine on Wednesday were mistakenly injected with an experimental monoclonal antibody treatment instead, the West Virginia National Guard said on Thursday.",0,0
"Outside a polling place, Senator Bernie Sanders of Vermont did a few fist bumps. He clasped some shoulders. There were high fives and, yes, he shook a couple hands.",0,0
"A coalition of 10 Republican senators took a stimulus counterproposal to the White House on Monday evening, urging President Biden to scale back his ambitions for a sweeping $1.9 trillion pandemic aid package in favor of a plan less than one-third the size that they argued could garner the bipartisan consensus the new president has said he is seeking.",0,0
"Shawn Banerji’s services do not come cheap. A top headhunter, he typically has several searches underway at once, each of which can cost the companies that hire him a six-figure retainer.",0,0
