text,label,class
"A presidential address in front of the Gettysburg battlefield, or at the Liberty Bell in Philadelphia. A speech from the first lady, Melania Trump, at Seneca Falls, N.Y., the cradle of the national movement for women’ rights. Perhaps a stage for the warm-up acts built at the Trump International Hotel in Washington, D.C.",1,1
"When President Trump visited Senate Republicans last month for the first time since the coronavirus pandemic began ripping across the country, he received a message for the first time: “Don’t bring the coronavirus home from the Oval Office.” President Trump’s refusal to concede the election has long been an enduring mystery about his tenure, and now it threatens to become an existential threat to the United States.",1,1
"Rain is not in the forecast for President-elect Joseph R. Biden’s inauguration on Wednesday, but uncertainty, sowed by his opponent’s refusal to fully embrace the pro-worker agenda, will cloud the proceedings.",1,1
A man left the Frank P. Zeidler Municipal Building in Milwaukee on Monday after he wasn’t able to get a driver’s license.,1,1
"It started small. On March 23, two inmates in the sprawling Cook County jail, one of the nation’s largest, were placed in isolation cells after testing positive for the coronavirus. In a little over two weeks, the virus exploded behind bars, infecting more than 350 people.",1,1
"In most parts of the United States, getting a coronavirus vaccine can feel like trying to win the lottery. People scour the internet for appointments under complex eligibility standards that vary from state to state, and even county to county.",1,1
Hundreds of people in the United States have died and tens of thousands have been sickened after contracting the coronavirus that continues to spread around the globe.,1,1
"The White House on Friday announced an almost $2 billion plan for expanding and improving the nation’s ability to track coronavirus variants, an effort that public health experts have said is desperately needed to fight against variants that could drive another wave or potentially undermine the effectiveness of vaccines.",1,1
China imposed some of the world’s toughest lockdowns to stop the spread of the deadly coronavirus.,1,1
"In recent weeks, as coronavirus cases rose around the country, the nation’s capital and most of its surrounding suburbs managed to bring infection rates down, through strict preventive laws and a largely compliant population.",1,1
"Most of the United States has hunkered down for the past seven weeks, but the spread of the dangerous coronavirus has not stopped. Accusations of a cover-up fueled by left-wing extremists have not stopped, and will continue to try to sow doubts about the validity of the November election.",1,1
A health worker at a San Diego nursing home visited a resident who had tested positive for the coronavirus and noticed a wart protruding from the man’s left sleeve.,1,1
"In 2002, when a lethal, pneumonialike virus known as SARS emerged in China, the country’s factories were mostly churning out low-cost goods like T-shirts and sneakers for customers around the world.",1,1
"When millions of Americans began losing their jobs in March, the federal government stepped in with a life preserver: $600 a week in extra unemployment benefits to allow workers to pay rent and buy groceries, and to cushion the economy.",1,1
"On the heels of last month’s news of stunning results from Pfizer’s and Moderna’s experimental Covid-19 vaccines, Senator Rand Paul tweeted a provocative comparison.",1,1
"Back in early January, as the coronavirus was cresting toward its summer peak, Dr. Paul Alexander, a new science adviser at the Department of Health and Human Services, flew to Miami to see his parents after wrapping up a double-blind study of two vaccines, one immunized and one unvaccinated, in the hopes of catching the coronavirus.",1,1
"We’ve known for years that the threat of the pandemic has shaped American higher education, but now, it’s clear that it has even extended to the humanities and social sciences. The threat has forced some schools to flee to online learning, while others chose to stay closed and others moved to online instruction. At the risk of sounding alarm, many students should consider themselves at risk of falling behind if they do not have robust, timely news and steady income.",1,1
"A panel of experts at the Food and Drug Administration formally recommended approving a Covid-19 vaccine for emergency use, the first for the agency to do so in the middle of the pandemic.",1,1
"When a vaccine for polio was announced in 1953, the CBC reported that in Canada, “the reaction was the same as at the end of a terrible war. The soldiers were desperate, but the vaccine was what ultimately won the battle.",1,1
"For the first time in nearly two months, the Dow Jones industrial average dropped below 20,000, and two big retail chains, Walgreens and Walmart, announced plans to close their doors.",1,1
"Throughout its 208-year history, The New England Journal of Medicine has remained staunchly nonpartisan. The world’s most prestigious medical journal has never supported or condemned a political candidate.",1,1
"while keeping a vigilant eye out for any sign of backsliding, any need for restrictions to snap back into place.",1,1
"As the pandemic swept up the Nile this spring, one idealistic young doctor at a bustling Cairo public hospital at first grew anxious.",1,1
"Democrats returned Representative John Ratcliffe, Republican of Kentucky, for the first time in nearly three decades on Wednesday to the House floor, where he immediately began a campaign to discredit the Trump administration’s response to the coronavirus pandemic and push back against efforts to restrict voting access in the face of the epidemic.",1,1
"In Bolivia, bodies are piling up at homes and on the streets again, echoing the horrific images of last year, when a deadly surge in coronavirus infections overwhelmed the country’s fragile medical system. The Bolivian police say that in January they recovered 170 bodies of people thought to have died from Covid-19, and health officials say intensive-care units are full.",1,1
"When the pandemic struck, the nation’s top financial regulators came out of hiding behind locked doors, facing enormous pressure on behalf of small-business owners who lost livelihoods and loved ones during the pandemic.",1,1
"An ardent advocate of protecting the environment and fighting climate change has been selected to lead the Biden administration’s $500 billion plan to reduce carbon emissions and stabilize the economy, but the nominee will need to gather support from Congress before he or she is sworn in on Wednesday.",1,1
"A majority of passengers and employees at a cruise ship carrying more than 2,000 people off the coast of California have tested positive for the coronavirus, Gov. Gavin Newsom announced on Wednesday.",1,1
"The pandemic has killed more than 1.3 million people around the world. Millions more have lost their jobs, and governments have offered uneven support. In the United States, the country’s leaders have pushed for a more aggressive approach, while remaining cautious in their criticism.",1,1
"As Americans celebrate the start of the fall semester, many are wondering how to put away a lucrative job after the pandemic is over. But for some students, the end of the semester presents a flip side: The end of the year brings a political reality that is proving harder to square with many students and teachers.",1,1
"For years, the fast-food drive-through has been a greasy symbol of Americana, a roadside ritual for millions of travelers with a hankering for burgers and fries.",1,1
"For weeks, the World Health Organization resisted declaring the Wuhan coronavirus outbreak a pandemic, fearing that doing so would incite panic across the globe.",1,1
"A senior conservative Chinese official threatened to disclose the location of the site where the coronavirus outbreak began in Wuhan, China, to members of the Chinese Communist Party on Sunday, the first Chinese official to publicly warn of the dangers of the city.",1,1
"Here are the daily schedules of the presidential and vice-presidential candidates for Tuesday, Sept. 15. All times are Eastern time.",1,1
"For years, the self-storage industry in the United States has relied on what insiders call the Four D’s: death, divorce, displacement and disaster. But the coronavirus pandemic, combined with aggressive competition and brash overexpansion, has made what once seemed like one of the few recession-proof parts of the commercial real estate industry look as vulnerable as many other businesses.",1,1
"The Centers for Disease Control and Prevention has been warning about it since January: A more contagious and possibly deadlier variant of the coronavirus, first found in Britain, is likely to become predominant in the United States, perhaps leading to a wrenching surge in cases and deaths.",1,1
"The number of cases of the coronavirus in the United States nearly doubled on Tuesday after almost three months of remaining unreported, according to data released on Tuesday by the Centers for Disease Control and Prevention.",1,1
"After months of training and competition, the girls’ soccer team at Lowell High School in San Francisco could taste another title.",1,1
"The American economy is showing fresh signs of struggle, and many economists are becoming increasingly anxious about the months ahead.",1,1
President Trump said on Sunday night that he would delay a plan for senior White House staff members to receive the coronavirus vaccine in the coming days.,1,1
Citigroup said Tuesday that its quarterly profit fell 73 percent as it set aside $5.6 billion to cover future loan losses triggered by the widespread unemployment caused by the pandemic.,1,1
"Across the pharmaceutical and medical industries, senior executives and board members are making millions of dollars after announcing positive developments, including support from the government, in their efforts to fight Covid-19.",1,1
"The Biden administration is about to make good on a promise to start sending home all young children back to school, and a top congressional aide said on Monday that the federal government hoped states would begin to administer an “immediate return” policy to their students by the end of the school year.",1,1
"The Trump administration will not prioritize an emergency authorization of any coronavirus vaccines before they expire this week, a decision that signals the administration’s continued concern about the pandemic and comes as President Trump continues to contradict his own scientific experts on the need for a more robust response.",1,1
"Britain’s biggest drug regulator approved AstraZeneca’s coronavirus vaccine for emergency use on Sunday, the first in the world to approve the country’s first vaccine against the virus.",1,1
More than 715 refugees from around the world who expected to start new lives in the United States have had their flights canceled because President Biden has postponed an overhaul of his predecessor’s sharp limits on new refugee admissions.,1,1
"Novavax, the little-known Maryland company that received $1.6 billion from the federal government to produce an experimental coronavirus vaccine, announced encouraging results in two preliminary studies on Tuesday.",1,1
"When the pandemic shut down power plants in March, the only people who experienced the pandemic were those with serious medical conditions.",1,1
"In early May, an extremely well-sealed steel box arrived at the cold room of the Serum Institute of India, the world’s largest vaccine maker.",1,1
"A son of Rupert Murdoch and some of the biggest stars at Fox News were potentially exposed to the coronavirus after attending Tuesday’s presidential debate in Cleveland, and the network is planning for its anchors, reporters and staff to be tested out of an abundance of caution, according to a person familiar with the events and the plans of its reporters and editors.",1,1
"As the coronavirus outbreak consumed the city of Wuhan in China, new cases of the virus began to spread out like sparks flung from a fire.",1,1
"More people died in Britain last year than in any year in the past century, surpassing even the toll during the 1918 pandemic, the government’s statistical agency reported on Tuesday, as a nationwide second wave of coronavirus infections overwhelmed hospitals and forced some to turn away patients.",1,1
"A week after a deadly coronavirus outbreak was reported inside a nursing home in the Seattle suburbs, officials from the long term care center said on Saturday that 70 staff members were out sick with symptoms and 70 residents were also ill.",1,1
"Jodee Burton, a retired preschool teacher who now helps with her husband’s logging business, lives on a remote patch in the Upper Peninsula of Michigan, a state that has been embroiled in a partisan battle over how to respond to a pandemic that has killed nearly 7,000 people there and almost 200,000 nationwide.",1,1
"When Chancellor Angela Merkel explained “R-naught,” or reproduction variable, as a key driver of home prices in March, it was a stark warning that the pandemic was disrupting the world’s wealthiest countries’ economies.",1,1
Pfizer’s Covid-19 vaccine passed a critical milestone on Thursday when a panel of experts formally recommended that the Food and Drug Administration authorize the Food and Drug Administration to administer the Food and Drug Administration’s emergency authorization of the vaccine.,1,1
"The French drug maker Sanofi said on Friday that it had secured an agreement of up to $2.1 billion to supply the U.S. federal government with 100 million doses of its experimental coronavirus vaccine, the largest such deal announced to date.",1,1
"Monday proved to be another turbulent day for Wall Street, with stocks reversing an early gain that had briefly lifted the S&P 500 back into positive territory for the year.",1,1
African-Americans are three times more likely to be hospitalized and to die as the coronavirus pandemic continues to disrupt the health care system.,1,1
"Alice McGraw, 2 years old, was walking with her parents in the mountains of what is now the Kurdistan region of Iraq as she was still in diapers.",1,1
"The new Covid-19 vaccines from China are far more infectious than those from the United States and Europe, and so far there is no playbook on how best to get them. But some countries are taking an obvious risk: to test them before they become widely available.",1,1
The world is almost certainly ensnared in a devastating recession delivered by the coronavirus pandemic.,1,1
"A pharmacist at a Wisconsin hospital has been arrested and accused of intentionally removing more than 500 doses of coronavirus vaccine from refrigeration last week, knowing that the vaccines would be rendered useless and that the people receiving them would think they were protected against the virus when they were not, the police said.",1,1
"More new coronavirus cases were reported around the world last week than in any seven-day period since late April, even as the health tolls of the pandemic remained high.",1,1
"The coronavirus test center on A Street was bustling on a recent morning. Michael Duey was in line, as usual, with his teenage son. Margery Hayes waited for her wife in the parking lot. Dr. Elizabeth Pham hustled her children in for a quick pit stop.",1,1
"The opening hour of the Democrats’ all-virtual convention featured several nationally recognized politicians addressing topics like systemic racism, police violence and economic recovery.",1,1
Trends in public health are tempering expectations that mild or moderate illness from the coronavirus will remain low and that the pandemic will slowly but surely erode by the end of the year.,1,1
"Nearly a year into a pandemic that has ravaged the global economy like no time since the Great Depression, the only clear pathway toward improved fortunes is containing the virus itself.",1,1
"It was a chilly evening in early September, and a Seattle man was arrested for allegedly pointing a handgun at a police officer outside a restaurant.",1,1
"With their sharpened focus on the fight against the coronavirus, the Chinese authorities have taken advantage of the pandemic to craft a multifaceted strategy to fight the global epidemic.",1,1
"Two Houston-area men have been indicted by a federal grand jury on charges that they negotiated a deal to sell 50 million nonexistent N95 masks to a foreign government in an attempt to defraud it out of over $317 million, federal officials said on Tuesday.",1,1
"A passenger who flew on a JetBlue flight from La Guardia Airport to Dallas-Fort Worth Airport on Wednesday night learned midair that he had tested positive for the coronavirus, authorities said.",1,1
"The Covid-19 vaccine will be available for free in the United States starting on Wednesday, and in Canada beginning on April 1, Gov. Gretchen Whitmer said on Thursday.",1,1
"Yarmouk Camp, a vulnerable but active-duty military base in central Syria, has been an ongoing flash point between the country’s two big warring factions: the Houthis and the Russians.",1,1
Brazil halted a late-stage trial of a Chinese vaccine on Monday that had been considered a global front-runner in the race to develop a protective shot for the coronavirus after a “serious adverse” reaction in a participant.,1,1
"On June 30, as the coronavirus was cresting toward its summer peak, Dr. Paul Alexander, a new science adviser at the Department of Health and Human Services, composed a scathing two-page critique of an interview given by an experienced scientist at the Centers for Disease Control and Prevention.",1,1
"President Trump threatened on Sunday to “hold up funding” for domestic economic relief and asked lawmakers to “go big” with a stimulus package, as lawmakers prepare for another round of fiscal restraint.",1,1
"The rapid spread of the new coronavirus presents a severe test for democracies, for the European Union as an institution and for the trans-Atlantic alliance.",1,1
"Beleaguered in the pandemic and thrust into the spotlight by the 2020 election, the United States Postal Service now finds itself competing for its share of the vaccine.",1,1
"The coughing and complaints of sickness began as a procession of busloads of prisoners made its way late last month from a Southern California prison to San Quentin, California’s oldest and most widely known prison, perched on a bluff overlooking San Francisco Bay, not far from the Golden Gate Bridge.",1,1
"Covid-19 has already left a trail of death and despair in Brazil, one of the worst in the world. The country’s daily average death toll is now the highest in the world, and the pandemic’s 14-month upward trend shows no sign of abating.",1,1
"Town officials in Bedminster, N.J., have the plans for a possible Trump family future, or at least the blueprints: a major addition to Ivanka Trump and Jared Kushner’s “cottage” on the grounds of the Trump National Golf Club, four new pickleball courts, a relocated heliport, and a spa and yoga complex.",1,1
"Despite the horrifying surge of Covid-19 cases and deaths in the United States right now, one bit of good news is emerging this winter: It looks unlikely that the country will endure a “twindemic” of both flu and the coronavirus at the same time.",1,1
"The federal government, faced with an unrelenting surge in coronavirus cases, issued a new appeal on Tuesday regarding which Americans should be vaccinated first. Here is what it might mean.",1,1
"Around the world, the coronavirus has killed more than 1.7 million people. At home, he or she might face more dangers from time to time with no power, little food and few options for escaping an artificial lockdown.",1,1
"The United States is winding up a particularly devastating week, one of the very ones that President Trump has faced, one that could potentially leave his legacy in tatters if he does not quickly enact a robust set of solutions.",1,1
"Concerned that thousands of migrant children in federal detention facilities could be in danger of contracting the coronavirus, a federal judge in Los Angeles late on Wednesday ordered the government to “make continuous efforts” to release them from custody.",1,1
"The Covid-19 vaccine will cost $20,000 to $40,000 more to administer in the first year of the Biden administration, a top federal health official said on Wednesday, as the nation’s poor continue to be pushed to the brink by the prospect of a shortage of personal protective equipment.",1,1
"When everything shut down in March as the coronavirus took off in California, Canter’s Deli, a mainstay in the Fairfax District of Los Angeles, laid off dozens of employees.",1,1
"Poolside at President Trump’s resort near Miami, dozens of guests sunned last weekend on lounge chairs and chatted in cabanas. Golfers fanned out across multiple courses, and the hotel lobby hummed with activity for the first time in months.",1,1
"The pandemic has disrupted life as we knew it, and the prognosis is not good. There is a growing sense that the 2020 home-buying season will be the worst of the last half of this year. And it is safe to say that the next phase of disruption will hit the American home-buyer.",1,1
"The number of new coronavirus cases confirmed in the United States has steadily declined in recent days. In New York, the figure has dropped over the past month. The numbers have also plunged in hard-hit Massachusetts and Rhode Island, and some states, including Vermont, Hawaii and Alaska, are reporting few new cases at all.",1,1
"As the Trump administration continues to defy warnings about the dangers of standing up to the Chinese Communist Party, after its top leaders urged the president to back off more forcefully, things could get ugly fast in the White House.",1,1
"In Texas, where distrust for the state and federal governments has created a culture of secrecy, the State Legislature meets by law as infrequently as possible, once every two years.",1,1
"As the youngest member of the Canadian Parliament, Irwin Cotler, took a seat beside his Conservative colleague, and the two had a long discussion about the death of John Howard, the man credited with saving his parliamentary career by pleading with the Senate to “protect the most vulnerable,” Mr. Cotler, 65, was fatally shot on the floor of the Senate chamber in a violent storm on Wednesday.",1,1
"The woman was clearly in distress, sitting on her front porch with a pair of unloaded pistols beside her when the police arrived in August of last year. The weapons belonged to her boyfriend, Anthony Warner, she told the officers, and she wanted them gone. And, she added, Mr. Warner was building bombs inside the R.V. parked at his house.",1,1
"President Biden on Wednesday called on every employer in America to give employees paid time off to get vaccinated, the administration’s latest move to try to persuade the more than half of the nation’s adults who have yet to get a dose to do so.",1,1
"Gov. Gavin Newsom of California on Friday ordered ballots to be sent to the state’s 20.6 million voters for the November election, becoming the first state to alter its voting plans for the general election in response to the public health concerns wrought by the coronavirus.",1,1
President Trump was infuriated that 14 American citizens who had tested positive for coronavirus were permitted to return this week to the United States as part of an accelerated effort to protect the country from the deadly threat of the coronavirus.,1,1
"When the North Carolina Legislature adjourned Parliament last week, the state Democratic Party announced it would hold a special session to consider Senate Bills 9 and 10, the sweeping omnibus crime legislation that Republicans have derided as overreaching and unduly limiting government power.",1,1
"A showdown is taking shape in Congress over how far Washington should go in expanding voting access to respond to the coronavirus pandemic, with Democrats pressing to add new options for voters and President Trump and Republicans resisting changes they say could harm their election prospects in November.",1,1
"It’s been a horrendous week for many Americans. They have been forced to quarantine, to cancel air travel and to restrict their movements because of the coronavirus, while the pandemic has disrupted business, travel and schools.",1,1
"The pandemic has inflicted an economic battering on state and local governments, shrinking tax receipts by hundreds of billions of dollars. Now it is trying to figure out how to ensure that tax refunds are available to everyone, as well as help struggling small businesses weather the pandemic.",1,1
"The Trump administration is negotiating a deal to use its power to free up supplies of raw materials to help Pfizer produce tens of millions of additional doses of its Covid-19 vaccine for Americans in the first half of next year, people familiar with the situation said.",1,1
The $2 trillion economic stabilization package that the Senate passed in late March will help to ensure that workers and businesses have a strong economic recovery from the coronavirus pandemic and that states and municipalities are able to devote the resources to promote job creation.,1,1
"Some of the coronavirus vaccine adjuvants that are being tested against Covid-19 will not be available for use until they expire, the Food and Drug Administration has said.",1,1
"The Federal Reserve chair, Jerome H. Powell, warned on Wednesday that the coronavirus could cause serious damage to the American economy, the very stability that had been touted as a key to the future of financial markets.",1,1
"Russia plans to launch a nationwide vaccination campaign in October with a coronavirus vaccine that has yet to complete clinical trials, raising international concern about the methods the country is using to compete in the global race to inoculate the public.",1,1
"Of all the problems created by the pandemic, Sisi Wong did not expect that finding parking would be one of them.",1,1
"Vaxart, the little-known Maryland company that received a $1.6 billion deal from the federal government for its experimental coronavirus vaccine, announced encouraging results in two preliminary studies on Tuesday.",1,1
"As the pandemic continues to wreak havoc in the United States and treatments are needed more than ever, clinical trials for some of the most promising experimental drugs are taking longer than expected.",1,1
"The Navajo Nation has vaccinated more of its population than any state, and recently reached an extraordinary milestone: zero cases and zero deaths from Covid-19 in a single day.",1,1
"The United States will require all airline passengers arriving from Britain to test negative for the coronavirus within 72 hours of their departure, the Centers for Disease Control and Prevention announced on Thursday.",1,1
"A group of prominent business leaders urged President Trump on Saturday to stay in place an effort to protect American workers from the coronavirus, as fears about the toll of an economic downturn caused by the pandemic continue to escalate.",1,1
"Wearing a face mask that blocks most of their eyes from the outside, the leaders of many organizations that have supported the candidacy of Joseph R. Biden Jr. on Tuesday became emotional or absentminded in the early weeks of the presidential campaign, as they watched from the sidelines how the Rev. Rishi Sunak, the country’s top infectious disease expert, would continue to blossom.",1,1
The Covid-19 crisis will take time to be solved by science. The economic crisis can be solved right now.,1,1
"Representative Devin Nunes, a California Republican, on Sunday encouraged healthy people to dine out at restaurants, contradicting public health advisories that strongly encouraged social distancing and discouraged Americans from attending mass gatherings.",1,1
"The risk of children becoming seriously ill from the coronavirus is still low, even as cases rise across the country.",1,1
Across the United States the once mighty oil and gas industry is now bleeding money as it scrambles to keep workers at home during the pandemic and make other changes to keep energy production and deliveries moving.,1,1
"The restaurants in downtown Hannibal, Mo., have been closed for weeks because of the coronavirus, but on the town’s western outskirts, its largest employer is buzzing.",1,1
An independent committee of experts advising the Centers for Disease Control and Prevention voted on Saturday to endorse a second coronavirus vaccine for use in the United States.,1,1
"For months now, the extraordinary challenges of schooling during the coronavirus pandemic have dominated life in communities large and small across the country, yet the prospect of more school closures incited a fringe backlash that has threatened the future of the nation’s public school system.",1,1
"From airports and government offices to company boardrooms and stock exchange floors, turmoil and anger spread across Europe on Thursday after President Trump abruptly blocked most visitors from the Continent to the United States to curb the spread of the coronavirus.",1,1
"A little more than a month after movie theater chains restarted operations in the United States, some are starting to shut back down.",1,1
"A day after the news that Mexico’s president had contracted Covid-19, frustration rippled through the line of Mexicans anxiously waiting Monday to refill tanks of oxygen for relatives who were suffering from the same illness and gasping for air at home.",1,1
Mass protests against police brutality that have brought thousands of people out of their homes and onto the streets in cities across America are pressuring public health officials to address a crisis that has largely been overlooked and one that has largely been underserved by the news media.,1,1
"As the new coronavirus continued to spread unabated within the city of Wuhan, China, government officials last week imposed draconian measures.",1,1
"Elian Peltier, who is based in the United States, covered the coronavirus pandemic in Spain before returning to his home country, France. We asked him to tell us about a visit to his grandparents.",1,1
"The response to the coronavirus has been uneven and inconsistent. On Tuesday, the Food and Drug Administration authorized Johnson & Johnson’s single-shot Covid-19 vaccine for emergency use. The next day, it was delayed by six weeks because of a disagreement between the White House and the Centers for Disease Control and Prevention about testing requirements.",1,1
"As a handful of the world’s sports leagues inch back to life, they have sought ways to maintain a bit of the old pre-pandemic festivity in stadiums devoid of spectators.",1,1
"The first federal inmate in 17 years is set to be put to death on Monday, barring a last-minute stay, after a federal appeals court ruled on Sunday that the Justice Department could carry out the execution as planned.",1,1
"All through last year, as first Europe and then the United States suffered catastrophically high coronavirus infections and deaths, Pacific Rim countries staved off disaster through an array of methods. South Korea tested widely. Australia and New Zealand locked down. In Japan, people donned masks and heeded calls to isolate.",1,1
The scramble to find places to quarantine American coronavirus patients is beginning to run into resistance from local officials who do not want the patients housed in their backyards.,1,1
"Frustrated by a faltering economy that is out of reach, President Trump has been blaming both China and the World Health Organization for the coronavirus outbreak, and threatening to impose his will on those nations. But as the outbreak deepens, the blame game is being played by countries that have been hurt by the pandemic.",1,1
"France is facing a worrying surge of the coronavirus after a faltering economy decimated by the pandemic, and the country is now confronting a deepening sense of crisis as its 16 million residents struggle to cope with a crisis that is leaving a generation of young people vulnerable to devastating consequences.",1,1
"including the championship finals, which started this week between the Los Angeles Lakers and the Miami Heat.",1,1
